x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
14,1022,18,0,0,0.0,1,113,119,133,157,38,133,0
15,966,78,4,23,0.17195982828267892,1,128,135,141,147,23,141,0
15,984,19,0,0,0.0,1,127,134,135,132,15,135,0
15,997,12,0,0,0.0,0,129,133,142,156,23,142,0
16,950,9,0,0,0.0,1,130,136,126,68,18,136,0
22,130,100,5,21,0.26660558593265016,1,57,57,105,170,116,105,0
23,1033,388,16,33,0.4999547752391337,1,88,89,86,56,8,89,0
26,971,374,5,85,0.05891225584656832,1,128,133,115,54,34,133,0
27,906,18,0,0,0.0,1,132,136,124,56,22,136,0
27,915,24,0,0,0.0,1,133,138,118,53,36,138,0
32,175,207,11,25,0.4447944795047962,1,92,103,100,115,27,103,0
39,212,219,4,55,0.08457847320422203,1,124,132,127,100,15,132,0
61,1079,12,0,0,0.0,1,131,139,130,80,16,139,0
64,135,9,0,0,0.0,1,145,156,144,81,19,156,0
69,128,17,0,0,0.0,1,147,157,156,123,16,157,0
73,1084,351,12,42,0.2817019488050527,1,130,137,121,61,29,137,0
78,132,247,8,69,0.1229218605773908,1,141,152,143,92,18,152,0
98,1110,121,6,20,0.3329812397038539,1,95,95,86,42,24,95,0
102,1100,12,0,0,0.0,1,117,117,121,170,8,121,0
108,101,157,10,21,0.4635680029953527,1,105,110,103,72,16,110,0
132,107,59,3,17,0.22098145452268583,1,121,130,125,103,17,130,0
168,107,21,0,0,0.0,1,134,143,138,103,16,143,0
249,384,12,0,0,0.0,0,145,159,146,88,22,159,0
279,309,44,4,11,0.3636584461325431,0,150,163,153,94,20,163,0
290,106,870,9,226,0.043072663247096875,1,111,119,128,150,33,128,0
298,224,29,4,7,0.6278362204913867,0,136,148,136,85,20,148,0
334,684,894,31,35,0.9024329712607458,0,149,159,134,59,40,159,4
366,996,9,0,0,0.0,0,142,149,133,61,27,149,0
378,1107,69,0,0,0.0,1,120,123,112,54,22,123,0
385,1198,8,0,0,0.0,1,14,14,14,0,0,14,0
435,1034,1801,45,48,0.9505661859338179,0,133,137,114,49,42,137,3
479,877,23,4,5,0.7745967115510942,0,145,157,137,68,32,157,0
514,1171,15,0,0,0.0,1,84,86,97,163,34,97,0
555,909,9,0,0,0.0,0,149,161,141,67,31,161,0
582,572,12,0,0,0.0,0,159,180,147,69,46,180,0
646,1116,12,0,0,0.0,1,143,153,152,123,16,153,0
694,1137,310,5,79,0.07110988217246005,1,129,140,159,154,48,159,0
741,1138,36,0,0,0.0,1,136,147,174,157,55,174,0
762,1138,18,0,0,0.0,0,135,147,170,155,52,170,0
769,304,26,4,7,0.5403650380301271,1,165,184,156,71,38,184,0
775,308,25,4,6,0.6135852364677057,1,164,183,155,71,39,183,0
784,308,18,0,0,0.0,1,163,181,155,71,36,181,0
859,1138,24,0,0,0.0,1,133,146,175,156,61,175,0
870,1138,40,3,13,0.2498480374280932,1,131,146,167,152,54,167,0
887,237,1433,41,44,0.9167305154156776,1,161,170,143,56,40,170,0
899,254,16,0,0,0.0,1,166,177,146,57,44,177,0
909,1138,201,4,51,0.09469498266915406,0,124,137,161,155,58,161,0
982,113,9,0,0,0.0,1,158,171,156,79,22,171,0
1041,110,12,0,0,0.0,1,156,170,157,88,20,170,0
1066,748,489,23,25,0.9368086388324699,0,135,149,117,61,54,149,1
1103,905,9,0,0,0.0,0,146,161,142,76,30,161,0
1112,794,653,26,29,0.905040997333708,0,139,149,124,59,42,149,2
1148,110,21,0,0,0.0,1,151,165,162,118,21,165,0
1163,115,21,0,0,0.0,1,148,166,147,82,29,166,0
1165,111,15,0,0,0.0,1,153,164,163,123,17,164,0
1236,474,9,0,0,0.0,0,153,171,149,77,32,171,0
1315,1109,24,0,0,0.0,1,117,118,113,51,10,118,0
1363,1109,216,0,0,0.0,1,108,113,108,85,11,113,0
1423,1109,12,0,0,0.0,1,107,112,108,93,11,112,0
1439,1037,32,5,6,0.770911127461816,0,128,136,122,66,26,136,0
1442,1108,9,0,0,0.0,1,117,122,118,93,10,122,0
1543,1109,15,0,0,0.0,0,106,113,107,91,15,113,0
1569,126,510,29,63,0.4670051172040128,1,132,142,133,89,17,142,0
1573,611,5012,6,933,0.00727718345633828,1,130,138,124,66,25,138,0
1575,1095,348,16,30,0.5261537923144156,1,106,112,109,106,13,112,0
1583,829,18,0,0,0.0,1,136,143,136,85,12,143,0
1583,842,22,4,5,0.8660254144230933,1,135,140,133,72,12,140,0
1583,895,55,4,17,0.23184371640894147,1,133,140,132,79,14,140,0
1583,993,51,5,10,0.547784326476742,1,134,137,130,60,13,137,0
1583,1007,57,5,14,0.36775136826262744,1,133,136,136,127,5,136,0
1584,801,9,0,0,0.0,0,135,142,148,147,22,148,0
1584,957,12,0,0,0.0,0,130,136,149,156,32,149,0
1584,983,18,0,0,0.0,1,131,135,149,160,30,149,0
1597,253,9,0,0,0.0,0,136,150,177,155,59,177,0
1598,954,6,0,0,0.0,0,137,145,163,156,40,163,0
