x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
16,1023,9,0,0,0.0,1,115,118,111,60,15,118,0
21,689,16,0,0,0.0,1,105,110,89,52,48,110,0
23,131,85,4,21,0.2222828605014608,1,66,54,106,179,125,106,0
24,643,12,0,0,0.0,1,107,110,93,50,39,110,0
24,709,12,0,0,0.0,1,109,112,95,50,38,112,0
26,1035,341,15,33,0.46680049454827,1,90,93,80,52,35,93,0
33,1019,53,5,14,0.3847172596630651,1,114,120,108,63,25,120,0
34,175,196,11,25,0.43569947439169115,1,96,100,96,85,10,100,0
36,902,57,0,0,0.0,1,130,130,133,170,5,133,0
36,929,9,0,0,0.0,1,128,128,134,170,11,134,0
36,937,12,0,0,0.0,1,130,130,136,170,11,136,0
36,951,48,0,0,0.0,1,129,129,134,170,9,134,0
36,978,33,0,0,0.0,1,130,130,138,170,14,138,0
40,201,114,6,26,0.24532284597207005,1,128,136,149,153,35,149,0
41,219,22,4,5,0.8660254144230933,1,129,139,144,141,26,144,0
68,1087,9,0,0,0.0,1,135,140,140,127,9,140,0
74,1081,257,6,71,0.09038507616931887,1,130,134,117,52,32,134,0
76,131,363,9,49,0.18194303417767496,1,142,152,139,75,21,152,0
101,1108,121,12,16,0.7802757359696418,1,101,103,90,49,32,103,0
108,102,146,10,21,0.4684976649043348,1,103,108,95,58,30,108,0
133,108,37,3,13,0.2520750247535876,1,119,127,136,150,31,136,0
137,1106,96,0,0,0.0,1,104,106,101,59,12,106,0
145,109,12,0,0,0.0,1,126,135,132,113,16,135,0
151,745,1649,43,46,0.9476595957050414,0,132,138,110,51,51,138,204
152,405,1578,42,45,0.9440589189332907,0,138,147,120,56,46,147,216
153,463,1170,37,38,0.9892332719145136,0,136,145,116,55,50,145,208
155,802,953,32,36,0.875473338649513,0,132,138,110,51,51,138,205
156,179,1501,42,43,0.976554001478461,0,135,143,120,57,41,143,214
156,240,1421,40,42,0.9549086522512527,0,126,134,111,57,43,134,213
157,108,34,3,10,0.32421623240356295,1,132,141,144,138,21,144,0
167,1106,60,0,0,0.0,1,111,116,105,61,24,116,0
189,1106,36,0,0,0.0,1,113,114,109,51,11,114,0
210,744,1196,36,40,0.895380773867857,0,137,143,115,51,49,143,203
210,805,1078,35,37,0.9438049293839235,0,134,140,112,51,51,140,206
211,240,1156,36,38,0.9259872084794216,0,139,147,124,57,39,147,212
213,180,1145,35,39,0.8952281894151705,0,138,146,123,57,40,146,215
214,405,1331,39,41,0.9462181987151689,0,140,148,124,56,41,148,184
214,468,1605,43,45,0.9544716816892708,0,139,148,121,56,46,148,207
235,108,24,0,0,0.0,1,134,142,142,127,14,142,0
263,859,1205,36,40,0.9108004760968089,0,134,138,111,48,49,138,197
263,974,1183,35,40,0.8802801089527444,0,130,134,109,49,47,134,192
264,108,99,0,0,0.0,1,133,143,135,93,17,143,0
264,351,1067,35,36,0.974509048950769,0,140,151,122,58,48,151,183
264,1032,1056,35,36,0.9538297623643693,0,126,130,105,49,49,130,191
265,918,973,33,35,0.9225898062028786,0,123,127,102,49,50,127,198
266,294,1413,39,43,0.9068474780101685,0,141,149,125,56,41,149,182
266,744,1221,37,40,0.9087338898171738,0,139,146,113,51,57,146,202
267,803,1024,35,35,0.988791315145656,0,131,138,107,52,57,138,196
269,179,1336,38,42,0.9049130727524326,0,141,149,125,56,41,149,120
270,237,829,31,32,0.9631176971047596,0,133,138,112,50,48,138,211
292,483,12,0,0,0.0,0,151,166,147,76,29,166,0
299,225,9,0,0,0.0,1,129,137,126,73,20,137,0
304,107,31,4,9,0.42830799556391574,1,132,142,134,93,17,142,0
319,107,49,4,15,0.2577639670829098,1,133,143,134,89,17,143,0
321,974,832,31,32,0.9610293482707708,0,133,137,112,49,46,137,200
321,1034,1200,37,39,0.9346970615894589,0,127,131,106,49,48,131,190
322,859,1001,34,35,0.9779933113109339,0,139,145,117,51,49,145,194
322,916,1125,36,37,0.972031341306585,0,136,140,113,48,49,140,199
323,237,1072,35,36,0.9611657800206107,1,144,154,129,59,41,154,0
323,348,1394,40,42,0.9559612554672702,0,143,154,124,58,49,154,180
324,178,1192,36,39,0.9054535228267793,0,144,152,128,56,40,152,119
324,745,1283,38,40,0.9623694464651109,0,141,148,115,51,56,148,201
326,804,869,31,33,0.9307149089282705,0,137,144,111,51,58,144,195
327,295,1002,33,36,0.9425845943767339,0,144,154,127,58,44,154,181
332,107,18,0,0,0.0,1,134,141,133,79,14,141,0
368,517,1971,45,53,0.8588650077456615,0,144,156,120,56,58,156,177
374,971,1275,39,39,0.9974940674750327,0,136,140,115,49,45,140,88
377,461,1015,34,36,0.9481784219266939,0,145,156,122,56,55,156,178
377,856,866,31,33,0.9254595712765614,0,138,145,114,52,54,145,193
378,402,1596,42,45,0.9395722346275782,0,146,156,121,54,57,156,179
378,578,950,33,34,0.9738943318227735,0,147,159,123,56,57,159,140
378,635,1374,41,41,0.9783458116207371,0,144,154,117,53,61,154,139
378,1034,1169,36,39,0.91838887454749,0,127,131,106,49,48,131,189
