x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
17,1021,9,0,0,0.0,1,116,117,125,165,18,125,0
17,1077,192,6,34,0.19779309113097218,1,46,55,73,155,94,73,0
26,104,16,0,0,0.0,1,74,60,102,184,105,102,0
26,1032,290,14,28,0.5041951738134502,1,96,97,92,50,13,97,0
35,1020,18,0,0,0.0,1,115,115,121,170,12,121,0
37,174,194,14,23,0.6178717578091977,1,93,106,89,75,40,106,0
42,224,302,5,78,0.07221283804303724,1,123,133,144,149,37,144,0
59,152,17,0,0,0.0,1,141,151,143,93,16,151,0
66,1068,53,3,15,0.23591962627334728,1,134,137,128,56,16,137,0
71,129,47,4,10,0.44945085776717303,1,146,162,151,98,25,162,0
73,1076,9,0,0,0.0,1,134,139,131,69,14,139,0
77,1079,15,0,0,0.0,1,136,139,128,54,20,139,0
79,133,253,21,399,0.05341047243527355,1,143,152,147,103,15,152,0
83,1086,27,3,9,0.32980589319539116,1,137,141,127,54,25,141,0
90,1093,23,3,6,0.5365254046950514,1,134,140,127,62,23,140,0
97,115,12,0,0,0.0,1,144,154,145,89,16,154,0
102,1108,116,7,20,0.38614989782559517,1,101,103,101,85,4,103,0
111,101,148,10,19,0.5159662919381341,1,107,113,106,78,15,113,0
141,710,9,0,0,0.0,0,145,156,140,71,26,156,0
153,802,1701,44,46,0.9480957575306266,0,129,133,108,49,47,133,86
153,968,1437,41,42,0.9720637675729601,0,121,124,103,48,43,124,78
153,1028,1390,40,41,0.9679680107256188,0,120,122,101,46,43,122,77
210,741,1276,38,40,0.9640912059300775,0,133,139,113,52,47,139,85
212,803,1303,39,40,0.959171551057699,0,132,138,112,52,48,138,80
212,965,1214,37,39,0.9542403816967325,0,125,127,106,46,42,127,79
212,1028,1451,41,42,0.9693572438828151,0,124,126,105,46,42,126,76
267,290,1342,39,41,0.9659618183027284,0,133,141,117,56,43,141,83
267,350,1412,41,41,0.9809233024558975,0,134,142,118,56,43,142,82
267,516,1460,41,42,0.9751817185392004,0,136,147,113,56,58,147,67
267,573,1194,37,38,0.9850109853019592,0,137,147,113,54,58,147,68
267,631,1235,37,40,0.90939309324994,0,136,145,116,55,50,145,69
267,744,898,32,33,0.9729203907664282,0,132,138,112,52,48,138,39
