x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
13,1023,18,0,0,0.0,1,114,120,132,155,34,132,0
14,995,24,0,0,0.0,1,128,135,146,153,31,146,0
14,1006,18,0,0,0.0,1,127,134,139,145,22,139,0
15,931,24,0,0,0.0,1,128,135,140,145,21,140,0
15,946,33,0,0,0.0,1,128,135,143,150,26,143,0
15,969,12,0,0,0.0,0,125,132,139,148,25,139,0
16,907,12,0,0,0.0,0,130,136,129,78,13,136,0
22,130,103,5,22,0.2570628330710097,1,57,55,107,171,123,107,0
24,1035,382,16,34,0.4827727670973024,1,93,94,85,47,24,94,0
26,899,12,0,0,0.0,1,132,136,119,52,31,136,0
26,961,310,3,93,0.042188336757045176,1,131,135,120,53,28,135,0
27,891,24,0,0,0.0,1,133,137,120,52,31,137,0
27,909,36,0,0,0.0,1,131,135,118,52,32,135,0
31,1017,81,7,14,0.4708214074722947,1,110,117,112,97,15,117,0
33,175,201,11,24,0.47784027898861264,1,93,100,89,69,28,100,0
34,947,85,4,28,0.1474383281274857,1,122,130,133,139,21,133,0
34,964,25,3,9,0.38028323875643066,1,123,129,126,106,11,129,0
34,971,22,4,5,0.8660254144230933,1,122,128,125,106,11,128,0
34,983,48,0,0,0.0,1,125,130,126,93,9,130,0
35,875,24,0,0,0.0,1,130,135,139,146,16,139,0
35,904,81,8,25,0.3328250230645178,1,126,132,135,141,16,135,0
35,923,24,0,0,0.0,1,126,132,135,141,16,135,0
35,931,18,0,0,0.0,1,123,130,134,142,20,134,0
40,204,132,9,35,0.2683231886393851,1,126,139,134,111,23,139,0
60,1079,9,0,0,0.0,1,132,139,130,75,16,139,0
64,1073,98,5,21,0.25426357014674406,1,132,135,124,54,20,135,0
65,128,61,4,15,0.3275286913276121,1,146,157,145,81,19,157,0
75,130,377,10,73,0.1403127026704507,1,141,147,135,63,20,147,0
81,1090,149,6,27,0.2520676017207762,1,132,134,116,47,34,134,0
99,1108,144,13,19,0.7124357089742608,1,105,106,95,46,26,106,0
107,101,144,10,24,0.42817077229337497,1,103,109,97,63,28,109,0
136,1106,96,0,0,0.0,1,109,112,100,53,27,112,0
151,630,1002,33,36,0.9117691963806657,0,141,150,123,56,45,150,21
152,972,526,22,31,0.7254638385679285,0,135,139,122,52,31,139,24
153,691,871,32,32,0.9906060803983775,0,138,147,118,55,50,147,22
