x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
1,945,14,0,0,0.0,0,129,137,152,155,38,152,0
14,962,71,3,24,0.13710363213737314,0,129,136,152,157,38,152,0
14,993,86,3,28,0.1344828223547469,1,128,136,141,143,23,141,0
14,1010,12,0,0,0.0,1,127,135,140,143,23,140,0
14,1016,15,0,0,0.0,1,127,131,142,158,26,142,0
14,1022,33,5,7,0.7127581000127792,1,110,115,128,158,35,128,0
15,905,15,0,0,0.0,1,132,139,146,148,24,146,0
15,915,18,0,0,0.0,1,130,137,148,153,31,148,0
15,923,24,0,0,0.0,1,130,136,149,156,32,149,0
15,939,24,0,0,0.0,0,131,138,146,150,26,146,0
22,130,109,6,21,0.2880954326025168,1,56,57,108,169,122,108,0
22,1034,370,16,30,0.51815336848287,1,94,97,89,58,21,97,0
27,912,15,0,0,0.0,0,135,139,125,54,25,139,0
27,963,24,0,0,0.0,1,131,138,122,61,29,138,0
28,867,12,0,0,0.0,0,135,141,126,59,27,141,0
28,889,12,0,0,0.0,0,134,140,125,59,27,140,0
28,939,24,0,0,0.0,0,134,138,122,53,29,138,0
28,953,12,0,0,0.0,1,132,139,123,61,29,139,0
28,973,12,0,0,0.0,1,131,138,122,61,29,138,0
32,1021,24,3,6,0.6096117964716676,1,114,116,112,63,8,116,0
33,176,204,10,26,0.41475943665640885,1,96,105,97,89,21,105,0
39,192,18,0,0,0.0,1,122,132,124,93,19,132,0
64,1070,77,5,19,0.25988912267220515,1,136,138,126,49,22,138,0
71,140,93,5,24,0.2059621692694372,1,144,156,144,85,19,156,0
81,1088,79,4,20,0.2177986831067007,1,135,137,125,49,22,137,0
86,127,29,3,8,0.4105395809502328,1,144,154,146,93,16,154,0
95,118,41,4,10,0.3895626218545024,1,145,154,145,85,14,154,0
99,1110,123,7,21,0.3360112713183825,1,98,100,96,63,10,100,0
108,101,170,9,27,0.32287688260259656,1,107,115,106,80,19,115,0
147,971,1688,44,47,0.934574022733596,0,126,130,103,48,52,130,229
148,856,1567,43,44,0.9897614025691878,0,132,136,111,49,46,136,231
150,404,1901,45,51,0.8936489994862437,0,138,146,122,56,41,146,219
151,181,1828,45,50,0.9081908292326686,0,138,146,123,57,40,146,239
152,464,1036,34,36,0.9377917444686689,0,138,147,121,57,45,147,220
152,631,1588,44,45,0.9788138121644365,0,136,145,116,55,50,145,234
152,689,956,33,34,0.9711574101017442,0,125,131,105,52,50,131,208
152,914,845,31,33,0.9460313163075852,0,128,132,109,49,44,132,230
152,1032,1108,36,37,0.9752438313820314,0,123,125,104,46,42,125,228
158,240,885,31,33,0.9499580363277054,0,124,129,107,52,43,129,238
209,971,1194,37,39,0.9383732149059828,0,129,133,110,49,44,133,236
210,242,1409,37,45,0.8291376192815411,0,141,149,126,57,39,149,237
210,404,1284,36,43,0.8476937917249042,0,140,148,124,56,41,148,218
210,470,1654,41,48,0.8517500985912112,0,143,152,125,56,45,152,221
210,689,1238,38,39,0.9731228998783695,0,140,146,118,51,48,146,207
211,630,1483,41,43,0.9370361052905894,0,138,147,118,55,50,147,233
211,857,1469,41,43,0.9683117858046876,0,135,139,116,49,42,139,232
211,916,1446,39,44,0.8714938751176133,0,133,137,114,49,42,137,235
211,1032,1731,44,47,0.9390074352173903,0,129,131,109,46,42,131,227
213,179,1435,40,43,0.9159586019126185,0,139,147,124,57,39,147,240
259,746,1827,45,50,0.8937946154484895,0,141,147,119,51,48,147,205
262,294,1572,40,47,0.8701944679248454,0,141,149,125,56,41,149,223
264,465,910,32,34,0.9387056811134681,0,134,143,114,55,51,143,168
265,350,1289,38,40,0.9457000493077082,0,140,149,122,56,46,149,222
265,407,1309,39,40,0.9656659799912582,0,145,155,128,58,44,155,217
265,803,927,33,34,0.9628906825681228,0,137,143,117,52,46,143,204
267,239,848,31,32,0.9629677176974963,0,129,137,114,57,42,137,224
268,178,1479,39,46,0.8481498781924617,0,143,151,128,57,38,151,257
