x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
17,1023,9,0,0,0.0,1,112,116,120,148,17,120,0
23,133,53,5,13,0.4161630824171878,1,69,66,108,173,99,108,0
27,1033,277,13,27,0.48529681019345244,1,95,97,94,70,7,97,0
35,1021,14,0,0,0.0,1,119,121,115,56,12,121,0
36,177,261,10,28,0.37560866269719567,1,97,109,99,92,28,109,0
42,191,22,3,5,0.6717973627942302,1,126,141,134,107,27,141,0
65,1068,42,3,12,0.30012340564046336,1,134,139,125,57,25,139,0
72,1076,22,2,8,0.35708293393502577,1,134,141,125,61,28,141,0
77,139,9,0,0,0.0,0,143,156,149,104,21,156,0
81,1085,14,0,0,0.0,1,137,139,128,50,20,139,0
86,1089,9,0,0,0.0,1,135,143,121,57,39,143,0
90,1093,23,3,8,0.40981299625705037,1,134,141,126,62,27,141,0
102,1109,122,7,24,0.31152839473519145,1,101,103,100,70,7,103,0
112,104,216,10,28,0.35636483631264587,1,107,115,107,85,17,115,0
127,109,14,0,0,0.0,1,132,144,141,116,21,144,0
150,635,1590,40,48,0.8375691665346339,0,143,153,126,58,44,153,355
150,972,1592,40,47,0.8639709329015383,0,132,135,114,48,39,135,375
151,749,1338,37,44,0.837782706885224,0,142,148,122,52,44,148,317
151,859,1597,40,48,0.8260649434206115,0,136,141,118,51,41,141,319
152,692,1494,40,45,0.8864206923675164,0,142,151,124,56,45,151,316
153,297,1659,41,48,0.8568571115885962,0,143,152,135,65,28,152,351
153,518,1600,39,49,0.8019465638211547,0,144,154,127,58,44,154,335
153,917,1423,38,44,0.8663141186520231,0,134,137,116,48,39,137,320
154,577,1467,38,46,0.8376125219895134,0,142,152,125,58,45,152,336
154,800,1319,36,44,0.8196617682228344,0,141,146,123,51,40,146,318
154,1034,1288,39,40,0.9792542488023818,1,125,128,107,48,41,128,0
157,354,1177,37,38,0.9762702642728773,0,141,150,129,60,35,150,311
157,409,1037,34,36,0.9519935918261001,0,141,151,126,59,42,151,310
159,184,1264,39,39,0.9890939330480206,0,138,147,130,65,29,147,350
159,240,911,32,33,0.9579814069863398,0,139,148,127,60,36,148,240
159,462,886,32,33,0.9670462572401352,0,138,147,120,56,46,147,309
179,1051,9,0,0,0.0,1,125,131,123,74,15,131,0
209,691,1296,39,40,0.9759704005642292,0,145,154,127,56,44,154,315
210,857,1174,37,38,0.9920046451666696,0,141,146,123,51,40,146,301
210,973,1232,38,38,0.991533400483208,0,132,135,114,48,39,135,374
211,465,881,32,32,0.9869406399804582,0,144,154,130,60,39,154,308
212,410,876,32,33,0.957760052206959,0,142,152,128,60,40,152,333
212,635,1119,36,37,0.9545999390716572,0,143,153,126,58,44,153,174
212,918,1212,36,40,0.8948152515007183,0,138,143,121,52,39,143,356
213,183,1052,35,36,0.9560073049776201,0,142,151,134,65,28,151,349
213,521,1158,37,37,0.9838561530744029,0,143,153,128,59,41,153,307
213,579,1218,37,39,0.9633328121555492,0,147,158,128,58,48,158,175
213,744,916,32,34,0.9565919826684981,0,142,152,125,58,45,152,314
213,1034,1533,40,45,0.8881633148189779,0,132,135,114,48,39,135,373
214,352,1172,37,38,0.9630175023376014,0,147,156,135,60,34,156,312
214,802,906,32,34,0.9561031560990116,0,143,152,125,56,45,152,300
215,241,816,31,31,0.9818357898587311,0,141,152,135,69,28,152,239
216,298,1104,36,37,0.9640565370866303,0,140,149,130,62,32,149,352
265,915,1265,38,39,0.9802834734152274,0,142,147,124,51,39,147,357
266,747,1027,34,36,0.9525405274378137,0,146,155,126,55,47,155,200
267,407,1252,38,40,0.960259136521438,0,149,159,135,60,38,159,332
267,634,1070,35,36,0.9757472049367032,0,149,160,130,58,47,160,173
267,859,1118,36,37,0.9928179431107854,0,144,149,126,51,39,149,302
267,1032,980,33,35,0.9521793321539485,0,129,132,111,48,40,132,359
268,297,905,32,33,0.9621402309020176,0,143,155,135,67,32,155,354
268,520,697,28,29,0.9596864663384521,0,142,155,126,61,47,155,306
268,574,745,29,30,0.9524283108227432,0,144,153,124,55,48,153,176
269,975,872,32,32,0.9862386813387214,0,133,137,112,49,46,137,358
270,182,1084,35,36,0.9700934629765845,0,144,153,136,65,28,153,348
270,465,920,32,34,0.9402604453332287,0,146,159,132,62,43,159,334
270,689,813,30,32,0.9566556895919718,0,150,156,130,52,42,156,199
270,803,705,28,29,0.9734350022175817,0,138,144,117,51,47,144,299
272,240,931,32,34,0.9400332751103009,0,143,154,138,71,26,154,238
272,353,737,29,30,0.9628701687552774,0,145,159,134,66,40,159,331
298,225,15,0,0,0.0,0,133,144,139,108,19,144,0
321,632,978,34,34,0.9898408440303156,0,150,161,127,56,53,161,172
321,858,1103,36,36,0.9825913666497159,0,145,151,125,52,43,151,303
321,1032,1125,35,38,0.9011206428400228,0,131,136,114,52,41,136,360
322,689,1052,35,36,0.9806730460515848,0,152,163,133,58,46,163,198
322,745,947,33,33,0.9938676909637817,0,147,158,128,58,48,158,313
322,802,1098,35,37,0.9418390804597702,0,150,156,128,51,45,156,298
323,352,947,33,34,0.9671489411327028,0,150,160,135,59,39,160,330
323,523,930,32,34,0.9431729839501641,0,149,159,132,58,43,159,305
323,914,1143,36,37,0.9771565870520261,0,140,145,122,51,40,145,304
323,975,926,32,34,0.9573140162946545,0,136,141,119,52,39,141,280
324,297,920,33,33,0.9969286745687546,0,150,159,138,60,33,159,353
324,408,1001,34,35,0.9734991558219613,0,149,159,132,58,43,159,329
324,465,1239,38,39,0.9734833755416878,0,151,164,134,60,46,164,136
325,183,890,31,34,0.9094329147169561,0,145,154,135,62,31,154,347
325,578,921,33,33,0.985307023704321,0,147,160,130,60,47,160,171
327,242,838,31,31,0.9885088806638774,0,149,158,139,62,30,158,237
378,577,829,31,32,0.9785887678185746,0,151,165,130,59,54,165,170
378,634,1317,40,40,0.991433405694409,0,155,166,132,56,52,166,197
