x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
14,996,126,5,30,0.19012206149823294,1,126,134,141,147,27,141,0
14,1020,27,3,12,0.2587626484252597,1,120,126,133,150,24,133,0
15,907,276,6,63,0.09940862984240888,1,131,134,138,151,12,138,0
15,955,47,5,12,0.4637207485155221,1,130,135,139,146,16,139,0
15,967,66,6,14,0.43477803719982316,1,130,134,138,148,14,138,0
22,130,92,5,19,0.29452533292034316,1,57,64,105,163,116,105,0
23,1032,433,19,37,0.5190490658407055,1,90,91,85,49,16,91,0
25,945,732,5,159,0.037009809092018967,1,131,136,116,53,37,136,0
33,174,201,11,26,0.4304958110763734,1,94,100,86,60,35,100,0
39,192,53,4,14,0.3391924960010162,1,109,118,116,118,19,118,0
61,1080,36,6,10,0.623016573245385,1,132,139,128,69,20,139,0
73,1082,312,8,45,0.1788485436799008,1,128,136,115,58,39,136,0
74,130,516,9,121,0.07775800296183753,1,140,147,129,59,31,147,0
88,284,12,0,0,0.0,0,140,150,139,81,18,150,0
99,1108,140,14,19,0.7560166082872762,1,98,100,86,48,35,100,0
107,101,143,10,22,0.4570999832402349,1,102,106,92,54,33,106,0
133,110,68,6,14,0.40964390884656154,1,131,141,130,81,19,141,0
140,621,15,0,0,0.0,0,144,155,138,69,27,155,0
147,110,24,0,0,0.0,1,136,146,135,81,19,146,0
152,1104,196,5,66,0.07649233790333539,1,115,107,96,24,42,115,0
174,109,12,0,0,0.0,1,137,146,141,103,15,146,0
194,1105,15,0,0,0.0,1,113,105,102,11,24,113,0
249,384,21,3,6,0.46353333152067605,0,147,161,148,88,22,161,0
259,945,12,0,0,0.0,0,139,145,133,63,21,145,0
276,311,25,3,6,0.5835079423344107,0,147,160,150,94,20,160,0
292,483,9,0,0,0.0,0,151,165,148,77,26,165,0
313,106,818,6,173,0.034523338547718205,1,124,124,118,42,12,124,0
316,183,4188,67,78,0.8607516528207425,0,133,141,117,56,43,141,4
385,1194,9,0,0,0.0,1,16,16,16,0,0,16,0
548,188,5790,80,98,0.8250134815355489,0,145,152,119,51,55,152,0
571,874,9,0,0,0.0,0,152,166,149,77,26,166,0
581,573,27,3,8,0.4766812588654924,1,163,183,155,72,39,183,0
587,555,12,0,0,0.0,1,163,183,155,72,39,183,0
591,576,18,0,0,0.0,1,162,182,154,72,39,182,0
596,556,9,0,0,0.0,1,164,184,156,72,38,184,0
596,886,9,0,0,0.0,0,153,168,149,76,28,168,0
650,1117,27,0,0,0.0,1,141,153,149,113,19,153,0
700,588,9,0,0,0.0,0,165,188,159,76,39,188,0
709,1138,436,4,121,0.03450920023868636,0,123,134,151,153,47,151,0
772,418,5969,85,87,0.9782018308960411,0,152,165,122,55,66,165,0
835,1138,22,4,5,0.8660254144230933,0,131,145,169,154,57,169,0
861,1138,15,0,0,0.0,1,129,141,168,156,59,168,0
