,transfer_n,plate,antibiotic,exp,strain_x,strain_x_hat,mean,weight,mw
98,1,6,B,20220127,A_r,A_r,0.6086956521739131,23,14.0
99,1,6,B,20220127,A_r,B_r,0.0,23,0.0
100,1,6,B,20220127,A_r,A&B,0.043478260869565216,23,1.0
101,1,6,B,20220127,A_r,AB_r,0.0,23,0.0
102,1,4,AB,20220127,A_r,U,0.0,47,0.0
103,1,4,AB,20220127,A_r,S,0.1276595744680851,47,5.999999999999999
104,1,4,AB,20220127,A_r,A_r,0.8723404255319149,47,41.0
105,1,4,AB,20220127,A_r,B_r,0.0,47,0.0
106,1,4,AB,20220127,A_r,A&B,0.0,47,0.0
107,1,4,AB,20220127,A_r,AB_r,0.0,47,0.0
108,1,1,none,20220127,B_r,U,0.0,68,0.0
109,1,1,none,20220127,B_r,S,0.014705882352941176,68,1.0
110,1,1,none,20220127,B_r,A_r,0.0,68,0.0
111,1,1,none,20220127,B_r,B_r,0.9852941176470589,68,67.0
112,1,1,none,20220127,B_r,A&B,0.0,68,0.0
113,1,1,none,20220127,B_r,AB_r,0.0,68,0.0
114,1,2,A,20220127,B_r,U,0.9545454545454546,66,63.0
115,1,2,A,20220127,B_r,S,0.045454545454545456,66,3.0
116,1,2,A,20220127,B_r,A_r,0.0,66,0.0
117,1,2,A,20220127,B_r,B_r,0.0,66,0.0
118,1,2,A,20220127,B_r,A&B,0.0,66,0.0
119,1,2,A,20220127,B_r,AB_r,0.0,66,0.0
120,1,6,A,20220127,B_r,U,1.0,40,40.0
121,1,6,A,20220127,B_r,S,0.0,40,0.0
122,1,6,A,20220127,B_r,A_r,0.0,40,0.0
123,1,6,A,20220127,B_r,B_r,0.0,40,0.0
124,1,6,A,20220127,B_r,A&B,0.0,40,0.0
125,1,6,A,20220127,B_r,AB_r,0.0,40,0.0
126,1,3,B,20220127,B_r,U,0.04411764705882353,68,3.0
127,1,3,B,20220127,B_r,S,0.014705882352941176,68,1.0
128,1,3,B,20220127,B_r,A_r,0.0,68,0.0
129,1,3,B,20220127,B_r,B_r,0.9411764705882353,68,64.0
130,1,3,B,20220127,B_r,A&B,0.0,68,0.0
131,1,3,B,20220127,B_r,AB_r,0.0,68,0.0
132,1,6,B,20220127,B_r,U,0.07142857142857142,28,2.0
133,1,6,B,20220127,B_r,S,0.03571428571428571,28,1.0
134,1,6,B,20220127,B_r,A_r,0.0,28,0.0
135,1,6,B,20220127,B_r,B_r,0.8928571428571429,28,25.0
136,1,6,B,20220127,B_r,A&B,0.0,28,0.0
137,1,6,B,20220127,B_r,AB_r,0.0,28,0.0
138,1,4,AB,20220127,B_r,U,0.45161290322580644,62,28.0
139,1,4,AB,20220127,B_r,S,0.3709677419354839,62,23.0
140,1,4,AB,20220127,B_r,A_r,0.0,62,0.0
141,1,4,AB,20220127,B_r,B_r,0.1774193548387097,62,11.0
142,1,4,AB,20220127,B_r,A&B,0.0,62,0.0
143,1,4,AB,20220127,B_r,AB_r,0.0,62,0.0
144,1,1,none,20220127,A&B,U,0.0,4,0.0
145,1,1,none,20220127,A&B,S,0.0,4,0.0
146,1,1,none,20220127,A&B,A_r,0.0,4,0.0
147,1,1,none,20220127,A&B,B_r,0.0,4,0.0
148,1,1,none,20220127,A&B,A&B,0.25,4,1.0
149,1,1,none,20220127,A&B,AB_r,0.75,4,3.0
150,1,2,A,20220127,A&B,U,0.0,4,0.0
151,1,2,A,20220127,A&B,S,0.0,4,0.0
152,1,2,A,20220127,A&B,A_r,1.0,4,4.0
153,1,2,A,20220127,A&B,B_r,0.0,4,0.0
154,1,2,A,20220127,A&B,A&B,0.0,4,0.0
155,1,2,A,20220127,A&B,AB_r,0.0,4,0.0
156,1,6,A,20220127,A&B,U,0.0,4,0.0
157,1,6,A,20220127,A&B,S,0.0,4,0.0
158,1,6,A,20220127,A&B,A_r,1.0,4,4.0
159,1,6,A,20220127,A&B,B_r,0.0,4,0.0
160,1,6,A,20220127,A&B,A&B,0.0,4,0.0
161,1,6,A,20220127,A&B,AB_r,0.0,4,0.0
162,1,3,B,20220127,A&B,U,0.0,4,0.0
163,1,3,B,20220127,A&B,S,0.0,4,0.0
164,1,3,B,20220127,A&B,A_r,0.0,4,0.0
165,1,3,B,20220127,A&B,B_r,0.0,4,0.0
166,1,3,B,20220127,A&B,A&B,0.25,4,1.0
167,1,3,B,20220127,A&B,AB_r,0.75,4,3.0
168,1,4,AB,20220127,A&B,U,0.0,4,0.0
169,1,4,AB,20220127,A&B,S,0.0,4,0.0
170,1,4,AB,20220127,A&B,A_r,0.75,4,3.0
171,1,4,AB,20220127,A&B,B_r,0.0,4,0.0
172,1,4,AB,20220127,A&B,A&B,0.25,4,1.0
173,1,4,AB,20220127,A&B,AB_r,0.0,4,0.0
174,1,1,none,20220127,AB_r,U,0.0,32,0.0
175,1,1,none,20220127,AB_r,S,0.0,32,0.0
176,1,1,none,20220127,AB_r,A_r,0.0,32,0.0
177,1,1,none,20220127,AB_r,B_r,0.0,32,0.0
178,1,1,none,20220127,AB_r,A&B,0.0,32,0.0
179,1,1,none,20220127,AB_r,AB_r,1.0,32,32.0
180,1,2,A,20220127,AB_r,U,0.0,32,0.0
181,1,2,A,20220127,AB_r,S,0.0,32,0.0
182,1,2,A,20220127,AB_r,A_r,0.0,32,0.0
183,1,2,A,20220127,AB_r,B_r,0.0,32,0.0
184,1,2,A,20220127,AB_r,A&B,0.0,32,0.0
185,1,2,A,20220127,AB_r,AB_r,1.0,32,32.0
186,1,6,A,20220127,AB_r,U,0.0,4,0.0
187,1,6,A,20220127,AB_r,S,0.0,4,0.0
188,1,6,A,20220127,AB_r,A_r,0.0,4,0.0
189,1,6,A,20220127,AB_r,B_r,0.0,4,0.0
190,1,6,A,20220127,AB_r,A&B,0.0,4,0.0
191,1,6,A,20220127,AB_r,AB_r,1.0,4,4.0
192,1,3,B,20220127,AB_r,U,0.0,32,0.0
193,1,3,B,20220127,AB_r,S,0.0,32,0.0
194,1,3,B,20220127,AB_r,A_r,0.0,32,0.0
195,1,3,B,20220127,AB_r,B_r,0.0,32,0.0
196,1,3,B,20220127,AB_r,A&B,0.0,32,0.0
197,1,3,B,20220127,AB_r,AB_r,1.0,32,32.0
198,1,6,B,20220127,AB_r,U,0.0,28,0.0
199,1,6,B,20220127,AB_r,S,0.0,28,0.0
200,1,6,B,20220127,AB_r,A_r,0.0,28,0.0
201,1,6,B,20220127,AB_r,B_r,0.0,28,0.0
202,1,6,B,20220127,AB_r,A&B,0.0,28,0.0
203,1,6,B,20220127,AB_r,AB_r,1.0,28,28.0
204,1,4,AB,20220127,AB_r,U,0.0,32,0.0
205,1,4,AB,20220127,AB_r,S,0.0,32,0.0
206,1,4,AB,20220127,AB_r,A_r,0.0,32,0.0
207,1,4,AB,20220127,AB_r,B_r,0.0,32,0.0
208,1,4,AB,20220127,AB_r,A&B,0.0,32,0.0
209,1,4,AB,20220127,AB_r,AB_r,1.0,32,32.0
