,transfer_n,plate,antibiotic,exp,strain_x,strain_x_hat,mean,weight,mw
0,0,1,none,20220127,U,U,1.0,55,55.0
1,0,1,none,20220127,U,S,0.0,55,0.0
2,0,1,none,20220127,U,A_r,0.0,55,0.0
3,0,1,none,20220127,U,B_r,0.0,55,0.0
4,0,1,none,20220127,U,A&B,0.0,55,0.0
5,0,1,none,20220127,U,AB_r,0.0,55,0.0
6,0,2,none,20220127,U,U,1.0,55,55.0
7,0,2,none,20220127,U,S,0.0,55,0.0
8,0,2,none,20220127,U,A_r,0.0,55,0.0
9,0,2,none,20220127,U,B_r,0.0,55,0.0
10,0,2,none,20220127,U,A&B,0.0,55,0.0
11,0,2,none,20220127,U,AB_r,0.0,55,0.0
12,0,3,none,20220127,U,U,1.0,55,55.0
13,0,3,none,20220127,U,S,0.0,55,0.0
14,0,3,none,20220127,U,A_r,0.0,55,0.0
15,0,3,none,20220127,U,B_r,0.0,55,0.0
16,0,3,none,20220127,U,A&B,0.0,55,0.0
17,0,3,none,20220127,U,AB_r,0.0,55,0.0
18,0,4,none,20220127,U,U,1.0,55,55.0
19,0,4,none,20220127,U,S,0.0,55,0.0
20,0,4,none,20220127,U,A_r,0.0,55,0.0
21,0,4,none,20220127,U,B_r,0.0,55,0.0
22,0,4,none,20220127,U,A&B,0.0,55,0.0
23,0,4,none,20220127,U,AB_r,0.0,55,0.0
24,0,5,none,20220127,U,U,1.0,55,55.0
25,0,5,none,20220127,U,S,0.0,55,0.0
26,0,5,none,20220127,U,A_r,0.0,55,0.0
27,0,5,none,20220127,U,B_r,0.0,55,0.0
28,0,5,none,20220127,U,A&B,0.0,55,0.0
29,0,5,none,20220127,U,AB_r,0.0,55,0.0
30,0,6,none,20220127,U,U,1.0,55,55.0
31,0,6,none,20220127,U,S,0.0,55,0.0
32,0,6,none,20220127,U,A_r,0.0,55,0.0
33,0,6,none,20220127,U,B_r,0.0,55,0.0
34,0,6,none,20220127,U,A&B,0.0,55,0.0
35,0,6,none,20220127,U,AB_r,0.0,55,0.0
36,2,1,none,20220127,U,U,0.9545454545454546,44,42.0
37,2,1,none,20220127,U,S,0.022727272727272728,44,1.0
38,2,1,none,20220127,U,A_r,0.0,44,0.0
39,2,1,none,20220127,U,B_r,0.0,44,0.0
40,2,1,none,20220127,U,A&B,0.0,44,0.0
41,2,1,none,20220127,U,AB_r,0.022727272727272728,44,1.0
42,3,1,none,20220127,U,U,0.90625,32,29.0
43,3,1,none,20220127,U,S,0.0625,32,2.0
44,3,1,none,20220127,U,A_r,0.0,32,0.0
45,3,1,none,20220127,U,B_r,0.03125,32,1.0
46,3,1,none,20220127,U,A&B,0.0,32,0.0
47,3,1,none,20220127,U,AB_r,0.0,32,0.0
48,6,1,none,20220127,U,U,1.0,10,10.0
49,6,1,none,20220127,U,S,0.0,10,0.0
50,6,1,none,20220127,U,A_r,0.0,10,0.0
51,6,1,none,20220127,U,B_r,0.0,10,0.0
52,6,1,none,20220127,U,A&B,0.0,10,0.0
53,6,1,none,20220127,U,AB_r,0.0,10,0.0
54,7,1,none,20220127,U,U,1.0,6,6.0
55,7,1,none,20220127,U,S,0.0,6,0.0
56,7,1,none,20220127,U,A_r,0.0,6,0.0
57,7,1,none,20220127,U,B_r,0.0,6,0.0
58,7,1,none,20220127,U,A&B,0.0,6,0.0
59,7,1,none,20220127,U,AB_r,0.0,6,0.0
60,8,1,none,20220127,U,U,1.0,9,9.0
61,8,1,none,20220127,U,S,0.0,9,0.0
62,8,1,none,20220127,U,A_r,0.0,9,0.0
63,8,1,none,20220127,U,B_r,0.0,9,0.0
64,8,1,none,20220127,U,A&B,0.0,9,0.0
65,8,1,none,20220127,U,AB_r,0.0,9,0.0
66,9,1,none,20220127,U,U,1.0,14,14.0
67,9,1,none,20220127,U,S,0.0,14,0.0
68,9,1,none,20220127,U,A_r,0.0,14,0.0
69,9,1,none,20220127,U,B_r,0.0,14,0.0
70,9,1,none,20220127,U,A&B,0.0,14,0.0
71,9,1,none,20220127,U,AB_r,0.0,14,0.0
72,10,1,none,20220127,U,U,0.8823529411764706,17,15.0
73,10,1,none,20220127,U,S,0.11764705882352941,17,2.0
74,10,1,none,20220127,U,A_r,0.0,17,0.0
75,10,1,none,20220127,U,B_r,0.0,17,0.0
76,10,1,none,20220127,U,A&B,0.0,17,0.0
77,10,1,none,20220127,U,AB_r,0.0,17,0.0
78,13,1,none,20220127,U,U,0.8571428571428571,7,6.0
79,13,1,none,20220127,U,S,0.14285714285714285,7,1.0
80,13,1,none,20220127,U,A_r,0.0,7,0.0
81,13,1,none,20220127,U,B_r,0.0,7,0.0
82,13,1,none,20220127,U,A&B,0.0,7,0.0
83,13,1,none,20220127,U,AB_r,0.0,7,0.0
84,14,1,none,20220127,U,U,0.9375,16,15.0
85,14,1,none,20220127,U,S,0.0625,16,1.0
86,14,1,none,20220127,U,A_r,0.0,16,0.0
87,14,1,none,20220127,U,B_r,0.0,16,0.0
88,14,1,none,20220127,U,A&B,0.0,16,0.0
89,14,1,none,20220127,U,AB_r,0.0,16,0.0
90,15,1,none,20220127,U,U,1.0,10,10.0
91,15,1,none,20220127,U,S,0.0,10,0.0
92,15,1,none,20220127,U,A_r,0.0,10,0.0
93,15,1,none,20220127,U,B_r,0.0,10,0.0
94,15,1,none,20220127,U,A&B,0.0,10,0.0
95,15,1,none,20220127,U,AB_r,0.0,10,0.0
96,16,1,none,20220127,U,U,1.0,8,8.0
97,16,1,none,20220127,U,S,0.0,8,0.0
98,16,1,none,20220127,U,A_r,0.0,8,0.0
99,16,1,none,20220127,U,B_r,0.0,8,0.0
100,16,1,none,20220127,U,A&B,0.0,8,0.0
101,16,1,none,20220127,U,AB_r,0.0,8,0.0
102,17,1,none,20220127,U,U,0.9615384615384616,26,25.0
103,17,1,none,20220127,U,S,0.0,26,0.0
104,17,1,none,20220127,U,A_r,0.038461538461538464,26,1.0
105,17,1,none,20220127,U,B_r,0.0,26,0.0
106,17,1,none,20220127,U,A&B,0.0,26,0.0
107,17,1,none,20220127,U,AB_r,0.0,26,0.0
108,18,1,none,20220127,U,U,0.9375,16,15.0
109,18,1,none,20220127,U,S,0.0625,16,1.0
110,18,1,none,20220127,U,A_r,0.0,16,0.0
111,18,1,none,20220127,U,B_r,0.0,16,0.0
112,18,1,none,20220127,U,A&B,0.0,16,0.0
113,18,1,none,20220127,U,AB_r,0.0,16,0.0
114,19,1,none,20220127,U,U,1.0,17,17.0
115,19,1,none,20220127,U,S,0.0,17,0.0
116,19,1,none,20220127,U,A_r,0.0,17,0.0
117,19,1,none,20220127,U,B_r,0.0,17,0.0
118,19,1,none,20220127,U,A&B,0.0,17,0.0
119,19,1,none,20220127,U,AB_r,0.0,17,0.0
120,20,1,none,20220127,U,U,1.0,22,22.0
121,20,1,none,20220127,U,S,0.0,22,0.0
122,20,1,none,20220127,U,A_r,0.0,22,0.0
123,20,1,none,20220127,U,B_r,0.0,22,0.0
124,20,1,none,20220127,U,A&B,0.0,22,0.0
125,20,1,none,20220127,U,AB_r,0.0,22,0.0
126,21,1,none,20220127,U,U,1.0,18,18.0
127,21,1,none,20220127,U,S,0.0,18,0.0
128,21,1,none,20220127,U,A_r,0.0,18,0.0
129,21,1,none,20220127,U,B_r,0.0,18,0.0
130,21,1,none,20220127,U,A&B,0.0,18,0.0
131,21,1,none,20220127,U,AB_r,0.0,18,0.0
132,22,1,none,20220127,U,U,1.0,4,4.0
133,22,1,none,20220127,U,S,0.0,4,0.0
134,22,1,none,20220127,U,A_r,0.0,4,0.0
135,22,1,none,20220127,U,B_r,0.0,4,0.0
136,22,1,none,20220127,U,A&B,0.0,4,0.0
137,22,1,none,20220127,U,AB_r,0.0,4,0.0
138,23,1,none,20220127,U,U,1.0,16,16.0
139,23,1,none,20220127,U,S,0.0,16,0.0
140,23,1,none,20220127,U,A_r,0.0,16,0.0
141,23,1,none,20220127,U,B_r,0.0,16,0.0
142,23,1,none,20220127,U,A&B,0.0,16,0.0
143,23,1,none,20220127,U,AB_r,0.0,16,0.0
144,24,1,none,20220127,U,U,0.8571428571428571,21,18.0
145,24,1,none,20220127,U,S,0.09523809523809523,21,2.0
146,24,1,none,20220127,U,A_r,0.0,21,0.0
147,24,1,none,20220127,U,B_r,0.0,21,0.0
148,24,1,none,20220127,U,A&B,0.0,21,0.0
149,24,1,none,20220127,U,AB_r,0.047619047619047616,21,1.0
150,25,1,none,20220127,U,U,1.0,11,11.0
151,25,1,none,20220127,U,S,0.0,11,0.0
152,25,1,none,20220127,U,A_r,0.0,11,0.0
153,25,1,none,20220127,U,B_r,0.0,11,0.0
154,25,1,none,20220127,U,A&B,0.0,11,0.0
155,25,1,none,20220127,U,AB_r,0.0,11,0.0
156,26,1,none,20220127,U,U,0.9166666666666666,12,11.0
157,26,1,none,20220127,U,S,0.08333333333333333,12,1.0
158,26,1,none,20220127,U,A_r,0.0,12,0.0
159,26,1,none,20220127,U,B_r,0.0,12,0.0
160,26,1,none,20220127,U,A&B,0.0,12,0.0
161,26,1,none,20220127,U,AB_r,0.0,12,0.0
162,27,1,none,20220127,U,U,1.0,11,11.0
163,27,1,none,20220127,U,S,0.0,11,0.0
164,27,1,none,20220127,U,A_r,0.0,11,0.0
165,27,1,none,20220127,U,B_r,0.0,11,0.0
166,27,1,none,20220127,U,A&B,0.0,11,0.0
167,27,1,none,20220127,U,AB_r,0.0,11,0.0
168,2,2,A,20220127,U,U,1.0,215,215.0
169,2,2,A,20220127,U,S,0.0,215,0.0
170,2,2,A,20220127,U,A_r,0.0,215,0.0
171,2,2,A,20220127,U,B_r,0.0,215,0.0
172,2,2,A,20220127,U,A&B,0.0,215,0.0
173,2,2,A,20220127,U,AB_r,0.0,215,0.0
174,2,5,A,20220127,U,U,1.0,8,8.0
175,2,5,A,20220127,U,S,0.0,8,0.0
176,2,5,A,20220127,U,A_r,0.0,8,0.0
177,2,5,A,20220127,U,B_r,0.0,8,0.0
178,2,5,A,20220127,U,A&B,0.0,8,0.0
179,2,5,A,20220127,U,AB_r,0.0,8,0.0
180,2,6,A,20220127,U,U,0.9879518072289156,83,82.0
181,2,6,A,20220127,U,S,0.0,83,0.0
182,2,6,A,20220127,U,A_r,0.012048192771084338,83,1.0
183,2,6,A,20220127,U,B_r,0.0,83,0.0
184,2,6,A,20220127,U,A&B,0.0,83,0.0
185,2,6,A,20220127,U,AB_r,0.0,83,0.0
186,3,2,A,20220127,U,U,1.0,239,239.0
187,3,2,A,20220127,U,S,0.0,239,0.0
188,3,2,A,20220127,U,A_r,0.0,239,0.0
189,3,2,A,20220127,U,B_r,0.0,239,0.0
190,3,2,A,20220127,U,A&B,0.0,239,0.0
191,3,2,A,20220127,U,AB_r,0.0,239,0.0
192,4,2,A,20220127,U,U,1.0,195,195.0
193,4,2,A,20220127,U,S,0.0,195,0.0
194,4,2,A,20220127,U,A_r,0.0,195,0.0
195,4,2,A,20220127,U,B_r,0.0,195,0.0
196,4,2,A,20220127,U,A&B,0.0,195,0.0
197,4,2,A,20220127,U,AB_r,0.0,195,0.0
198,5,2,A,20220127,U,U,0.973404255319149,188,183.0
199,5,2,A,20220127,U,S,0.005319148936170213,188,1.0
200,5,2,A,20220127,U,A_r,0.02127659574468085,188,4.0
201,5,2,A,20220127,U,B_r,0.0,188,0.0
202,5,2,A,20220127,U,A&B,0.0,188,0.0
203,5,2,A,20220127,U,AB_r,0.0,188,0.0
204,5,6,A,20220127,U,U,0.9747899159663865,119,116.0
205,5,6,A,20220127,U,S,0.0,119,0.0
206,5,6,A,20220127,U,A_r,0.025210084033613446,119,3.0
207,5,6,A,20220127,U,B_r,0.0,119,0.0
208,5,6,A,20220127,U,A&B,0.0,119,0.0
209,5,6,A,20220127,U,AB_r,0.0,119,0.0
210,6,2,A,20220127,U,U,0.9941176470588236,170,169.0
211,6,2,A,20220127,U,S,0.0058823529411764705,170,1.0
212,6,2,A,20220127,U,A_r,0.0,170,0.0
213,6,2,A,20220127,U,B_r,0.0,170,0.0
214,6,2,A,20220127,U,A&B,0.0,170,0.0
215,6,2,A,20220127,U,AB_r,0.0,170,0.0
216,6,5,A,20220127,U,U,0.9904306220095693,209,207.0
217,6,5,A,20220127,U,S,0.0,209,0.0
218,6,5,A,20220127,U,A_r,0.0,209,0.0
219,6,5,A,20220127,U,B_r,0.0,209,0.0
220,6,5,A,20220127,U,A&B,0.0,209,0.0
221,6,5,A,20220127,U,AB_r,0.009569377990430622,209,2.0
222,6,6,A,20220127,U,U,0.9626168224299065,107,103.0
223,6,6,A,20220127,U,S,0.0,107,0.0
224,6,6,A,20220127,U,A_r,0.028037383177570093,107,3.0
225,6,6,A,20220127,U,B_r,0.0,107,0.0
226,6,6,A,20220127,U,A&B,0.0,107,0.0
227,6,6,A,20220127,U,AB_r,0.009345794392523364,107,0.9999999999999999
228,7,2,A,20220127,U,U,1.0,212,212.0
229,7,2,A,20220127,U,S,0.0,212,0.0
230,7,2,A,20220127,U,A_r,0.0,212,0.0
231,7,2,A,20220127,U,B_r,0.0,212,0.0
232,7,2,A,20220127,U,A&B,0.0,212,0.0
233,7,2,A,20220127,U,AB_r,0.0,212,0.0
234,7,6,A,20220127,U,U,0.9844961240310077,129,127.0
235,7,6,A,20220127,U,S,0.0,129,0.0
236,7,6,A,20220127,U,A_r,0.015503875968992248,129,2.0
237,7,6,A,20220127,U,B_r,0.0,129,0.0
238,7,6,A,20220127,U,A&B,0.0,129,0.0
239,7,6,A,20220127,U,AB_r,0.0,129,0.0
240,8,2,A,20220127,U,U,0.9719626168224299,214,208.0
241,8,2,A,20220127,U,S,0.009345794392523364,214,1.9999999999999998
242,8,2,A,20220127,U,A_r,0.018691588785046728,214,3.9999999999999996
243,8,2,A,20220127,U,B_r,0.0,214,0.0
244,8,2,A,20220127,U,A&B,0.0,214,0.0
245,8,2,A,20220127,U,AB_r,0.0,214,0.0
246,8,6,A,20220127,U,U,0.9858156028368794,141,139.0
247,8,6,A,20220127,U,S,0.0070921985815602835,141,1.0
248,8,6,A,20220127,U,A_r,0.0,141,0.0
249,8,6,A,20220127,U,B_r,0.0,141,0.0
250,8,6,A,20220127,U,A&B,0.0,141,0.0
251,8,6,A,20220127,U,AB_r,0.0070921985815602835,141,1.0
252,9,5,A,20220127,U,U,0.989010989010989,182,180.0
253,9,5,A,20220127,U,S,0.0,182,0.0
254,9,5,A,20220127,U,A_r,0.0,182,0.0
255,9,5,A,20220127,U,B_r,0.0,182,0.0
256,9,5,A,20220127,U,A&B,0.0,182,0.0
257,9,5,A,20220127,U,AB_r,0.01098901098901099,182,2.0
258,9,6,A,20220127,U,U,1.0,85,85.0
259,9,6,A,20220127,U,S,0.0,85,0.0
260,9,6,A,20220127,U,A_r,0.0,85,0.0
261,9,6,A,20220127,U,B_r,0.0,85,0.0
262,9,6,A,20220127,U,A&B,0.0,85,0.0
263,9,6,A,20220127,U,AB_r,0.0,85,0.0
264,10,2,A,20220127,U,U,1.0,12,12.0
265,10,2,A,20220127,U,S,0.0,12,0.0
266,10,2,A,20220127,U,A_r,0.0,12,0.0
267,10,2,A,20220127,U,B_r,0.0,12,0.0
268,10,2,A,20220127,U,A&B,0.0,12,0.0
269,10,2,A,20220127,U,AB_r,0.0,12,0.0
270,10,5,A,20220127,U,U,1.0,225,225.0
271,10,5,A,20220127,U,S,0.0,225,0.0
272,10,5,A,20220127,U,A_r,0.0,225,0.0
273,10,5,A,20220127,U,B_r,0.0,225,0.0
274,10,5,A,20220127,U,A&B,0.0,225,0.0
275,10,5,A,20220127,U,AB_r,0.0,225,0.0
276,10,6,A,20220127,U,U,0.9912280701754386,114,113.0
277,10,6,A,20220127,U,S,0.0,114,0.0
278,10,6,A,20220127,U,A_r,0.008771929824561403,114,1.0
279,10,6,A,20220127,U,B_r,0.0,114,0.0
280,10,6,A,20220127,U,A&B,0.0,114,0.0
281,10,6,A,20220127,U,AB_r,0.0,114,0.0
282,11,2,A,20220127,U,U,0.9682539682539683,189,183.0
283,11,2,A,20220127,U,S,0.005291005291005291,189,1.0
284,11,2,A,20220127,U,A_r,0.021164021164021163,189,4.0
285,11,2,A,20220127,U,B_r,0.0,189,0.0
286,11,2,A,20220127,U,A&B,0.0,189,0.0
287,11,2,A,20220127,U,AB_r,0.005291005291005291,189,1.0
288,11,6,A,20220127,U,U,0.9545454545454546,110,105.0
289,11,6,A,20220127,U,S,0.0,110,0.0
290,11,6,A,20220127,U,A_r,0.02727272727272727,110,3.0
291,11,6,A,20220127,U,B_r,0.0,110,0.0
292,11,6,A,20220127,U,A&B,0.0,110,0.0
293,11,6,A,20220127,U,AB_r,0.01818181818181818,110,2.0
294,12,2,A,20220127,U,U,0.9716312056737588,141,137.0
295,12,2,A,20220127,U,S,0.0,141,0.0
296,12,2,A,20220127,U,A_r,0.0070921985815602835,141,1.0
297,12,2,A,20220127,U,B_r,0.0,141,0.0
298,12,2,A,20220127,U,A&B,0.0,141,0.0
299,12,2,A,20220127,U,AB_r,0.02127659574468085,141,3.0
300,12,6,A,20220127,U,U,0.9705882352941176,102,99.0
301,12,6,A,20220127,U,S,0.0,102,0.0
302,12,6,A,20220127,U,A_r,0.00980392156862745,102,1.0
303,12,6,A,20220127,U,B_r,0.0,102,0.0
304,12,6,A,20220127,U,A&B,0.0,102,0.0
305,12,6,A,20220127,U,AB_r,0.0196078431372549,102,2.0
306,13,2,A,20220127,U,U,0.9571428571428572,140,134.0
307,13,2,A,20220127,U,S,0.007142857142857143,140,1.0
308,13,2,A,20220127,U,A_r,0.03571428571428571,140,5.0
309,13,2,A,20220127,U,B_r,0.0,140,0.0
310,13,2,A,20220127,U,A&B,0.0,140,0.0
311,13,2,A,20220127,U,AB_r,0.0,140,0.0
312,13,6,A,20220127,U,U,0.972972972972973,74,72.0
313,13,6,A,20220127,U,S,0.0,74,0.0
314,13,6,A,20220127,U,A_r,0.02702702702702703,74,2.0
315,13,6,A,20220127,U,B_r,0.0,74,0.0
316,13,6,A,20220127,U,A&B,0.0,74,0.0
317,13,6,A,20220127,U,AB_r,0.0,74,0.0
318,14,2,A,20220127,U,U,0.9791666666666666,144,141.0
319,14,2,A,20220127,U,S,0.0,144,0.0
320,14,2,A,20220127,U,A_r,0.006944444444444444,144,1.0
321,14,2,A,20220127,U,B_r,0.0,144,0.0
322,14,2,A,20220127,U,A&B,0.0,144,0.0
323,14,2,A,20220127,U,AB_r,0.013888888888888888,144,2.0
324,14,5,A,20220127,U,U,0.9814814814814815,216,212.0
325,14,5,A,20220127,U,S,0.0,216,0.0
326,14,5,A,20220127,U,A_r,0.004629629629629629,216,1.0
327,14,5,A,20220127,U,B_r,0.0,216,0.0
328,14,5,A,20220127,U,A&B,0.0,216,0.0
329,14,5,A,20220127,U,AB_r,0.013888888888888888,216,3.0
330,14,6,A,20220127,U,U,0.9855072463768116,69,68.0
331,14,6,A,20220127,U,S,0.0,69,0.0
332,14,6,A,20220127,U,A_r,0.014492753623188406,69,1.0
333,14,6,A,20220127,U,B_r,0.0,69,0.0
334,14,6,A,20220127,U,A&B,0.0,69,0.0
335,14,6,A,20220127,U,AB_r,0.0,69,0.0
336,15,2,A,20220127,U,U,0.9572649572649573,117,112.0
337,15,2,A,20220127,U,S,0.0,117,0.0
338,15,2,A,20220127,U,A_r,0.042735042735042736,117,5.0
339,15,2,A,20220127,U,B_r,0.0,117,0.0
340,15,2,A,20220127,U,A&B,0.0,117,0.0
341,15,2,A,20220127,U,AB_r,0.0,117,0.0
342,15,6,A,20220127,U,U,0.958904109589041,73,70.0
343,15,6,A,20220127,U,S,0.0,73,0.0
344,15,6,A,20220127,U,A_r,0.0,73,0.0
345,15,6,A,20220127,U,B_r,0.0,73,0.0
346,15,6,A,20220127,U,A&B,0.0,73,0.0
347,15,6,A,20220127,U,AB_r,0.0410958904109589,73,3.0
348,16,2,A,20220127,U,U,0.963963963963964,111,107.0
349,16,2,A,20220127,U,S,0.009009009009009009,111,1.0
350,16,2,A,20220127,U,A_r,0.02702702702702703,111,3.0
351,16,2,A,20220127,U,B_r,0.0,111,0.0
352,16,2,A,20220127,U,A&B,0.0,111,0.0
353,16,2,A,20220127,U,AB_r,0.0,111,0.0
354,16,6,A,20220127,U,U,0.978021978021978,91,89.0
355,16,6,A,20220127,U,S,0.0,91,0.0
356,16,6,A,20220127,U,A_r,0.01098901098901099,91,1.0
357,16,6,A,20220127,U,B_r,0.0,91,0.0
358,16,6,A,20220127,U,A&B,0.0,91,0.0
359,16,6,A,20220127,U,AB_r,0.01098901098901099,91,1.0
360,17,5,A,20220127,U,U,1.0,159,159.0
361,17,5,A,20220127,U,S,0.0,159,0.0
362,17,5,A,20220127,U,A_r,0.0,159,0.0
363,17,5,A,20220127,U,B_r,0.0,159,0.0
364,17,5,A,20220127,U,A&B,0.0,159,0.0
365,17,5,A,20220127,U,AB_r,0.0,159,0.0
366,17,6,A,20220127,U,U,0.9726027397260274,73,71.0
367,17,6,A,20220127,U,S,0.0,73,0.0
368,17,6,A,20220127,U,A_r,0.0,73,0.0
369,17,6,A,20220127,U,B_r,0.0,73,0.0
370,17,6,A,20220127,U,A&B,0.0,73,0.0
371,17,6,A,20220127,U,AB_r,0.0273972602739726,73,2.0
372,18,2,A,20220127,U,U,1.0,4,4.0
373,18,2,A,20220127,U,S,0.0,4,0.0
374,18,2,A,20220127,U,A_r,0.0,4,0.0
375,18,2,A,20220127,U,B_r,0.0,4,0.0
376,18,2,A,20220127,U,A&B,0.0,4,0.0
377,18,2,A,20220127,U,AB_r,0.0,4,0.0
378,18,5,A,20220127,U,U,1.0,167,167.0
379,18,5,A,20220127,U,S,0.0,167,0.0
380,18,5,A,20220127,U,A_r,0.0,167,0.0
381,18,5,A,20220127,U,B_r,0.0,167,0.0
382,18,5,A,20220127,U,A&B,0.0,167,0.0
383,18,5,A,20220127,U,AB_r,0.0,167,0.0
384,18,6,A,20220127,U,U,0.9761904761904762,84,82.0
385,18,6,A,20220127,U,S,0.0,84,0.0
386,18,6,A,20220127,U,A_r,0.023809523809523808,84,2.0
387,18,6,A,20220127,U,B_r,0.0,84,0.0
388,18,6,A,20220127,U,A&B,0.0,84,0.0
389,18,6,A,20220127,U,AB_r,0.0,84,0.0
390,19,2,A,20220127,U,U,1.0,96,96.0
391,19,2,A,20220127,U,S,0.0,96,0.0
392,19,2,A,20220127,U,A_r,0.0,96,0.0
393,19,2,A,20220127,U,B_r,0.0,96,0.0
394,19,2,A,20220127,U,A&B,0.0,96,0.0
395,19,2,A,20220127,U,AB_r,0.0,96,0.0
396,19,6,A,20220127,U,U,1.0,80,80.0
397,19,6,A,20220127,U,S,0.0,80,0.0
398,19,6,A,20220127,U,A_r,0.0,80,0.0
399,19,6,A,20220127,U,B_r,0.0,80,0.0
400,19,6,A,20220127,U,A&B,0.0,80,0.0
401,19,6,A,20220127,U,AB_r,0.0,80,0.0
402,20,2,A,20220127,U,U,1.0,108,108.0
403,20,2,A,20220127,U,S,0.0,108,0.0
404,20,2,A,20220127,U,A_r,0.0,108,0.0
405,20,2,A,20220127,U,B_r,0.0,108,0.0
406,20,2,A,20220127,U,A&B,0.0,108,0.0
407,20,2,A,20220127,U,AB_r,0.0,108,0.0
408,20,6,A,20220127,U,U,0.9871794871794872,78,77.0
409,20,6,A,20220127,U,S,0.0,78,0.0
410,20,6,A,20220127,U,A_r,0.01282051282051282,78,1.0
411,20,6,A,20220127,U,B_r,0.0,78,0.0
412,20,6,A,20220127,U,A&B,0.0,78,0.0
413,20,6,A,20220127,U,AB_r,0.0,78,0.0
414,21,2,A,20220127,U,U,1.0,99,99.0
415,21,2,A,20220127,U,S,0.0,99,0.0
416,21,2,A,20220127,U,A_r,0.0,99,0.0
417,21,2,A,20220127,U,B_r,0.0,99,0.0
418,21,2,A,20220127,U,A&B,0.0,99,0.0
419,21,2,A,20220127,U,AB_r,0.0,99,0.0
420,21,5,A,20220127,U,U,0.9879518072289156,166,164.0
421,21,5,A,20220127,U,S,0.0,166,0.0
422,21,5,A,20220127,U,A_r,0.006024096385542169,166,1.0
423,21,5,A,20220127,U,B_r,0.0,166,0.0
424,21,5,A,20220127,U,A&B,0.0,166,0.0
425,21,5,A,20220127,U,AB_r,0.006024096385542169,166,1.0
426,21,6,A,20220127,U,U,0.9848484848484849,66,65.0
427,21,6,A,20220127,U,S,0.0,66,0.0
428,21,6,A,20220127,U,A_r,0.015151515151515152,66,1.0
429,21,6,A,20220127,U,B_r,0.0,66,0.0
430,21,6,A,20220127,U,A&B,0.0,66,0.0
431,21,6,A,20220127,U,AB_r,0.0,66,0.0
432,22,2,A,20220127,U,U,1.0,99,99.0
433,22,2,A,20220127,U,S,0.0,99,0.0
434,22,2,A,20220127,U,A_r,0.0,99,0.0
435,22,2,A,20220127,U,B_r,0.0,99,0.0
436,22,2,A,20220127,U,A&B,0.0,99,0.0
437,22,2,A,20220127,U,AB_r,0.0,99,0.0
438,22,5,A,20220127,U,U,1.0,168,168.0
439,22,5,A,20220127,U,S,0.0,168,0.0
440,22,5,A,20220127,U,A_r,0.0,168,0.0
441,22,5,A,20220127,U,B_r,0.0,168,0.0
442,22,5,A,20220127,U,A&B,0.0,168,0.0
443,22,5,A,20220127,U,AB_r,0.0,168,0.0
444,22,6,A,20220127,U,U,1.0,80,80.0
445,22,6,A,20220127,U,S,0.0,80,0.0
446,22,6,A,20220127,U,A_r,0.0,80,0.0
447,22,6,A,20220127,U,B_r,0.0,80,0.0
448,22,6,A,20220127,U,A&B,0.0,80,0.0
449,22,6,A,20220127,U,AB_r,0.0,80,0.0
450,23,2,A,20220127,U,U,1.0,82,82.0
451,23,2,A,20220127,U,S,0.0,82,0.0
452,23,2,A,20220127,U,A_r,0.0,82,0.0
453,23,2,A,20220127,U,B_r,0.0,82,0.0
454,23,2,A,20220127,U,A&B,0.0,82,0.0
455,23,2,A,20220127,U,AB_r,0.0,82,0.0
456,23,6,A,20220127,U,U,0.96,50,48.0
457,23,6,A,20220127,U,S,0.0,50,0.0
458,23,6,A,20220127,U,A_r,0.04,50,2.0
459,23,6,A,20220127,U,B_r,0.0,50,0.0
460,23,6,A,20220127,U,A&B,0.0,50,0.0
461,23,6,A,20220127,U,AB_r,0.0,50,0.0
462,24,2,A,20220127,U,U,1.0,92,92.0
463,24,2,A,20220127,U,S,0.0,92,0.0
464,24,2,A,20220127,U,A_r,0.0,92,0.0
465,24,2,A,20220127,U,B_r,0.0,92,0.0
466,24,2,A,20220127,U,A&B,0.0,92,0.0
467,24,2,A,20220127,U,AB_r,0.0,92,0.0
468,24,6,A,20220127,U,U,0.9824561403508771,57,56.0
469,24,6,A,20220127,U,S,0.0,57,0.0
470,24,6,A,20220127,U,A_r,0.0,57,0.0
471,24,6,A,20220127,U,B_r,0.0,57,0.0
472,24,6,A,20220127,U,A&B,0.017543859649122806,57,1.0
473,24,6,A,20220127,U,AB_r,0.0,57,0.0
474,25,2,A,20220127,U,U,1.0,115,115.0
475,25,2,A,20220127,U,S,0.0,115,0.0
476,25,2,A,20220127,U,A_r,0.0,115,0.0
477,25,2,A,20220127,U,B_r,0.0,115,0.0
478,25,2,A,20220127,U,A&B,0.0,115,0.0
479,25,2,A,20220127,U,AB_r,0.0,115,0.0
480,25,5,A,20220127,U,U,1.0,157,157.0
481,25,5,A,20220127,U,S,0.0,157,0.0
482,25,5,A,20220127,U,A_r,0.0,157,0.0
483,25,5,A,20220127,U,B_r,0.0,157,0.0
484,25,5,A,20220127,U,A&B,0.0,157,0.0
485,25,5,A,20220127,U,AB_r,0.0,157,0.0
486,25,6,A,20220127,U,U,1.0,66,66.0
487,25,6,A,20220127,U,S,0.0,66,0.0
488,25,6,A,20220127,U,A_r,0.0,66,0.0
489,25,6,A,20220127,U,B_r,0.0,66,0.0
