x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,955,81,3,27,0.12448280435658542,0,149,151,164,164,23,164,0
9,989,25,4,6,0.6929634169996677,1,145,151,164,156,29,164,0
9,1011,24,0,0,0.0,0,141,152,154,134,21,154,0
10,980,12,0,0,0.0,1,147,153,146,78,11,153,0
17,987,12,0,0,0.0,1,146,149,130,49,32,149,0
23,131,79,5,17,0.2977359415483124,1,74,62,100,183,96,100,0
35,177,194,9,28,0.3425684571958783,1,104,113,107,99,20,113,0
40,189,31,3,8,0.4544019451219646,1,130,142,135,102,21,142,0
41,898,9,0,0,0.0,1,136,146,142,110,17,146,0
60,1070,30,3,8,0.4463725623486701,1,145,145,126,42,33,145,0
61,1081,15,0,0,0.0,1,145,150,135,56,25,150,0
66,1087,21,3,5,0.6741998864722828,1,143,152,127,57,41,152,0
71,1090,9,0,0,0.0,1,146,150,130,51,34,150,0
77,1087,156,5,39,0.12781971266905004,1,144,144,123,42,37,144,0
79,131,236,4,56,0.08708518550704376,1,156,164,152,70,18,164,0
109,103,181,11,26,0.41395711002826274,1,115,122,112,72,20,122,0
112,557,9,0,0,0.0,0,157,171,154,77,25,171,0
268,669,12,0,0,0.0,1,161,178,159,80,27,178,0
276,661,22,3,6,0.5633979631466308,1,163,178,159,76,27,178,0
277,667,19,0,0,0.0,1,160,175,156,76,27,175,0
283,662,9,0,0,0.0,1,162,177,158,76,27,177,0
283,867,17,0,0,0.0,0,155,166,154,81,18,166,0
287,667,94,7,16,0.431366800003788,1,161,176,157,76,27,176,0
290,674,24,0,0,0.0,1,160,175,156,76,27,175,0
297,525,12,0,0,0.0,0,165,183,161,77,30,183,0
300,544,24,0,0,0.0,0,163,180,161,80,26,180,0
302,617,9,0,0,0.0,0,163,180,161,80,26,180,0
307,669,131,9,17,0.5360994861123142,1,157,175,153,77,32,175,0
317,680,29,6,7,0.7839983819069669,1,157,172,153,76,28,172,0
321,620,21,4,5,0.7715446419758838,0,161,179,157,77,31,179,0
321,669,25,4,6,0.6490809899324861,1,159,174,151,70,33,174,0
321,853,12,0,0,0.0,1,152,163,147,71,25,163,0
325,860,9,0,0,0.0,1,152,163,147,71,25,163,0
331,858,19,0,0,0.0,1,153,164,148,71,24,164,0
334,683,12,0,0,0.0,1,157,172,153,76,28,172,0
340,626,33,4,8,0.4800423439255504,0,162,179,160,80,27,179,0
340,676,184,13,20,0.6447060267637251,1,157,172,153,76,28,172,0
343,689,12,0,0,0.0,1,155,170,149,72,31,170,0
355,463,12,0,0,0.0,0,159,176,158,82,26,176,0
362,675,94,9,22,0.4397709954825015,1,157,175,153,77,32,175,0
367,690,12,0,0,0.0,1,157,172,150,71,32,172,0
368,681,9,0,0,0.0,1,157,173,150,72,33,173,0
370,695,12,0,0,0.0,1,155,169,154,82,22,169,0
372,447,20,0,0,0.0,0,158,176,154,77,31,176,0
382,678,12,0,0,0.0,1,159,174,151,70,33,174,0
382,687,12,0,0,0.0,1,157,172,151,72,31,172,0
390,633,36,4,12,0.34668919498575995,0,162,180,154,71,36,180,0
399,110,9,0,0,0.0,1,160,173,173,127,19,173,0
401,683,9,0,0,0.0,1,159,175,149,68,37,175,0
402,988,9,0,0,0.0,1,159,167,156,73,16,167,0
403,499,20,0,0,0.0,0,160,178,154,74,34,178,0
404,981,19,0,0,0.0,1,159,167,156,73,16,167,0
405,928,18,0,0,0.0,0,154,164,148,69,24,164,0
406,677,26,3,8,0.4376632304267915,1,159,175,149,68,37,175,0
408,974,27,3,8,0.3798926910508295,1,158,166,151,65,23,166,0
409,862,9,0,0,0.0,1,152,163,146,69,26,163,0
411,553,9,0,0,0.0,0,161,179,153,71,37,179,0
411,675,9,0,0,0.0,1,161,177,151,68,37,177,0
411,689,9,0,0,0.0,1,158,173,150,70,33,173,0
412,304,9,0,0,0.0,0,157,174,156,82,26,174,0
413,685,12,0,0,0.0,1,159,175,149,68,37,175,0
413,871,15,0,0,0.0,1,152,163,147,71,25,163,0
415,877,12,0,0,0.0,1,153,164,148,71,24,164,0
418,486,9,0,0,0.0,0,162,180,154,71,36,180,0
419,986,15,0,0,0.0,0,156,164,149,65,23,164,0
420,654,9,0,0,0.0,1,161,180,152,71,39,180,0
421,541,9,0,0,0.0,0,160,178,154,74,34,178,0
421,643,30,4,7,0.6317683205426429,1,160,179,151,71,39,179,0
422,609,9,0,0,0.0,0,162,180,155,73,35,180,0
424,571,33,4,9,0.5060777406886416,0,161,179,153,71,37,179,0
424,682,86,8,13,0.6186242654546188,1,158,176,152,74,34,176,0
425,947,9,0,0,0.0,0,156,164,149,65,23,164,0
426,1001,12,0,0,0.0,0,159,167,156,73,16,167,0
427,963,9,0,0,0.0,0,153,163,152,81,17,163,0
431,679,16,0,0,0.0,1,158,176,152,74,34,176,0
433,929,9,0,0,0.0,0,153,164,148,71,24,164,0
436,628,30,4,7,0.5681855671415714,1,164,182,156,71,36,182,0
437,886,12,0,0,0.0,1,151,162,146,71,25,162,0
438,501,18,0,0,0.0,0,161,180,153,72,38,180,0
439,995,9,0,0,0.0,0,157,165,154,73,17,165,0
441,111,9,0,0,0.0,1,168,183,182,124,20,183,0
441,686,156,12,20,0.6247823770183701,1,155,173,149,74,35,173,0
441,886,9,0,0,0.0,1,150,161,145,71,25,161,0
