x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,907,28,4,7,0.6364543964263945,1,148,154,162,151,22,162,0
9,918,9,0,0,0.0,1,151,155,158,145,11,158,0
9,933,12,0,0,0.0,0,147,154,162,150,23,162,0
9,951,33,0,0,0.0,0,146,156,150,102,16,156,0
9,966,9,0,0,0.0,0,149,154,156,139,11,156,0
9,984,9,0,0,0.0,0,149,153,156,145,11,156,0
9,1016,15,0,0,0.0,0,142,147,145,110,8,147,0
22,1034,349,16,32,0.4950895534447199,1,105,109,94,53,35,109,0
25,945,519,5,109,0.05047584744792488,1,142,149,129,57,34,149,0
26,1001,9,0,0,0.0,1,144,147,128,49,32,147,0
33,176,173,9,27,0.3353771769856803,1,110,115,114,119,11,115,0
37,899,21,0,0,0.0,1,138,146,145,122,13,146,0
38,190,26,3,7,0.5290811928829949,1,129,133,132,116,7,133,0
41,251,12,0,0,0.0,1,152,161,170,148,26,170,0
60,1068,9,0,0,0.0,0,144,148,131,52,29,148,0
76,132,272,8,73,0.11543414512094792,1,156,167,153,75,21,167,0
77,1085,17,0,0,0.0,1,149,146,134,33,25,149,0
84,1092,49,3,14,0.2676511333715971,1,144,147,129,49,31,147,0
101,1107,130,13,17,0.7571497776674344,1,117,119,105,48,30,119,0
109,104,166,12,24,0.5102881874347511,1,121,123,112,50,22,123,0
112,557,15,0,0,0.0,0,155,169,154,82,22,169,0
118,1105,20,0,0,0.0,1,106,109,116,157,21,116,0
120,246,9,0,0,0.0,0,159,175,165,100,23,175,0
125,470,12,0,0,0.0,0,163,177,160,77,24,177,0
162,109,12,0,0,0.0,1,149,161,156,109,19,161,0
166,1104,19,0,0,0.0,1,118,123,119,93,10,123,0
198,108,41,6,9,0.6493657492106302,1,141,154,147,104,21,154,0
199,1105,12,0,0,0.0,1,124,128,130,141,11,130,0
219,1105,9,0,0,0.0,1,129,132,135,148,11,135,0
226,866,22,2,8,0.3370594450896528,0,153,161,146,65,23,161,0
234,109,9,0,0,0.0,1,149,162,155,104,20,162,0
239,1105,12,0,0,0.0,1,130,134,134,127,7,134,0
295,1105,24,3,7,0.47904328912965244,1,123,127,126,116,8,127,0
341,1106,9,0,0,0.0,1,130,135,128,72,13,135,0
355,1039,21,3,8,0.37711663623277525,0,146,154,143,73,18,154,0
375,833,12,0,0,0.0,0,151,162,145,69,26,162,0
377,1045,12,0,0,0.0,0,148,154,144,67,16,154,0
384,241,90,9,12,0.8107508848828461,0,150,166,154,95,24,166,0
385,959,12,0,0,0.0,0,143,151,136,65,25,151,0
394,1107,211,6,45,0.15302327243308614,1,122,128,120,74,15,128,0
