x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,1014,12,0,0,0.0,1,141,150,143,94,15,150,0
14,983,61,3,19,0.2001476118990978,1,146,151,135,55,27,151,0
14,1005,12,0,0,0.0,1,144,150,133,57,28,150,0
14,1014,9,0,0,0.0,1,145,149,130,51,32,149,0
20,951,1114,13,117,0.117561392911126,1,145,148,131,50,29,148,0
22,1034,310,13,35,0.38891674009833876,1,108,107,97,38,25,108,0
23,892,23,0,0,0.0,1,145,148,123,47,43,148,0
31,1020,54,6,9,0.6066339851785991,1,120,124,127,145,14,127,0
33,177,195,10,28,0.3466371773068921,1,110,116,108,74,17,116,0
35,950,9,0,0,0.0,1,140,144,145,136,8,145,0
35,971,51,0,0,0.0,1,137,143,139,99,10,143,0
36,926,9,0,0,0.0,1,143,146,144,99,5,146,0
39,190,34,3,9,0.3922733382980623,1,129,140,130,88,20,140,0
41,252,22,4,5,0.8660254144230933,1,151,163,171,144,29,171,0
65,1087,34,3,11,0.3089993800698806,1,148,152,124,48,46,152,0
71,1083,202,5,47,0.10763693336840785,1,145,147,123,46,41,147,0
79,131,205,4,50,0.09747707882567232,1,155,166,158,96,16,166,0
98,1104,163,20,23,0.8785938612553171,1,136,151,136,85,25,151,0
108,103,128,7,23,0.32752059654547544,1,120,128,113,65,29,128,0
112,556,12,0,0,0.0,0,158,172,155,77,25,172,0
178,794,9,0,0,0.0,0,151,160,142,63,28,160,0
284,637,15,0,0,0.0,0,147,162,141,72,33,162,0
318,751,1299,37,42,0.8861378755581087,0,139,149,114,54,59,149,2
337,872,9,0,0,0.0,0,146,154,138,63,26,154,0
366,1045,12,0,0,0.0,0,144,151,135,61,27,151,0
392,108,21,4,5,0.7715446419758838,1,162,175,166,98,18,175,0
396,806,9,0,0,0.0,0,152,164,140,63,37,164,0
402,718,17,0,0,0.0,1,152,168,142,68,39,168,0
403,1051,12,0,0,0.0,1,145,152,136,61,26,152,0
404,172,9,0,0,0.0,0,167,184,174,102,23,184,0
