x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,950,44,3,15,0.23656888426163628,0,147,156,163,146,25,163,0
9,1008,24,0,0,0.0,0,147,151,162,158,23,162,0
10,966,18,0,0,0.0,1,148,153,151,110,8,153,0
10,982,54,0,0,0.0,1,147,152,152,127,8,152,0
23,131,76,5,18,0.2730568442533994,1,74,66,103,179,91,103,0
23,1033,373,17,30,0.5597329681288091,1,105,104,91,39,33,105,0
25,950,680,6,133,0.04602270503249482,1,141,146,124,52,38,146,0
35,176,172,11,25,0.4386781776146386,1,112,116,109,66,15,116,0
35,1023,28,3,7,0.5407751496045984,1,121,127,121,85,12,127,0
40,192,35,4,8,0.543193598118529,1,126,136,134,119,18,136,0
41,258,18,0,0,0.0,1,148,157,162,142,22,162,0
42,221,12,0,0,0.0,1,146,160,164,136,27,164,0
42,250,18,0,0,0.0,1,149,157,159,135,16,159,0
72,1082,214,5,51,0.10451760856188806,1,143,147,130,52,29,147,0
80,131,283,12,230,0.05387851833084109,1,156,166,148,66,27,166,0
101,1107,134,10,21,0.4659531209997617,1,112,114,106,53,17,114,0
107,100,130,9,22,0.40644474861924124,1,119,127,112,65,30,127,0
111,557,12,0,0,0.0,0,157,171,154,77,25,171,0
120,1102,16,0,0,0.0,1,115,113,114,233,4,115,0
139,109,83,4,26,0.17134921999264932,1,142,152,163,149,32,163,0
156,109,18,0,0,0.0,1,148,157,155,118,14,157,0
162,109,9,0,0,0.0,1,147,159,157,120,19,159,0
171,109,27,0,0,0.0,1,146,158,156,120,19,158,0
284,638,23,4,5,0.7745967115510942,0,150,167,153,92,25,167,0
318,107,796,4,245,0.019946030316473542,1,130,140,139,123,18,140,0
356,559,12,0,0,0.0,0,169,188,166,79,29,188,0
383,353,15,0,0,0.0,0,163,180,160,78,28,180,0
385,1198,6,0,0,0.0,1,15,15,15,0,0,15,0
424,960,9,0,0,0.0,0,152,161,145,66,25,161,0
434,524,9,0,0,0.0,0,170,190,162,72,37,190,0
441,110,9,0,0,0.0,1,166,186,190,134,32,190,0
452,726,9,0,0,0.0,0,165,183,157,71,36,183,0
464,721,12,0,0,0.0,0,168,185,157,68,38,185,0
486,948,12,0,0,0.0,0,149,160,144,71,25,160,0
494,1023,12,0,0,0.0,1,155,166,150,71,24,166,0
498,1020,17,0,0,0.0,1,156,164,149,65,23,164,0
500,463,2720,57,58,0.975216804769335,0,153,165,122,54,66,165,1
502,1007,25,4,6,0.6574023830599305,1,156,164,149,65,23,164,0
511,1018,34,4,8,0.5259675506197086,1,156,164,149,65,23,164,0
517,714,9,0,0,0.0,1,166,185,157,71,38,185,0
520,705,9,0,0,0.0,1,167,186,158,71,38,186,0
526,691,9,0,0,0.0,0,169,188,160,71,37,188,0
565,997,12,0,0,0.0,0,151,162,146,71,25,162,0
571,1108,12,0,0,0.0,1,152,158,158,127,9,158,0
573,1022,26,4,7,0.5353053997924393,1,153,163,152,81,17,163,0
575,1030,12,0,0,0.0,1,155,165,154,81,17,165,0
581,1033,9,0,0,0.0,1,155,165,154,81,17,165,0
586,1108,19,0,0,0.0,1,150,159,158,122,14,159,0
