x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,951,595,6,145,0.04255885290354044,1,136,140,160,162,38,160,0
22,131,83,6,17,0.3540195793895912,1,71,68,116,172,105,116,0
22,1034,338,14,31,0.4688576660474268,1,104,106,96,51,24,106,0
28,937,352,5,85,0.06624010232813349,0,143,148,125,51,39,148,0
33,1023,9,0,0,0.0,1,126,131,119,60,23,131,0
34,176,177,10,25,0.4289671329922163,1,105,111,105,85,13,111,0
39,193,41,4,11,0.3387678556186869,1,127,138,142,138,26,142,0
41,201,12,0,0,0.0,1,146,151,155,146,14,155,0
41,211,9,0,0,0.0,1,146,156,158,134,19,158,0
41,219,15,0,0,0.0,1,147,157,159,134,19,159,0
41,225,9,0,0,0.0,1,151,157,162,146,17,162,0
41,234,33,0,0,0.0,1,151,156,162,150,17,162,0
41,251,21,0,0,0.0,1,148,159,159,127,17,159,0
41,257,12,0,0,0.0,1,149,159,160,131,17,160,0
69,1073,15,0,0,0.0,1,143,147,132,53,26,147,0
75,1079,9,0,0,0.0,1,143,146,127,49,33,146,0
79,131,307,8,128,0.06882219034496159,1,156,160,151,61,14,160,0
85,1090,77,4,20,0.2448290119178433,1,142,147,125,52,38,147,0
100,1108,126,10,20,0.5161339587806048,1,115,117,103,48,30,117,0
107,100,141,8,24,0.3352936793594601,1,115,121,110,65,23,121,0
111,557,12,0,0,0.0,0,155,168,153,79,22,168,0
121,1105,18,0,0,0.0,1,114,117,111,63,13,117,0
131,109,24,0,0,0.0,1,141,149,156,147,24,156,0
276,108,9,0,0,0.0,1,144,154,145,89,16,154,0
284,638,12,0,0,0.0,0,151,165,148,77,26,165,0
357,107,482,5,130,0.04207663769610603,1,142,151,145,99,15,151,0
384,353,9,0,0,0.0,0,159,174,153,72,30,174,0
385,1197,12,0,0,0.0,1,15,15,15,0,0,15,0
402,1107,12,0,0,0.0,1,140,146,134,63,20,146,0
433,1003,9,0,0,0.0,0,150,158,143,65,24,158,0
509,694,12,0,0,0.0,0,153,170,137,64,49,170,0
529,1009,15,0,0,0.0,0,151,160,143,65,27,160,0
556,163,12,0,0,0.0,0,169,181,159,65,30,181,0
580,190,12,0,0,0.0,0,164,176,154,65,31,176,0
590,171,12,0,0,0.0,0,170,182,158,63,33,182,0
607,444,9,0,0,0.0,0,159,179,144,66,49,179,0
626,525,12,0,0,0.0,0,160,180,146,67,48,180,0
633,172,9,0,0,0.0,1,170,183,157,63,36,183,0
637,573,9,0,0,0.0,0,158,178,141,65,53,178,0
641,163,12,0,0,0.0,1,172,184,160,63,33,184,0
689,174,17,0,0,0.0,0,169,182,156,63,36,182,0
700,171,12,0,0,0.0,0,169,182,156,63,36,182,0
700,1009,48,5,11,0.5186837018596411,0,148,159,143,71,25,159,0
714,177,15,0,0,0.0,1,168,181,155,63,36,181,0
723,1137,681,4,165,0.03002194211987181,1,135,141,164,161,45,164,0
724,180,9,0,0,0.0,1,168,181,155,63,36,181,0
737,179,12,0,0,0.0,0,168,181,155,63,36,181,0
739,1118,12,0,0,0.0,1,150,162,153,95,18,162,0
