x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,951,59,3,19,0.20590864829145558,1,143,150,153,140,16,153,0
20,970,2429,42,168,0.2536155439497757,1,140,141,125,45,28,141,0
23,875,12,0,0,0.0,1,137,144,113,52,54,144,0
33,176,185,12,24,0.49867425195280923,1,106,106,107,170,2,107,0
38,193,44,4,10,0.44811680914036134,1,128,142,132,97,25,142,0
39,256,66,4,22,0.1832854966902615,1,142,153,147,104,18,153,0
40,203,12,0,0,0.0,1,138,155,147,107,27,155,0
40,209,9,0,0,0.0,1,141,151,158,145,27,158,0
40,221,15,0,0,0.0,1,140,150,160,148,31,160,0
40,244,9,0,0,0.0,1,141,153,149,113,19,153,0
40,908,18,0,0,0.0,1,131,144,134,94,23,144,0
41,894,9,0,0,0.0,1,129,143,134,100,24,143,0
41,900,21,0,0,0.0,1,130,144,135,100,24,144,0
68,129,22,4,5,0.8660254144230933,1,157,167,156,81,16,167,0
70,1086,414,12,47,0.26670651732761813,1,143,145,123,46,38,145,0
77,131,342,8,92,0.09070242379846523,1,150,161,149,81,19,161,0
105,99,110,7,19,0.3753943817704468,1,115,122,112,72,20,122,0
106,1105,278,14,35,0.39826376174913725,1,88,87,92,178,13,92,0
110,110,9,0,0,0.0,1,136,145,150,142,23,150,0
111,557,15,0,0,0.0,0,154,169,150,76,28,169,0
118,980,39,5,8,0.678199089231191,0,126,132,120,63,23,132,0
131,109,33,2,13,0.220439850758896,1,137,147,159,150,35,159,0
158,882,21,3,6,0.5774471325813738,0,153,161,149,70,19,161,0
171,109,45,0,0,0.0,1,145,155,153,119,16,155,0
182,109,12,0,0,0.0,1,147,154,156,136,14,156,0
207,872,15,0,0,0.0,0,152,160,145,65,23,160,0
211,679,44,5,8,0.6602958146119444,0,139,152,141,91,21,152,0
215,852,23,4,5,0.7745967115510942,0,148,156,143,68,21,156,0
284,638,24,0,0,0.0,0,149,163,146,77,26,163,0
319,107,793,5,274,0.018663591047920133,1,139,148,144,108,15,148,0
353,217,17,0,0,0.0,0,166,181,162,76,26,181,0
383,353,12,0,0,0.0,0,164,181,158,73,32,181,0
