x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,955,95,3,31,0.11027649646195137,1,147,149,152,152,8,152,0
9,988,18,0,0,0.0,1,146,148,156,161,16,156,0
9,1014,36,5,9,0.5478315609556854,1,142,144,138,56,10,144,0
10,912,9,0,0,0.0,1,146,152,141,65,18,152,0
10,935,12,0,0,0.0,1,144,149,145,93,8,149,0
21,952,1633,18,134,0.13457473475988416,1,143,146,125,48,36,146,0
22,130,97,6,18,0.3341397740941563,1,59,64,106,165,113,106,0
23,1033,387,15,36,0.4208318723730255,1,101,104,84,48,49,104,0
34,175,181,9,27,0.3577949486828943,1,115,120,99,52,44,120,0
39,198,107,8,27,0.29824402704996195,1,139,155,145,100,26,155,0
41,241,160,4,56,0.07810795343853497,1,144,155,147,96,18,155,0
71,1084,440,13,46,0.28557760283442035,1,144,142,121,38,40,144,0
73,130,562,8,165,0.05346224488541967,1,151,162,141,64,33,162,0
100,1107,128,9,20,0.47184093345552536,1,118,119,98,44,44,119,0
105,99,99,6,18,0.35074886669578187,1,115,121,108,62,27,121,0
110,111,14,0,0,0.0,1,136,145,155,149,31,155,0
111,557,12,0,0,0.0,0,152,162,138,60,37,162,0
119,1103,19,0,0,0.0,1,105,110,110,127,11,110,0
134,110,48,0,0,0.0,1,137,147,142,106,17,147,0
148,110,30,0,0,0.0,1,141,152,150,119,18,152,0
153,694,2651,49,68,0.7240764847591075,0,140,145,105,47,70,145,87
160,406,1699,44,46,0.977302188002958,0,147,153,117,49,60,153,85
161,466,1622,42,47,0.8937186629214096,0,148,154,116,49,62,154,84
170,110,33,0,0,0.0,1,147,155,144,73,18,155,0
204,715,9,0,0,0.0,1,148,155,114,49,67,155,0
206,110,9,0,0,0.0,1,148,155,143,67,19,155,0
216,466,1564,40,46,0.8796625014866256,0,152,159,118,49,65,159,83
219,403,1634,42,47,0.8837555944001083,0,151,157,119,49,61,157,86
223,110,30,0,0,0.0,1,147,156,148,89,14,156,0
225,691,2984,52,74,0.7134891563349122,1,141,146,105,47,71,146,0
253,676,9,0,0,0.0,1,144,150,112,49,64,150,0
269,582,1725,44,48,0.9195066128033481,0,142,149,107,49,71,149,81
270,521,1561,41,46,0.8885695115040533,0,145,153,112,50,68,153,82
272,302,2434,52,57,0.9105059553002682,0,151,157,121,49,58,157,47
274,241,874,32,32,0.9874164930835103,0,145,151,115,49,60,151,46
274,462,1722,44,47,0.9237648845731072,0,148,156,115,50,67,156,37
275,109,12,0,0,0.0,1,143,154,147,100,18,154,0
275,407,797,30,32,0.9264115660680797,0,145,153,114,51,64,153,36
284,638,15,0,0,0.0,0,147,158,126,57,51,158,0
