x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,955,77,7,19,0.3744888201149704,1,146,152,168,158,33,168,0
9,969,18,0,0,0.0,1,147,155,157,136,16,157,0
9,985,48,4,15,0.32102782686313575,1,146,153,163,152,26,163,0
9,1011,39,0,0,0.0,0,148,149,153,161,8,153,0
10,923,9,0,0,0.0,0,147,153,156,141,14,156,0
10,933,12,0,0,0.0,0,148,152,148,85,6,152,0
23,131,69,5,16,0.3342211809026631,1,77,62,102,185,100,102,0
23,1033,370,15,33,0.4652557220570996,1,105,109,93,53,37,109,0
27,949,495,6,97,0.061324183630761524,0,143,147,125,50,38,147,0
35,176,175,10,26,0.39595001674026625,1,114,117,107,55,21,117,0
40,195,83,6,19,0.36074210504643783,1,138,149,143,104,18,149,0
41,257,165,3,67,0.0470292321457019,1,148,155,155,127,11,155,0
42,220,54,0,0,0.0,1,140,158,162,135,34,162,0
62,1068,41,3,12,0.28263389781586584,1,144,148,133,53,25,148,0
70,128,9,0,0,0.0,1,158,174,156,80,26,174,0
73,1080,30,3,9,0.42730488005431183,1,143,148,128,53,34,148,0
77,132,340,7,79,0.10048074318827785,1,152,163,151,81,18,163,0
85,1092,53,3,14,0.26253416074525804,1,142,146,131,53,26,146,0
101,1108,119,9,19,0.47982594956260033,1,115,116,103,45,28,116,0
106,99,110,6,20,0.3085556999889778,1,120,127,114,65,26,127,0
111,111,15,0,0,0.0,1,137,146,152,144,25,152,0
111,557,15,0,0,0.0,0,157,171,154,77,25,171,0
120,1105,32,3,8,0.46447678705851625,1,98,101,110,159,27,110,0
168,109,285,4,96,0.04988918013997214,1,144,153,152,122,14,153,0
252,108,237,3,78,0.04610157700503335,1,142,151,160,148,28,160,0
283,638,19,0,0,0.0,0,150,165,144,72,32,165,0
383,353,9,0,0,0.0,0,154,172,149,75,34,172,0
397,1109,35,4,9,0.48838300016652075,0,138,143,135,69,14,143,0
401,1044,9,0,0,0.0,0,143,151,136,65,25,151,0
446,1053,33,5,7,0.6822712528425449,0,145,153,138,65,25,153,0
460,1052,28,0,0,0.0,0,145,154,137,65,28,154,0
469,166,15,0,0,0.0,1,163,178,159,76,27,178,0
476,170,25,4,6,0.6417050447820197,1,161,176,157,76,27,176,0
481,163,29,4,8,0.5096061231469523,1,166,178,158,67,28,178,0
497,1052,9,0,0,0.0,0,144,152,137,65,25,152,0
499,165,9,0,0,0.0,1,164,176,156,67,28,176,0
507,168,20,0,0,0.0,1,164,176,156,67,28,176,0
510,161,9,0,0,0.0,1,166,178,158,67,28,178,0
