x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,958,108,3,31,0.12522698106644056,1,143,149,157,151,22,157,0
9,997,132,7,42,0.18157660287445967,1,147,151,154,145,11,154,0
10,899,24,0,0,0.0,1,147,151,155,148,13,155,0
10,909,21,0,0,0.0,1,146,151,155,146,14,155,0
10,939,27,0,0,0.0,1,145,151,145,85,10,151,0
11,915,12,0,0,0.0,1,148,151,149,99,5,151,0
19,894,9,0,0,0.0,1,145,151,136,59,25,151,0
19,978,9,0,0,0.0,1,143,150,129,56,35,150,0
23,1033,393,16,33,0.49461858590335434,1,103,102,89,39,34,103,0
26,938,946,10,137,0.07824272555479812,1,138,142,124,51,32,142,0
26,1019,12,0,0,0.0,1,137,142,119,51,41,142,0
32,175,191,10,32,0.3275385243319785,1,105,110,110,127,11,110,0
38,191,29,3,7,0.4809637596718434,1,125,132,135,140,18,135,0
65,132,26,3,8,0.4470013903948134,1,157,170,160,94,19,170,0
72,1082,318,8,46,0.18165526839065074,1,142,145,128,49,29,145,0
78,131,314,8,84,0.09800599504610255,1,153,160,149,69,17,160,0
101,1107,122,9,20,0.4624065447446992,1,111,115,101,54,31,115,0
106,101,131,7,24,0.32259416582976785,1,115,123,108,65,31,123,0
111,557,12,0,0,0.0,0,155,166,150,71,24,166,0
120,1103,17,0,0,0.0,1,107,112,110,110,11,112,0
135,505,15,0,0,0.0,0,160,175,156,76,27,175,0
230,868,67,7,12,0.5968630386025774,0,146,154,139,65,24,154,0
283,638,22,4,5,0.8737262400095507,0,151,166,146,74,30,166,0
357,107,33,0,0,0.0,1,147,157,144,75,21,157,0
362,434,9,0,0,0.0,0,163,181,157,74,33,181,0
373,809,12,0,0,0.0,0,153,162,141,60,33,162,0
383,352,28,4,6,0.6921945408647475,0,160,175,154,72,30,175,0
389,106,218,6,47,0.12568114384275847,1,137,146,150,140,22,150,0
442,776,9,0,0,0.0,0,156,169,141,62,42,169,0
442,1021,9,0,0,0.0,0,145,152,134,59,30,152,0
450,765,12,0,0,0.0,1,157,169,147,65,33,169,0
451,851,12,0,0,0.0,0,146,156,132,60,39,156,0
451,1031,9,0,0,0.0,0,147,154,138,61,26,154,0
456,770,19,0,0,0.0,1,157,169,147,65,33,169,0
457,782,9,0,0,0.0,0,157,169,148,66,31,169,0
490,708,18,0,0,0.0,0,154,170,141,65,43,170,0
501,734,15,0,0,0.0,1,158,174,145,65,42,174,0
508,737,53,6,9,0.6539849640592642,1,157,173,144,65,42,173,0
508,804,17,0,0,0.0,0,155,168,142,63,39,168,0
509,729,15,0,0,0.0,1,158,174,145,65,42,174,0
509,757,56,5,11,0.4870050158479932,1,158,173,150,70,33,173,0
519,730,15,0,0,0.0,1,158,175,143,65,46,175,0
519,745,171,14,18,0.7746456033469155,1,165,178,149,61,41,178,0
519,789,38,5,10,0.4858002355958594,1,157,170,144,63,38,170,0
520,1133,63,0,0,0.0,1,148,153,183,163,48,183,0
524,774,12,0,0,0.0,1,159,175,145,65,43,175,0
525,782,20,0,0,0.0,1,156,172,143,65,42,172,0
527,797,89,8,16,0.49958130366017406,1,156,170,144,65,38,170,0
529,788,9,0,0,0.0,1,156,171,144,66,40,171,0
529,1033,9,0,0,0.0,0,145,154,137,65,28,154,0
538,794,9,0,0,0.0,1,155,172,140,65,47,172,0
543,1133,48,0,0,0.0,1,148,154,173,159,36,173,0
546,1038,33,4,9,0.4770207471555476,1,146,155,136,62,31,155,0
553,1043,9,0,0,0.0,1,146,154,139,65,24,154,0
554,1031,15,0,0,0.0,1,145,154,135,62,31,154,0
555,164,15,0,0,0.0,0,167,182,161,72,29,182,0
555,188,24,0,0,0.0,0,167,179,157,65,31,179,0
555,803,9,0,0,0.0,0,156,169,141,62,42,169,0
556,712,15,0,0,0.0,0,156,172,145,67,40,172,0
557,177,9,0,0,0.0,0,169,181,159,65,30,181,0
563,689,9,0,0,0.0,0,158,175,142,64,48,175,0
568,766,9,0,0,0.0,0,160,176,147,65,42,176,0
570,730,12,0,0,0.0,0,160,177,145,65,46,177,0
571,784,12,0,0,0.0,0,159,172,144,62,41,172,0
579,462,9,0,0,0.0,0,158,178,141,65,53,178,0
579,713,17,0,0,0.0,0,159,176,140,62,52,176,0
581,738,9,0,0,0.0,0,159,175,146,65,42,175,0
582,1133,182,3,55,0.07092166014810505,1,144,153,175,157,45,175,0
586,652,12,0,0,0.0,0,155,175,138,65,53,175,0
591,732,20,0,0,0.0,0,158,175,141,63,49,175,0
591,762,9,0,0,0.0,0,157,173,143,65,44,173,0
597,819,43,5,9,0.5696844789893419,0,152,165,139,63,40,165,0
601,760,15,0,0,0.0,0,157,174,142,65,46,174,0
602,777,9,0,0,0.0,0,157,173,144,65,42,173,0
606,710,15,0,0,0.0,0,158,175,139,62,52,175,0
614,773,9,0,0,0.0,1,157,173,144,65,42,173,0
617,1133,60,3,24,0.15151631636312107,1,148,156,180,159,45,180,0
619,769,18,0,0,0.0,1,156,172,143,65,42,172,0
629,711,9,0,0,0.0,0,160,177,145,65,46,177,0
630,175,12,0,0,0.0,0,169,181,157,63,33,181,0
631,661,15,0,0,0.0,0,159,179,142,65,52,179,0
636,572,9,0,0,0.0,1,157,178,139,65,55,178,0
641,577,9,0,0,0.0,1,158,179,140,65,55,179,0
651,686,9,0,0,0.0,0,159,176,142,63,49,176,0
657,697,9,0,0,0.0,0,159,180,141,65,55,180,0
664,716,27,4,6,0.6538193956905608,1,156,175,142,66,48,175,0
667,774,9,0,0,0.0,0,156,172,145,67,40,172,0
669,740,9,0,0,0.0,1,158,175,139,62,52,175,0
669,785,27,4,5,0.8372554908567224,0,153,170,138,65,48,170,0
674,722,14,0,0,0.0,1,158,175,143,65,46,175,0
676,636,22,4,5,0.8660254144230933,0,160,180,143,65,52,180,0
676,731,15,0,0,0.0,1,159,176,144,65,46,176,0
677,597,9,0,0,0.0,0,157,178,141,66,53,178,0
679,754,12,0,0,0.0,0,156,173,141,65,47,173,0
681,837,12,0,0,0.0,0,152,165,137,62,43,165,0
683,164,12,0,0,0.0,1,172,185,159,63,35,185,0
683,173,15,0,0,0.0,1,170,183,157,63,36,183,0
688,173,9,0,0,0.0,1,169,181,157,63,33,181,0
690,723,9,0,0,0.0,0,159,176,140,62,52,176,0
693,170,12,0,0,0.0,1,170,182,158,63,33,182,0
697,838,18,0,0,0.0,0,151,164,138,63,40,164,0
698,792,30,5,8,0.5825134762320628,0,157,173,143,65,44,173,0
707,168,9,0,0,0.0,1,171,183,159,63,33,183,0
709,162,12,0,0,0.0,1,173,185,161,63,33,185,0
710,732,16,0,0,0.0,0,156,175,145,69,43,175,0
713,659,9,0,0,0.0,0,159,180,141,65,55,180,0
714,175,15,0,0,0.0,1,170,182,157,62,35,182,0
715,167,9,0,0,0.0,1,170,182,158,63,33,182,0
715,1034,19,0,0,0.0,0,144,155,138,69,27,155,0
725,449,9,0,0,0.0,0,160,180,143,65,52,180,0
729,171,9,0,0,0.0,0,170,183,157,63,36,183,0
730,679,9,0,0,0.0,0,159,180,141,65,55,180,0
734,747,33,5,8,0.6857087657880121,0,157,174,138,62,52,174,0
746,761,18,0,0,0.0,1,156,173,141,65,47,173,0
754,756,17,0,0,0.0,1,158,174,145,65,42,174,0
758,844,67,5,15,0.3765362123423948,0,149,162,136,63,40,162,0
767,482,12,0,0,0.0,0,161,182,140,63,58,182,0
774,802,16,0,0,0.0,0,154,171,139,65,47,171,0
774,828,9,0,0,0.0,0,151,167,140,67,41,167,0
778,162,29,4,9,0.44401833922630907,0,175,188,160,62,37,188,0
784,1042,9,0,0,0.0,0,145,156,140,71,26,156,0
788,706,9,0,0,0.0,0,156,177,138,65,56,177,0
788,736,19,0,0,0.0,0,157,174,138,62,52,174,0
788,783,17,0,0,0.0,1,154,171,139,65,47,171,0
789,792,9,0,0,0.0,1,155,172,138,63,50,172,0
795,780,9,0,0,0.0,1,156,172,143,65,42,172,0
795,786,46,4,57,0.0853859302315933,1,156,173,142,65,45,173,0
805,795,25,3,7,0.5157078866143358,1,153,170,138,65,48,170,0
812,846,29,4,7,0.5393320218158064,1,151,166,143,70,35,166,0
814,1025,9,0,0,0.0,0,142,153,136,69,28,153,0
816,463,9,0,0,0.0,0,160,180,142,64,53,180,0
820,849,35,4,9,0.4530683289684439,1,151,163,139,63,37,163,0
823,176,9,0,0,0.0,0,172,183,156,59,37,183,0
823,775,9,0,0,0.0,1,155,172,140,65,47,172,0
823,859,18,0,0,0.0,1,149,161,137,63,38,161,0
826,833,12,0,0,0.0,0,153,169,141,66,42,169,0
832,770,9,0,0,0.0,1,155,172,136,62,53,172,0
834,162,18,0,0,0.0,1,173,186,160,63,35,186,0
837,1037,16,0,0,0.0,0,144,155,138,69,27,155,0
840,162,20,0,0,0.0,1,173,186,160,63,35,186,0
848,182,9,0,0,0.0,0,168,181,153,62,39,181,0
852,790,9,0,0,0.0,0,153,169,140,65,43,169,0
858,1044,9,0,0,0.0,0,144,155,138,69,27,155,0
870,754,12,0,0,0.0,0,154,170,142,66,41,170,0
873,821,9,0,0,0.0,0,152,169,138,65,46,169,0
874,716,12,0,0,0.0,1,152,172,135,65,54,172,0
881,236,9,0,0,0.0,0,164,177,151,63,37,177,0
884,722,9,0,0,0.0,1,151,170,138,67,48,170,0
884,826,9,0,0,0.0,0,151,167,138,65,44,167,0
886,253,9,0,0,0.0,0,163,176,148,62,40,176,0
900,173,14,0,0,0.0,1,169,182,156,63,36,182,0
900,651,9,0,0,0.0,0,155,176,135,64,59,176,0
902,161,15,0,0,0.0,1,174,187,161,63,35,187,0
902,1039,9,0,0,0.0,0,142,153,136,69,28,153,0
907,170,20,0,0,0.0,1,171,184,158,63,36,184,0
914,186,9,0,0,0.0,0,168,181,155,63,36,181,0
933,1026,42,6,8,0.7084575754257818,0,137,148,131,70,29,148,0
954,165,12,0,0,0.0,1,173,186,161,64,34,186,0
960,172,12,0,0,0.0,1,171,184,158,63,36,184,0
960,557,33,5,7,0.7071067980787146,0,140,161,122,65,61,161,0
978,170,18,0,0,0.0,1,171,183,159,63,33,183,0
987,164,15,0,0,0.0,1,172,184,160,63,33,184,0
988,1044,28,0,0,0.0,0,143,154,137,69,28,154,0
990,449,9,0,0,0.0,0,159,177,139,62,54,177,0
1015,850,20,0,0,0.0,0,143,159,133,68,41,159,0
1023,167,15,0,0,0.0,0,171,183,159,63,33,183,0
1035,169,15,0,0,0.0,1,169,181,159,65,30,181,0
1042,168,16,0,0,0.0,1,170,182,160,65,30,182,0
1042,801,9,0,0,0.0,0,146,162,134,66,44,162,0
1057,173,17,0,0,0.0,0,169,178,157,60,30,178,0
1057,1106,9,0,0,0.0,1,142,155,148,104,21,155,0
1062,1001,9,0,0,0.0,0,134,145,128,69,29,145,0
1075,172,24,0,0,0.0,1,168,180,160,68,28,180,0
1084,176,19,0,0,0.0,1,166,178,157,66,30,178,0
1100,178,18,0,0,0.0,0,168,177,156,60,30,177,0
1129,440,12,0,0,0.0,0,153,169,140,65,43,169,0
1140,182,12,0,0,0.0,0,164,176,156,67,28,176,0
1152,1134,42,0,0,0.0,1,141,143,179,167,54,179,0
1328,220,9,0,0,0.0,0,164,175,162,78,18,175,0
1469,110,187,4,57,0.07101803862596479,1,130,136,131,92,11,136,0
1485,1107,33,0,0,0.0,1,123,128,131,143,15,131,0
1488,378,18,0,0,0.0,0,153,166,151,79,23,166,0
1494,1107,9,0,0,0.0,1,124,129,130,134,11,130,0
1532,1105,60,5,15,0.36569556732645664,1,125,127,120,54,14,127,0
1549,109,119,11,22,0.47980893614561576,1,120,119,114,35,12,120,0
1554,1108,121,11,17,0.6704021981655239,1,91,97,121,161,63,121,0
1562,129,9,0,0,0.0,1,144,149,136,58,22,149,0
1564,723,12,0,0,0.0,1,140,147,150,140,16,150,0
1564,755,154,4,51,0.09676053837607577,1,137,146,145,122,15,146,0
1565,523,1714,6,360,0.016831096184025972,1,139,144,134,63,17,144,0
1565,797,12,0,0,0.0,1,142,149,139,72,17,149,0
1568,119,83,6,20,0.31785139548627495,1,129,138,137,122,16,138,0
1570,859,12,0,0,0.0,0,144,151,134,60,28,151,0
1571,761,164,4,41,0.11836961335965386,1,143,151,132,60,32,151,0
1571,793,9,0,0,0.0,1,145,151,136,59,25,151,0
1571,961,9,0,0,0.0,0,144,148,136,56,20,148,0
1572,724,184,5,38,0.1365693977577406,1,143,151,137,66,23,151,0
1584,970,3003,30,386,0.08001129491973831,1,150,158,156,116,12,158,0
1589,413,3183,6,708,0.008770590364607839,0,137,139,138,106,3,139,0
