x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,965,503,5,133,0.04035148895689446,0,138,141,161,164,36,161,0
21,1033,357,14,32,0.4629276523223353,1,107,110,100,55,23,110,0
23,130,83,5,18,0.2929566574182939,1,70,62,103,178,101,103,0
28,953,19,0,0,0.0,1,147,151,134,52,28,151,0
29,945,12,0,0,0.0,1,148,152,134,51,30,152,0
33,176,173,9,28,0.3294846071468137,1,105,119,111,103,30,119,0
40,189,12,0,0,0.0,1,136,152,141,98,26,152,0
77,135,218,25,627,0.04026414763435145,1,154,167,158,98,19,167,0
97,115,12,0,0,0.0,1,156,169,158,91,19,169,0
101,1108,107,6,19,0.35717095490603173,1,114,116,103,49,28,116,0
109,102,112,8,21,0.39646126869391934,1,121,129,114,65,29,129,0
111,557,12,0,0,0.0,0,157,172,153,76,28,172,0
119,246,9,0,0,0.0,0,160,176,165,98,23,176,0
219,865,9,0,0,0.0,0,155,163,148,65,23,163,0
234,108,9,0,0,0.0,1,142,154,153,123,19,154,0
264,108,21,0,0,0.0,1,145,154,154,127,14,154,0
282,107,33,3,10,0.3524322559803125,1,143,152,152,127,15,152,0
283,637,17,0,0,0.0,0,150,165,146,76,29,165,0
297,107,12,0,0,0.0,1,138,150,148,120,20,150,0
302,1020,9,0,0,0.0,1,146,152,142,68,16,152,0
302,1025,9,0,0,0.0,1,148,153,146,72,11,153,0
308,107,65,3,26,0.1267643300450906,1,138,149,145,112,18,149,0
328,107,68,6,17,0.38571785677240084,1,139,149,146,114,17,149,0
342,107,23,0,0,0.0,1,141,151,147,110,16,151,0
351,1033,9,0,0,0.0,0,147,155,144,73,18,155,0
357,107,75,3,26,0.14546588153605355,1,142,153,153,127,18,153,0
370,1046,9,0,0,0.0,1,148,156,145,73,17,156,0
375,177,12,0,0,0.0,0,165,181,168,92,22,181,0
377,746,1312,38,42,0.9104137367688435,0,144,154,117,53,61,154,1
380,1046,51,4,15,0.2799751123945934,1,149,157,146,73,17,157,0
388,804,1396,36,47,0.7771638361349078,0,146,153,119,51,56,153,2
392,1040,18,0,0,0.0,1,148,156,145,73,17,156,0
404,1051,21,0,0,0.0,0,150,157,147,72,16,157,0
421,1045,58,5,13,0.38508172906117494,1,149,156,148,79,13,156,0
432,1049,21,4,5,0.7715446419758838,1,149,157,146,73,17,157,0
438,1109,9,0,0,0.0,1,153,163,152,81,17,163,0
446,165,25,4,7,0.6037827160929312,0,164,178,161,77,24,178,0
447,1037,21,2,9,0.29230547672209756,1,147,154,146,79,13,154,0
449,1108,18,0,0,0.0,1,154,164,155,89,15,164,0
451,1116,24,0,0,0.0,1,158,167,165,118,13,167,0
452,1033,15,0,0,0.0,1,145,153,142,73,18,153,0
456,1039,26,3,8,0.3882545519458491,1,148,155,147,79,13,155,0
465,1046,18,0,0,0.0,1,149,157,146,73,17,157,0
467,165,9,0,0,0.0,1,164,179,160,76,27,179,0
473,163,12,0,0,0.0,1,163,178,159,76,27,178,0
475,1041,12,0,0,0.0,1,148,156,145,73,17,156,0
475,1119,733,25,70,0.36535437562477796,1,149,158,161,138,19,161,0
480,1051,58,3,20,0.17692330328762354,1,148,158,147,81,17,158,0
482,1046,15,0,0,0.0,1,147,157,146,81,17,157,0
486,166,9,0,0,0.0,0,163,177,160,77,24,177,0
489,1043,12,0,0,0.0,1,147,157,146,81,17,157,0
497,1048,18,0,0,0.0,1,150,158,147,73,17,158,0
506,1048,97,9,15,0.5764772295532666,1,149,157,146,73,17,157,0
519,1034,12,0,0,0.0,1,145,155,144,81,18,155,0
520,1049,75,9,11,0.8242282585244315,1,147,157,148,89,16,157,0
529,1133,143,4,49,0.08356172304391404,1,150,157,188,162,51,188,0
531,164,9,0,0,0.0,0,164,179,158,72,29,179,0
532,1038,9,0,0,0.0,1,147,157,146,81,17,157,0
532,1109,170,8,36,0.21776526445514174,1,155,165,156,89,15,165,0
539,1039,44,6,8,0.7715828854513866,1,146,156,145,81,17,156,0
547,1048,9,0,0,0.0,1,148,158,149,89,16,158,0
548,1050,383,21,49,0.423935703197686,1,150,160,151,89,15,160,0
550,1040,9,0,0,0.0,1,146,156,147,89,16,156,0
555,1044,12,0,0,0.0,1,147,157,148,89,16,157,0
556,166,12,0,0,0.0,0,162,177,158,76,27,177,0
559,1110,91,8,16,0.5273213183184199,1,155,168,158,94,19,168,0
559,1133,19,0,0,0.0,1,154,164,191,158,49,191,0
572,455,9,0,0,0.0,0,160,181,148,69,46,181,0
576,1049,12,0,0,0.0,1,148,158,150,93,16,158,0
578,1043,27,5,8,0.6178306645710053,1,148,158,145,75,20,158,0
579,1055,33,4,8,0.5070453016142153,1,149,161,151,92,19,161,0
580,516,9,0,0,0.0,0,162,183,149,68,47,183,0
580,1108,77,4,22,0.20415964932832195,1,157,168,160,96,16,168,0
581,1134,39,0,0,0.0,1,156,168,192,155,47,192,0
585,1058,12,0,0,0.0,1,149,162,152,94,20,162,0
590,552,9,0,0,0.0,0,160,182,147,69,49,182,0
592,1041,18,0,0,0.0,1,147,158,148,88,17,158,0
593,161,18,0,0,0.0,0,163,178,157,72,30,178,0
593,1058,9,0,0,0.0,1,148,161,151,94,20,161,0
597,1134,27,0,0,0.0,1,155,171,195,153,52,195,0
599,1051,138,8,19,0.4220299330727144,1,148,158,149,89,16,158,0
609,1057,12,0,0,0.0,1,148,161,152,98,20,161,0
611,163,33,4,8,0.4854145924748124,0,164,179,158,72,29,179,0
615,1050,46,5,10,0.5001974888932936,1,148,158,149,89,16,158,0
620,1110,289,8,66,0.1313281741681024,1,158,168,159,89,15,168,0
625,1039,9,0,0,0.0,1,146,158,148,92,19,158,0
632,1052,179,10,25,0.4142901565134975,1,149,159,150,89,16,159,0
635,163,26,3,7,0.5204235858267809,0,165,180,159,72,29,180,0
636,572,18,0,0,0.0,0,162,184,146,67,52,184,0
649,1046,12,0,0,0.0,1,149,159,150,89,16,159,0
653,664,9,0,0,0.0,0,161,182,149,69,46,182,0
655,227,9,0,0,0.0,0,162,176,157,73,27,176,0
656,1054,114,5,26,0.20726245942449104,1,149,162,152,94,20,162,0
667,1047,9,0,0,0.0,1,148,161,151,94,20,161,0
675,1053,33,5,8,0.5898510112276005,1,148,161,152,98,20,161,0
685,310,12,0,0,0.0,0,162,181,153,71,39,181,0
686,1054,78,9,13,0.7064263683709272,1,149,162,153,98,20,162,0
690,162,25,4,6,0.6574023830599305,0,166,181,160,72,29,181,0
703,162,18,0,0,0.0,0,166,181,158,70,32,181,0
705,1050,94,13,18,0.7217507964595844,1,149,162,153,98,20,162,0
718,1045,9,0,0,0.0,1,146,159,150,98,20,159,0
721,582,15,0,0,0.0,0,163,185,147,67,52,185,0
722,1057,9,0,0,0.0,1,148,161,152,98,20,161,0
723,1052,18,0,0,0.0,1,147,160,151,98,20,160,0
732,1051,128,100,3678,0.027271012087778466,1,148,161,152,98,20,161,0
738,583,9,0,0,0.0,0,160,184,150,72,47,184,0
746,1053,23,4,5,0.8660254144230933,1,147,160,151,98,20,160,0
747,1058,12,0,0,0.0,1,149,162,153,98,20,162,0
756,846,33,4,8,0.5616784215906445,1,153,168,148,74,30,168,0
763,840,15,0,0,0.0,1,152,167,144,70,35,167,0
763,1043,16,0,0,0.0,1,146,159,150,98,20,159,0
766,1052,85,6,18,0.34546291002365087,1,147,160,151,98,20,160,0
769,453,9,0,0,0.0,0,166,188,150,67,51,188,0
772,1044,9,0,0,0.0,1,147,160,151,98,20,160,0
775,1057,30,4,11,0.42556912655205853,1,147,162,155,107,23,162,0
780,1053,20,0,0,0.0,1,147,160,151,98,20,160,0
785,1041,12,0,0,0.0,1,146,159,150,98,20,159,0
787,1048,49,9,66,0.14402395528200826,1,148,161,152,98,20,161,0
791,1056,56,11,13,0.8789431113899622,1,147,162,155,107,23,162,0
793,246,9,0,0,0.0,0,165,181,157,70,33,181,0
797,1136,1378,6,301,0.022960445484672642,0,148,164,189,153,55,189,0
808,911,9,0,0,0.0,0,148,165,146,80,29,165,0
808,1052,86,8,11,0.7124178104853668,1,147,160,151,98,20,160,0
813,1044,12,0,0,0.0,1,147,160,151,98,20,160,0
822,1055,49,4,14,0.33071015092116635,1,149,162,153,98,20,162,0
825,164,9,0,0,0.0,0,168,183,158,68,34,183,0
828,1037,9,0,0,0.0,0,144,160,150,100,25,160,0
829,1048,9,0,0,0.0,1,146,159,150,98,20,159,0
834,1057,42,5,9,0.5871515907792231,1,146,161,154,107,23,161,0
841,166,15,0,0,0.0,1,168,183,160,70,32,183,0
842,1058,20,0,0,0.0,1,146,161,154,107,23,161,0
848,935,9,0,0,0.0,0,147,161,144,77,26,161,0
851,165,16,0,0,0.0,1,169,185,159,68,35,185,0
854,1045,9,0,0,0.0,1,145,160,151,102,23,160,0
858,1056,165,10,22,0.4880886660348678,1,146,162,152,100,25,162,0
859,1046,18,0,0,0.0,1,145,161,149,95,25,161,0
869,1045,43,3,12,0.30034774168063594,1,144,160,150,100,25,160,0
870,417,9,0,0,0.0,0,165,187,146,65,55,187,0
879,1053,85,6,15,0.4359947310005817,1,144,160,150,100,25,160,0
883,1048,12,0,0,0.0,1,147,160,151,98,20,160,0
895,1051,77,9,12,0.7726242008720258,1,147,160,151,98,20,160,0
899,1043,12,0,0,0.0,1,146,159,152,104,20,159,0
901,1056,35,5,7,0.7193460606494108,1,145,159,152,106,22,159,0
909,1054,12,0,0,0.0,1,148,161,154,104,20,161,0
910,1049,16,0,0,0.0,1,146,159,152,104,20,159,0
914,1057,9,0,0,0.0,1,146,161,154,107,23,161,0
919,1057,9,0,0,0.0,1,145,160,153,107,23,160,0
921,208,9,0,0,0.0,0,164,179,157,71,31,179,0
924,236,9,0,0,0.0,0,165,180,157,70,32,180,0
926,1047,125,10,16,0.6403370784992075,1,146,159,150,98,20,159,0
937,655,9,0,0,0.0,0,158,181,147,71,47,181,0
941,1052,15,0,0,0.0,1,144,160,150,100,25,160,0
945,501,9,0,0,0.0,0,163,185,146,66,53,185,0
955,501,9,0,0,0.0,0,164,186,150,68,49,186,0
955,1051,99,8,16,0.5134820150941003,1,146,159,150,98,20,159,0
959,557,15,0,0,0.0,0,160,181,149,70,45,181,0
961,419,12,0,0,0.0,0,163,184,151,69,45,184,0
965,1135,30,0,0,0.0,1,152,168,190,152,51,190,0
976,376,12,0,0,0.0,0,161,181,150,69,43,181,0
977,1056,160,6,32,0.19325490726440914,1,145,160,152,104,23,160,0
983,1135,63,0,0,0.0,1,148,165,181,148,46,181,0
993,168,9,0,0,0.0,1,168,183,162,72,29,183,0
998,1036,15,0,0,0.0,0,142,155,146,98,21,155,0
1001,173,15,0,0,0.0,1,166,181,160,72,29,181,0
1010,165,15,0,0,0.0,1,168,183,163,74,27,183,0
1012,1046,9,0,0,0.0,1,145,158,149,98,20,158,0
1017,1042,9,0,0,0.0,1,143,156,147,98,21,156,0
1019,1053,258,14,28,0.5033147500386329,1,146,159,150,98,20,159,0
1044,1052,78,7,16,0.4767573200380107,1,143,156,147,98,21,156,0
1049,1056,16,0,0,0.0,1,146,159,151,101,20,159,0
1062,1002,9,0,0,0.0,0,141,154,144,94,21,154,0
1063,1050,41,5,10,0.5218151772939635,1,143,156,147,98,21,156,0
1066,1042,9,0,0,0.0,1,144,157,148,98,21,157,0
1067,218,9,0,0,0.0,0,160,174,157,77,24,174,0
1071,1118,2447,29,228,0.1297529807829994,1,154,169,164,113,22,169,0
1074,1049,42,6,7,0.9361632902474888,1,143,156,147,98,21,156,0
1074,1056,40,5,8,0.672627673777312,1,143,159,148,98,25,159,0
1075,161,29,4,7,0.5294524069493807,1,164,179,160,76,27,179,0
1081,161,9,0,0,0.0,1,165,180,159,72,29,180,0
1091,168,120,9,20,0.4756826376794889,1,167,178,162,71,22,178,0
1091,1048,33,4,7,0.699570559780265,0,144,157,148,98,21,157,0
1097,164,9,0,0,0.0,1,168,179,163,71,22,179,0
1102,164,9,0,0,0.0,1,168,179,163,71,22,179,0
1105,1044,12,0,0,0.0,1,143,156,147,98,21,156,0
1109,174,9,0,0,0.0,1,166,177,161,71,23,177,0
1110,1049,12,0,0,0.0,1,144,157,148,98,21,157,0
1113,1056,24,4,6,0.7016431770771415,1,145,158,148,94,20,158,0
1119,166,167,8,23,0.37185819923197416,1,167,180,163,74,24,180,0
1123,172,16,0,0,0.0,1,163,177,160,77,24,177,0
1124,177,9,0,0,0.0,1,162,176,159,77,24,176,0
1129,1051,25,4,6,0.6929634169996677,0,143,156,147,98,21,156,0
1131,172,18,0,0,0.0,1,163,177,160,77,24,177,0
1139,164,24,0,0,0.0,1,166,180,167,88,19,180,0
1139,171,35,4,11,0.36027057445523303,1,164,178,165,88,20,178,0
1148,176,20,0,0,0.0,1,164,176,160,74,23,176,0
1149,169,25,3,9,0.38028323875643066,1,164,178,165,88,20,178,0
1151,165,12,0,0,0.0,1,166,180,167,88,19,180,0
1153,1048,17,0,0,0.0,1,144,156,147,95,19,156,0
1158,1043,15,0,0,0.0,1,143,156,147,98,21,156,0
1159,165,9,0,0,0.0,1,166,180,167,88,19,180,0
1163,180,16,0,0,0.0,1,160,174,161,88,20,174,0
1166,170,42,7,8,0.8378682467009488,1,164,178,165,88,20,178,0
1167,1053,20,0,0,0.0,1,144,157,148,98,21,157,0
1169,401,9,0,0,0.0,0,156,174,150,74,35,174,0
1175,175,52,5,11,0.5127840917464617,1,163,177,163,85,20,177,0
1177,1042,9,0,0,0.0,0,142,154,150,113,19,154,0
1177,1053,32,4,7,0.6269494163462909,1,144,157,147,94,21,157,0
1181,1112,9,0,0,0.0,1,146,158,152,106,19,158,0
1182,173,12,0,0,0.0,1,164,178,165,88,20,178,0
1186,170,30,4,10,0.40323145336081967,1,166,178,168,92,17,178,0
1187,182,33,6,7,0.8014807786415238,1,162,176,163,88,20,176,0
1195,180,18,0,0,0.0,1,163,177,164,88,20,177,0
1195,1054,16,0,0,0.0,0,145,158,149,98,20,158,0
1196,174,9,0,0,0.0,1,166,177,168,92,15,177,0
1201,180,18,0,0,0.0,1,163,176,166,94,18,176,0
1202,104,15,0,0,0.0,1,156,165,147,63,27,165,0
1205,185,20,0,0,0.0,1,161,174,164,94,19,174,0
1209,1108,73,5,23,0.22045751492221644,1,131,143,139,113,21,143,0
1210,186,15,0,0,0.0,1,162,175,165,94,18,175,0
1211,179,25,3,8,0.3648655178356136,1,164,177,167,94,18,177,0
1218,190,9,0,0,0.0,1,160,173,163,94,19,173,0
1219,1050,36,4,9,0.5434095687067305,1,144,157,150,104,21,157,0
1227,186,42,5,10,0.519524107720927,1,163,176,166,94,18,176,0
1230,1044,9,0,0,0.0,1,142,155,148,104,21,155,0
1242,1045,71,9,11,0.7761245969857602,1,145,155,147,93,16,155,0
1250,1051,12,0,0,0.0,1,145,158,149,98,20,158,0
1310,1022,9,0,0,0.0,0,147,156,153,113,14,156,0
1483,836,9,0,0,0.0,0,146,159,152,104,20,159,0
1487,379,22,3,6,0.44842183067710567,0,150,165,158,107,23,165,0
1500,774,12,0,0,0.0,0,145,158,149,98,20,158,0
1502,750,9,0,0,0.0,0,145,158,149,98,20,158,0
1545,1109,9,0,0,0.0,1,125,131,121,67,19,131,0
1552,1110,27,0,0,0.0,1,111,114,115,138,8,115,0
1557,103,58,4,14,0.3008187266274426,1,111,117,112,92,13,117,0
1567,1097,95,7,16,0.4396665205212143,1,135,145,138,97,17,145,0
1569,1044,18,0,0,0.0,0,146,152,142,68,16,152,0
1574,223,702,5,150,0.03725074126045739,1,151,159,148,73,17,159,0
1574,303,48,4,13,0.3702083690298724,1,149,160,143,69,27,160,0
1574,313,33,6,6,0.8944271725708172,1,149,160,144,71,25,160,0
1574,323,40,0,0,0.0,1,150,161,145,71,25,161,0
1574,336,64,4,15,0.306793483241118,1,148,159,142,69,27,159,0
1574,360,106,4,32,0.1300948253958497,1,149,160,144,71,25,160,0
1574,385,42,7,9,0.7536770363148138,1,147,158,139,67,30,158,0
1575,126,207,23,34,0.693504037376375,1,146,154,133,58,34,154,0
1575,587,3667,13,348,0.04003733283159524,1,143,154,140,75,23,154,0
1577,1100,19,0,0,0.0,1,134,142,143,132,16,143,0
1578,716,77,5,25,0.22003108152158093,1,148,160,147,81,20,160,0
1582,457,9,0,0,0.0,1,146,161,148,90,23,161,0
1587,724,48,9,13,0.6652756880196972,1,149,156,156,127,11,156,0
1588,546,95,4,29,0.1454655567671398,1,150,157,165,150,23,165,0
1588,611,67,5,19,0.26795598856114167,1,150,157,163,147,20,163,0
1588,643,128,3,44,0.08716781676076785,1,151,157,163,148,18,163,0
1588,671,43,4,12,0.3281444927836074,1,151,157,165,151,21,165,0
1589,199,723,14,153,0.0923308502504555,1,162,163,167,161,7,167,0
1589,311,161,3,52,0.07446590292843135,1,155,163,166,139,16,166,0
1589,427,12,0,0,0.0,1,155,164,162,118,13,164,0
1589,455,57,3,20,0.1741708759298953,1,153,161,164,139,17,164,0
1589,466,16,0,0,0.0,1,153,160,167,148,21,167,0
1589,502,262,4,76,0.05614147682896345,1,151,159,166,147,23,166,0
1589,583,130,4,42,0.10119530540933018,1,151,158,168,152,25,168,0
1589,683,24,0,0,0.0,1,152,157,173,159,30,173,0
1589,698,15,0,0,0.0,1,151,157,172,157,31,172,0
1589,710,9,0,0,0.0,0,150,158,170,153,29,170,0
1589,733,12,0,0,0.0,1,151,157,172,157,31,172,0
1589,748,66,0,0,0.0,1,152,155,171,163,28,171,0
1589,786,78,0,0,0.0,1,152,157,159,139,11,159,0
1589,969,1588,5,368,0.01579964764554747,1,139,140,142,155,5,142,0
1590,339,18,0,0,0.0,1,155,163,172,150,25,172,0
1590,366,139,3,51,0.07540691869244717,1,152,165,173,143,30,173,0
1590,403,18,0,0,0.0,1,153,163,171,146,26,171,0
1590,413,36,0,0,0.0,1,155,164,173,148,26,173,0
1590,437,15,0,0,0.0,1,154,163,172,148,26,172,0
1590,445,9,0,0,0.0,1,154,163,172,148,26,172,0
1591,393,12,0,0,0.0,1,151,163,182,153,43,182,0
