x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,955,27,3,13,0.24011151092662247,1,146,148,161,164,23,161,0
9,978,30,0,0,0.0,1,143,150,158,150,24,158,0
9,992,27,0,0,0.0,1,143,150,154,142,18,154,0
9,1015,21,0,0,0.0,1,143,144,143,85,1,144,0
10,963,12,0,0,0.0,1,146,149,136,52,22,149,0
17,976,98,6,24,0.28254336330166946,1,144,147,131,50,27,147,0
17,1010,18,0,0,0.0,1,140,144,121,49,40,144,0
18,1001,12,0,0,0.0,1,142,145,128,49,29,145,0
22,130,92,6,18,0.33651126247270335,1,59,67,108,163,115,108,0
22,1033,356,15,33,0.45177758172315496,1,98,99,94,50,12,99,0
23,945,1190,12,139,0.08806156934165793,1,139,145,119,52,45,145,0
32,1022,24,3,7,0.5004823163988853,1,122,121,104,40,37,122,0
35,177,240,10,32,0.3286254647217912,1,91,101,100,123,25,101,0
41,190,45,4,11,0.38623851125663883,1,114,126,121,109,24,126,0
43,159,14,0,0,0.0,1,138,145,119,53,45,145,0
43,251,12,0,0,0.0,1,143,155,146,95,19,155,0
48,155,9,0,0,0.0,1,139,148,122,57,44,148,0
52,1062,9,0,0,0.0,1,135,138,112,47,48,138,0
71,128,623,15,52,0.3005037251607502,1,153,158,135,51,37,158,0
71,1085,437,12,47,0.27042115561673236,1,141,145,120,49,43,145,0
100,1107,130,9,23,0.4142409212761672,1,111,115,100,53,33,115,0
111,557,12,0,0,0.0,0,151,163,141,65,34,163,0
119,1103,20,0,0,0.0,1,101,106,112,150,25,112,0
136,113,18,0,0,0.0,1,146,154,146,85,13,154,0
150,113,9,0,0,0.0,1,149,157,148,80,14,157,0
163,1034,1412,36,47,0.7718142821401102,0,134,137,110,47,50,137,13
178,465,988,34,35,0.973609073733957,0,146,153,119,51,56,153,14
180,113,30,0,0,0.0,1,151,160,157,113,14,160,0
271,451,1119,32,42,0.7780751487230233,0,148,155,119,50,59,155,15
283,638,22,4,5,0.8737262400095507,0,150,166,140,68,39,166,0
381,804,78,9,9,0.9073874687529522,0,156,167,133,56,51,167,0
383,352,12,0,0,0.0,0,166,182,156,68,36,182,0
387,1198,6,0,0,0.0,1,15,15,15,0,0,15,0
389,253,1391,39,42,0.9394055782407037,0,152,159,125,51,54,159,16
399,477,2453,53,57,0.938032289267058,1,154,165,123,53,64,165,0
400,1107,73,4,20,0.2128237279072126,1,136,142,132,68,17,142,0
409,99,12,0,0,0.0,1,156,162,129,50,51,162,0
441,471,640,26,29,0.8838556481647729,1,158,170,124,53,69,170,0
451,754,1567,42,47,0.8911447615173016,0,152,160,121,51,62,160,11
452,851,9,0,0,0.0,0,156,168,144,63,36,168,0
501,680,2272,42,66,0.638013769277224,0,162,173,131,53,61,173,10
561,710,998,29,42,0.7058178176511009,0,156,165,118,50,72,165,9
582,109,9,0,0,0.0,1,170,185,164,72,28,185,0
593,113,12,0,0,0.0,1,163,182,169,98,26,182,0
609,966,1780,46,47,0.9729540173094289,0,145,152,118,51,57,152,12
637,572,18,0,0,0.0,0,165,186,145,64,56,186,0
677,771,12,0,0,0.0,0,169,186,150,62,49,186,0
760,842,98,6,22,0.2744357141137176,0,162,178,151,67,38,178,0
814,1136,2338,5,554,0.009574775180589166,1,146,161,184,153,52,184,0
933,1027,35,4,19,0.20664438387891634,0,148,162,147,82,23,162,0
956,404,9,0,0,0.0,0,174,195,154,64,53,195,0
959,557,19,0,0,0.0,0,169,192,148,64,58,192,0
1015,851,9,0,0,0.0,0,159,177,153,74,34,177,0
1054,526,937,32,35,0.9093812268169985,0,140,149,102,50,80,149,1
1061,1002,12,0,0,0.0,0,151,162,146,71,25,162,0
1063,699,440,22,23,0.9281796719373204,0,158,172,129,56,63,172,0
1064,866,1440,40,43,0.9288904495231056,0,147,157,120,53,60,157,7
1066,922,1094,35,38,0.9245654501146594,0,146,153,120,51,54,153,8
1083,280,9,0,0,0.0,0,172,185,159,63,35,185,0
1097,1120,15,0,0,0.0,1,150,161,162,131,18,162,0
1107,1135,24,0,0,0.0,1,137,147,166,155,44,166,0
1121,519,1831,46,48,0.9598547184820857,0,155,168,124,55,66,168,2
1133,1118,1135,27,72,0.3744273873922549,1,151,160,155,103,14,160,0
1201,108,12,0,0,0.0,1,163,170,153,60,25,170,0
1274,758,1985,45,53,0.8413370523836555,0,147,155,118,51,60,155,4
1284,640,2564,54,58,0.9457955548122674,0,146,156,119,53,60,156,3
1327,220,12,0,0,0.0,0,159,170,153,69,25,170,0
1339,749,2182,50,54,0.92145551711534,0,143,149,115,50,58,149,5
1339,812,1640,43,45,0.9561682532995319,0,141,148,115,51,56,148,6
1456,864,345,19,21,0.9356719693770202,0,135,135,111,42,45,135,0
1459,925,432,21,24,0.891291494467615,0,131,132,102,43,57,132,0
1471,1110,48,0,0,0.0,1,120,120,118,42,4,120,0
1487,111,216,3,73,0.05108413681920999,1,134,137,131,63,11,137,0
1488,379,32,4,8,0.5729475143028406,0,151,162,145,69,26,162,0
1521,112,9,0,0,0.0,1,133,138,126,60,22,138,0
1546,1110,97,9,27,0.36110918015965404,1,108,111,115,151,15,115,0
1553,110,106,10,15,0.6451059824286411,1,115,121,121,127,12,121,0
1563,857,12,0,0,0.0,1,134,144,148,139,24,148,0
1564,137,59,4,19,0.2255081211430968,1,132,133,129,53,7,133,0
1566,499,24,0,0,0.0,1,139,149,143,102,17,149,0
1566,612,30,0,0,0.0,1,139,145,143,113,10,145,0
1566,773,12,0,0,0.0,1,139,149,138,81,18,149,0
1568,930,31,4,14,0.27726038436911954,1,138,146,130,63,27,146,0
1569,850,380,9,88,0.11075162387005753,1,140,148,130,61,31,148,0
1570,120,113,8,17,0.49456898381124104,1,131,136,132,93,9,136,0
1570,705,18,0,0,0.0,0,141,152,132,65,33,152,0
