,transfer_n,plate,antibiotic,exp,strain_x,strain_x_hat,mean,weight,mw
493,1,4,AB,20220412,A&B,S,0.23684210526315788,38,9.0
494,1,4,AB,20220412,A&B,A_r,0.3684210526315789,38,14.0
495,1,4,AB,20220412,A&B,B_r,0.02631578947368421,38,1.0
496,1,4,AB,20220412,A&B,A&B,0.05263157894736842,38,2.0
497,1,4,AB,20220412,A&B,AB_r,0.05263157894736842,38,2.0
498,1,4,AB,20220127,A&B,U,0.0,4,0.0
499,1,4,AB,20220127,A&B,S,0.0,4,0.0
500,1,4,AB,20220127,A&B,A_r,0.75,4,3.0
501,1,4,AB,20220127,A&B,B_r,0.0,4,0.0
502,1,4,AB,20220127,A&B,A&B,0.25,4,1.0
503,1,4,AB,20220127,A&B,AB_r,0.0,4,0.0
504,1,1,none,20220127,AB_r,U,0.0,32,0.0
505,1,1,none,20220127,AB_r,S,0.0,32,0.0
506,1,1,none,20220127,AB_r,A_r,0.0,32,0.0
507,1,1,none,20220127,AB_r,B_r,0.0,32,0.0
508,1,1,none,20220127,AB_r,A&B,0.0,32,0.0
509,1,1,none,20220127,AB_r,AB_r,1.0,32,32.0
510,1,2,A,20220127,AB_r,U,0.0,32,0.0
511,1,2,A,20220127,AB_r,S,0.0,32,0.0
512,1,2,A,20220127,AB_r,A_r,0.0,32,0.0
513,1,2,A,20220127,AB_r,B_r,0.0,32,0.0
514,1,2,A,20220127,AB_r,A&B,0.0,32,0.0
515,1,2,A,20220127,AB_r,AB_r,1.0,32,32.0
516,1,6,A,20220127,AB_r,U,0.0,4,0.0
517,1,6,A,20220127,AB_r,S,0.0,4,0.0
518,1,6,A,20220127,AB_r,A_r,0.0,4,0.0
519,1,6,A,20220127,AB_r,B_r,0.0,4,0.0
520,1,6,A,20220127,AB_r,A&B,0.0,4,0.0
521,1,6,A,20220127,AB_r,AB_r,1.0,4,4.0
522,1,3,B,20220127,AB_r,U,0.0,32,0.0
523,1,3,B,20220127,AB_r,S,0.0,32,0.0
524,1,3,B,20220127,AB_r,A_r,0.0,32,0.0
525,1,3,B,20220127,AB_r,B_r,0.0,32,0.0
526,1,3,B,20220127,AB_r,A&B,0.0,32,0.0
527,1,3,B,20220127,AB_r,AB_r,1.0,32,32.0
528,1,6,B,20220127,AB_r,U,0.0,28,0.0
529,1,6,B,20220127,AB_r,S,0.0,28,0.0
530,1,6,B,20220127,AB_r,A_r,0.0,28,0.0
531,1,6,B,20220127,AB_r,B_r,0.0,28,0.0
532,1,6,B,20220127,AB_r,A&B,0.0,28,0.0
533,1,6,B,20220127,AB_r,AB_r,1.0,28,28.0
534,1,4,AB,20220127,AB_r,U,0.0,32,0.0
535,1,4,AB,20220127,AB_r,S,0.0,32,0.0
536,1,4,AB,20220127,AB_r,A_r,0.0,32,0.0
537,1,4,AB,20220127,AB_r,B_r,0.0,32,0.0
538,1,4,AB,20220127,AB_r,A&B,0.0,32,0.0
539,1,4,AB,20220127,AB_r,AB_r,1.0,32,32.0
