,transfer_n,plate,antibiotic,exp,strain_x,strain_x_hat,mean,weight,mw
80,7,2,A,20220412,U,A_r,0.0,76,0.0
81,7,2,A,20220412,U,B_r,0.0,76,0.0
82,7,2,A,20220412,U,A&B,0.0,76,0.0
83,7,2,A,20220412,U,AB_r,0.0,76,0.0
84,7,6,A,20220412,U,U,0.9722222222222222,36,35.0
85,7,6,A,20220412,U,S,0.0,36,0.0
86,7,6,A,20220412,U,A_r,0.027777777777777776,36,1.0
87,7,6,A,20220412,U,B_r,0.0,36,0.0
88,7,6,A,20220412,U,A&B,0.0,36,0.0
89,7,6,A,20220412,U,AB_r,0.0,36,0.0
90,8,2,A,20220412,U,U,1.0,67,67.0
91,8,2,A,20220412,U,S,0.0,67,0.0
92,8,2,A,20220412,U,A_r,0.0,67,0.0
93,8,2,A,20220412,U,B_r,0.0,67,0.0
94,8,2,A,20220412,U,A&B,0.0,67,0.0
95,8,2,A,20220412,U,AB_r,0.0,67,0.0
96,8,6,A,20220412,U,U,0.9622641509433962,53,51.0
97,8,6,A,20220412,U,S,0.0,53,0.0
98,8,6,A,20220412,U,A_r,0.03773584905660377,53,2.0
99,8,6,A,20220412,U,B_r,0.0,53,0.0
100,8,6,A,20220412,U,A&B,0.0,53,0.0
101,8,6,A,20220412,U,AB_r,0.0,53,0.0
102,9,2,A,20220412,U,U,1.0,76,76.0
103,9,2,A,20220412,U,S,0.0,76,0.0
104,9,2,A,20220412,U,A_r,0.0,76,0.0
105,9,2,A,20220412,U,B_r,0.0,76,0.0
106,9,2,A,20220412,U,A&B,0.0,76,0.0
107,9,2,A,20220412,U,AB_r,0.0,76,0.0
108,9,5,A,20220412,U,U,0.891566265060241,83,74.0
109,9,5,A,20220412,U,S,0.0,83,0.0
110,9,5,A,20220412,U,A_r,0.10843373493975904,83,9.0
111,9,5,A,20220412,U,B_r,0.0,83,0.0
112,9,5,A,20220412,U,A&B,0.0,83,0.0
113,9,5,A,20220412,U,AB_r,0.0,83,0.0
114,9,6,A,20220412,U,U,0.9636363636363636,55,53.0
115,9,6,A,20220412,U,S,0.0,55,0.0
116,9,6,A,20220412,U,A_r,0.03636363636363636,55,2.0
117,9,6,A,20220412,U,B_r,0.0,55,0.0
118,9,6,A,20220412,U,A&B,0.0,55,0.0
119,9,6,A,20220412,U,AB_r,0.0,55,0.0
120,10,2,A,20220412,U,U,1.0,75,75.0
121,10,2,A,20220412,U,S,0.0,75,0.0
122,10,2,A,20220412,U,A_r,0.0,75,0.0
123,10,2,A,20220412,U,B_r,0.0,75,0.0
124,10,2,A,20220412,U,A&B,0.0,75,0.0
125,10,2,A,20220412,U,AB_r,0.0,75,0.0
126,10,5,A,20220412,U,U,1.0,117,117.0
127,10,5,A,20220412,U,S,0.0,117,0.0
128,10,5,A,20220412,U,A_r,0.0,117,0.0
129,10,5,A,20220412,U,B_r,0.0,117,0.0
130,10,5,A,20220412,U,A&B,0.0,117,0.0
131,10,5,A,20220412,U,AB_r,0.0,117,0.0
132,10,6,A,20220412,U,U,1.0,33,33.0
133,10,6,A,20220412,U,S,0.0,33,0.0
134,10,6,A,20220412,U,A_r,0.0,33,0.0
135,10,6,A,20220412,U,B_r,0.0,33,0.0
136,10,6,A,20220412,U,A&B,0.0,33,0.0
137,10,6,A,20220412,U,AB_r,0.0,33,0.0
138,11,2,A,20220412,U,U,1.0,75,75.0
139,11,2,A,20220412,U,S,0.0,75,0.0
140,11,2,A,20220412,U,A_r,0.0,75,0.0
141,11,2,A,20220412,U,B_r,0.0,75,0.0
142,11,2,A,20220412,U,A&B,0.0,75,0.0
143,11,2,A,20220412,U,AB_r,0.0,75,0.0
144,11,6,A,20220412,U,U,0.8571428571428571,28,24.0
145,11,6,A,20220412,U,S,0.0,28,0.0
146,11,6,A,20220412,U,A_r,0.14285714285714285,28,4.0
147,11,6,A,20220412,U,B_r,0.0,28,0.0
148,11,6,A,20220412,U,A&B,0.0,28,0.0
149,11,6,A,20220412,U,AB_r,0.0,28,0.0
150,12,2,A,20220412,U,U,1.0,56,56.0
151,12,2,A,20220412,U,S,0.0,56,0.0
152,12,2,A,20220412,U,A_r,0.0,56,0.0
153,12,2,A,20220412,U,B_r,0.0,56,0.0
154,12,2,A,20220412,U,A&B,0.0,56,0.0
155,12,2,A,20220412,U,AB_r,0.0,56,0.0
156,12,6,A,20220412,U,U,0.5238095238095238,21,11.0
157,12,6,A,20220412,U,S,0.0,21,0.0
158,12,6,A,20220412,U,A_r,0.47619047619047616,21,10.0
159,12,6,A,20220412,U,B_r,0.0,21,0.0
160,12,6,A,20220412,U,A&B,0.0,21,0.0
161,12,6,A,20220412,U,AB_r,0.0,21,0.0
162,13,2,A,20220412,U,U,1.0,80,80.0
163,13,2,A,20220412,U,S,0.0,80,0.0
164,13,2,A,20220412,U,A_r,0.0,80,0.0
165,13,2,A,20220412,U,B_r,0.0,80,0.0
166,13,2,A,20220412,U,A&B,0.0,80,0.0
167,13,2,A,20220412,U,AB_r,0.0,80,0.0
168,13,5,A,20220412,U,U,0.7910447761194029,67,53.0
169,13,5,A,20220412,U,S,0.0,67,0.0
170,13,5,A,20220412,U,A_r,0.208955223880597,67,14.0
171,13,5,A,20220412,U,B_r,0.0,67,0.0
172,13,5,A,20220412,U,A&B,0.0,67,0.0
173,13,5,A,20220412,U,AB_r,0.0,67,0.0
174,13,6,A,20220412,U,U,0.9565217391304348,46,44.0
175,13,6,A,20220412,U,S,0.0,46,0.0
176,13,6,A,20220412,U,A_r,0.043478260869565216,46,2.0
177,13,6,A,20220412,U,B_r,0.0,46,0.0
178,13,6,A,20220412,U,A&B,0.0,46,0.0
179,13,6,A,20220412,U,AB_r,0.0,46,0.0
180,14,2,A,20220412,U,U,1.0,52,52.0
181,14,2,A,20220412,U,S,0.0,52,0.0
182,14,2,A,20220412,U,A_r,0.0,52,0.0
183,14,2,A,20220412,U,B_r,0.0,52,0.0
184,14,2,A,20220412,U,A&B,0.0,52,0.0
185,14,2,A,20220412,U,AB_r,0.0,52,0.0
186,14,5,A,20220412,U,U,1.0,86,86.0
187,14,5,A,20220412,U,S,0.0,86,0.0
188,14,5,A,20220412,U,A_r,0.0,86,0.0
189,14,5,A,20220412,U,B_r,0.0,86,0.0
190,14,5,A,20220412,U,A&B,0.0,86,0.0
191,14,5,A,20220412,U,AB_r,0.0,86,0.0
192,14,6,A,20220412,U,U,1.0,35,35.0
193,14,6,A,20220412,U,S,0.0,35,0.0
194,14,6,A,20220412,U,A_r,0.0,35,0.0
195,14,6,A,20220412,U,B_r,0.0,35,0.0
196,14,6,A,20220412,U,A&B,0.0,35,0.0
197,14,6,A,20220412,U,AB_r,0.0,35,0.0
198,2,3,B,20220412,U,U,1.0,47,47.0
199,2,3,B,20220412,U,S,0.0,47,0.0
200,2,3,B,20220412,U,A_r,0.0,47,0.0
201,2,3,B,20220412,U,B_r,0.0,47,0.0
202,2,3,B,20220412,U,A&B,0.0,47,0.0
203,2,3,B,20220412,U,AB_r,0.0,47,0.0
204,2,6,B,20220412,U,U,1.0,38,38.0
205,2,6,B,20220412,U,S,0.0,38,0.0
206,2,6,B,20220412,U,A_r,0.0,38,0.0
207,2,6,B,20220412,U,B_r,0.0,38,0.0
208,2,6,B,20220412,U,A&B,0.0,38,0.0
209,2,6,B,20220412,U,AB_r,0.0,38,0.0
210,3,3,B,20220412,U,U,1.0,81,81.0
211,3,3,B,20220412,U,S,0.0,81,0.0
212,3,3,B,20220412,U,A_r,0.0,81,0.0
213,3,3,B,20220412,U,B_r,0.0,81,0.0
214,3,3,B,20220412,U,A&B,0.0,81,0.0
215,3,3,B,20220412,U,AB_r,0.0,81,0.0
216,3,6,B,20220412,U,U,1.0,50,50.0
217,3,6,B,20220412,U,S,0.0,50,0.0
218,3,6,B,20220412,U,A_r,0.0,50,0.0
219,3,6,B,20220412,U,B_r,0.0,50,0.0
220,3,6,B,20220412,U,A&B,0.0,50,0.0
221,3,6,B,20220412,U,AB_r,0.0,50,0.0
222,4,3,B,20220412,U,U,1.0,73,73.0
223,4,3,B,20220412,U,S,0.0,73,0.0
224,4,3,B,20220412,U,A_r,0.0,73,0.0
225,4,3,B,20220412,U,B_r,0.0,73,0.0
226,4,3,B,20220412,U,A&B,0.0,73,0.0
227,4,3,B,20220412,U,AB_r,0.0,73,0.0
228,4,5,B,20220412,U,U,1.0,74,74.0
229,4,5,B,20220412,U,S,0.0,74,0.0
230,4,5,B,20220412,U,A_r,0.0,74,0.0
231,4,5,B,20220412,U,B_r,0.0,74,0.0
232,4,5,B,20220412,U,A&B,0.0,74,0.0
233,4,5,B,20220412,U,AB_r,0.0,74,0.0
234,4,6,B,20220412,U,U,1.0,29,29.0
235,4,6,B,20220412,U,S,0.0,29,0.0
236,4,6,B,20220412,U,A_r,0.0,29,0.0
237,4,6,B,20220412,U,B_r,0.0,29,0.0
238,4,6,B,20220412,U,A&B,0.0,29,0.0
239,4,6,B,20220412,U,AB_r,0.0,29,0.0
240,5,3,B,20220412,U,U,1.0,37,37.0
241,5,3,B,20220412,U,S,0.0,37,0.0
242,5,3,B,20220412,U,A_r,0.0,37,0.0
243,5,3,B,20220412,U,B_r,0.0,37,0.0
244,5,3,B,20220412,U,A&B,0.0,37,0.0
245,5,3,B,20220412,U,AB_r,0.0,37,0.0
246,5,6,B,20220412,U,U,0.92,25,23.0
247,5,6,B,20220412,U,S,0.0,25,0.0
248,5,6,B,20220412,U,A_r,0.0,25,0.0
249,5,6,B,20220412,U,B_r,0.08,25,2.0
250,5,6,B,20220412,U,A&B,0.0,25,0.0
251,5,6,B,20220412,U,AB_r,0.0,25,0.0
252,6,3,B,20220412,U,U,1.0,49,49.0
253,6,3,B,20220412,U,S,0.0,49,0.0
254,6,3,B,20220412,U,A_r,0.0,49,0.0
255,6,3,B,20220412,U,B_r,0.0,49,0.0
256,6,3,B,20220412,U,A&B,0.0,49,0.0
257,6,3,B,20220412,U,AB_r,0.0,49,0.0
258,6,6,B,20220412,U,U,1.0,32,32.0
259,6,6,B,20220412,U,S,0.0,32,0.0
260,6,6,B,20220412,U,A_r,0.0,32,0.0
261,6,6,B,20220412,U,B_r,0.0,32,0.0
262,6,6,B,20220412,U,A&B,0.0,32,0.0
263,6,6,B,20220412,U,AB_r,0.0,32,0.0
264,7,3,B,20220412,U,U,1.0,44,44.0
265,7,3,B,20220412,U,S,0.0,44,0.0
266,7,3,B,20220412,U,A_r,0.0,44,0.0
267,7,3,B,20220412,U,B_r,0.0,44,0.0
268,7,3,B,20220412,U,A&B,0.0,44,0.0
269,7,3,B,20220412,U,AB_r,0.0,44,0.0
270,7,5,B,20220412,U,U,1.0,86,86.0
271,7,5,B,20220412,U,S,0.0,86,0.0
272,7,5,B,20220412,U,A_r,0.0,86,0.0
273,7,5,B,20220412,U,B_r,0.0,86,0.0
274,7,5,B,20220412,U,A&B,0.0,86,0.0
275,7,5,B,20220412,U,AB_r,0.0,86,0.0
276,7,6,B,20220412,U,U,1.0,50,50.0
277,7,6,B,20220412,U,S,0.0,50,0.0
278,7,6,B,20220412,U,A_r,0.0,50,0.0
279,7,6,B,20220412,U,B_r,0.0,50,0.0
280,7,6,B,20220412,U,A&B,0.0,50,0.0
281,7,6,B,20220412,U,AB_r,0.0,50,0.0
282,8,3,B,20220412,U,U,1.0,78,78.0
283,8,3,B,20220412,U,S,0.0,78,0.0
284,8,3,B,20220412,U,A_r,0.0,78,0.0
285,8,3,B,20220412,U,B_r,0.0,78,0.0
286,8,3,B,20220412,U,A&B,0.0,78,0.0
287,8,3,B,20220412,U,AB_r,0.0,78,0.0
288,8,5,B,20220412,U,U,1.0,79,79.0
289,8,5,B,20220412,U,S,0.0,79,0.0
290,8,5,B,20220412,U,A_r,0.0,79,0.0
291,8,5,B,20220412,U,B_r,0.0,79,0.0
292,8,5,B,20220412,U,A&B,0.0,79,0.0
293,8,5,B,20220412,U,AB_r,0.0,79,0.0
294,8,6,B,20220412,U,U,1.0,49,49.0
295,8,6,B,20220412,U,S,0.0,49,0.0
296,8,6,B,20220412,U,A_r,0.0,49,0.0
297,8,6,B,20220412,U,B_r,0.0,49,0.0
298,8,6,B,20220412,U,A&B,0.0,49,0.0
299,8,6,B,20220412,U,AB_r,0.0,49,0.0
300,9,3,B,20220412,U,U,1.0,56,56.0
301,9,3,B,20220412,U,S,0.0,56,0.0
302,9,3,B,20220412,U,A_r,0.0,56,0.0
303,9,3,B,20220412,U,B_r,0.0,56,0.0
304,9,3,B,20220412,U,A&B,0.0,56,0.0
305,9,3,B,20220412,U,AB_r,0.0,56,0.0
306,9,6,B,20220412,U,U,0.9649122807017544,57,55.0
307,9,6,B,20220412,U,S,0.017543859649122806,57,1.0
308,9,6,B,20220412,U,A_r,0.0,57,0.0
309,9,6,B,20220412,U,B_r,0.017543859649122806,57,1.0
310,9,6,B,20220412,U,A&B,0.0,57,0.0
311,9,6,B,20220412,U,AB_r,0.0,57,0.0
312,10,3,B,20220412,U,U,1.0,44,44.0
313,10,3,B,20220412,U,S,0.0,44,0.0
314,10,3,B,20220412,U,A_r,0.0,44,0.0
315,10,3,B,20220412,U,B_r,0.0,44,0.0
316,10,3,B,20220412,U,A&B,0.0,44,0.0
317,10,3,B,20220412,U,AB_r,0.0,44,0.0
318,10,6,B,20220412,U,U,1.0,47,47.0
319,10,6,B,20220412,U,S,0.0,47,0.0
320,10,6,B,20220412,U,A_r,0.0,47,0.0
321,10,6,B,20220412,U,B_r,0.0,47,0.0
322,10,6,B,20220412,U,A&B,0.0,47,0.0
323,10,6,B,20220412,U,AB_r,0.0,47,0.0
324,11,3,B,20220412,U,U,1.0,32,32.0
325,11,3,B,20220412,U,S,0.0,32,0.0
326,11,3,B,20220412,U,A_r,0.0,32,0.0
327,11,3,B,20220412,U,B_r,0.0,32,0.0
328,11,3,B,20220412,U,A&B,0.0,32,0.0
329,11,3,B,20220412,U,AB_r,0.0,32,0.0
330,11,5,B,20220412,U,U,1.0,92,92.0
331,11,5,B,20220412,U,S,0.0,92,0.0
332,11,5,B,20220412,U,A_r,0.0,92,0.0
333,11,5,B,20220412,U,B_r,0.0,92,0.0
334,11,5,B,20220412,U,A&B,0.0,92,0.0
335,11,5,B,20220412,U,AB_r,0.0,92,0.0
336,11,6,B,20220412,U,U,1.0,30,30.0
337,11,6,B,20220412,U,S,0.0,30,0.0
338,11,6,B,20220412,U,A_r,0.0,30,0.0
339,11,6,B,20220412,U,B_r,0.0,30,0.0
340,11,6,B,20220412,U,A&B,0.0,30,0.0
341,11,6,B,20220412,U,AB_r,0.0,30,0.0
342,12,3,B,20220412,U,U,1.0,71,71.0
343,12,3,B,20220412,U,S,0.0,71,0.0
344,12,3,B,20220412,U,A_r,0.0,71,0.0
345,12,3,B,20220412,U,B_r,0.0,71,0.0
346,12,3,B,20220412,U,A&B,0.0,71,0.0
347,12,3,B,20220412,U,AB_r,0.0,71,0.0
348,12,5,B,20220412,U,U,1.0,108,108.0
349,12,5,B,20220412,U,S,0.0,108,0.0
350,12,5,B,20220412,U,A_r,0.0,108,0.0
351,12,5,B,20220412,U,B_r,0.0,108,0.0
352,12,5,B,20220412,U,A&B,0.0,108,0.0
353,12,5,B,20220412,U,AB_r,0.0,108,0.0
354,12,6,B,20220412,U,U,0.9827586206896551,58,57.0
355,12,6,B,20220412,U,S,0.0,58,0.0
356,12,6,B,20220412,U,A_r,0.0,58,0.0
357,12,6,B,20220412,U,B_r,0.017241379310344827,58,1.0
358,12,6,B,20220412,U,A&B,0.0,58,0.0
359,12,6,B,20220412,U,AB_r,0.0,58,0.0
360,13,3,B,20220412,U,U,1.0,49,49.0
361,13,3,B,20220412,U,S,0.0,49,0.0
362,13,3,B,20220412,U,A_r,0.0,49,0.0
363,13,3,B,20220412,U,B_r,0.0,49,0.0
364,13,3,B,20220412,U,A&B,0.0,49,0.0
365,13,3,B,20220412,U,AB_r,0.0,49,0.0
366,13,6,B,20220412,U,U,1.0,27,27.0
367,13,6,B,20220412,U,S,0.0,27,0.0
368,13,6,B,20220412,U,A_r,0.0,27,0.0
369,13,6,B,20220412,U,B_r,0.0,27,0.0
370,13,6,B,20220412,U,A&B,0.0,27,0.0
371,13,6,B,20220412,U,AB_r,0.0,27,0.0
372,14,3,B,20220412,U,U,1.0,29,29.0
373,14,3,B,20220412,U,S,0.0,29,0.0
374,14,3,B,20220412,U,A_r,0.0,29,0.0
375,14,3,B,20220412,U,B_r,0.0,29,0.0
376,14,3,B,20220412,U,A&B,0.0,29,0.0
377,14,3,B,20220412,U,AB_r,0.0,29,0.0
378,14,6,B,20220412,U,U,1.0,34,34.0
379,14,6,B,20220412,U,S,0.0,34,0.0
380,14,6,B,20220412,U,A_r,0.0,34,0.0
381,14,6,B,20220412,U,B_r,0.0,34,0.0
382,14,6,B,20220412,U,A&B,0.0,34,0.0
383,14,6,B,20220412,U,AB_r,0.0,34,0.0
384,2,4,AB,20220412,U,U,1.0,101,101.0
385,2,4,AB,20220412,U,S,0.0,101,0.0
386,2,4,AB,20220412,U,A_r,0.0,101,0.0
387,2,4,AB,20220412,U,B_r,0.0,101,0.0
388,2,4,AB,20220412,U,A&B,0.0,101,0.0
389,2,4,AB,20220412,U,AB_r,0.0,101,0.0
390,3,4,AB,20220412,U,U,1.0,186,186.0
391,3,4,AB,20220412,U,S,0.0,186,0.0
392,3,4,AB,20220412,U,A_r,0.0,186,0.0
393,3,4,AB,20220412,U,B_r,0.0,186,0.0
394,3,4,AB,20220412,U,A&B,0.0,186,0.0
395,3,4,AB,20220412,U,AB_r,0.0,186,0.0
396,4,4,AB,20220412,U,U,1.0,163,163.0
397,4,4,AB,20220412,U,S,0.0,163,0.0
398,4,4,AB,20220412,U,A_r,0.0,163,0.0
399,4,4,AB,20220412,U,B_r,0.0,163,0.0
400,4,4,AB,20220412,U,A&B,0.0,163,0.0
401,4,4,AB,20220412,U,AB_r,0.0,163,0.0
402,5,4,AB,20220412,U,U,1.0,117,117.0
403,5,4,AB,20220412,U,S,0.0,117,0.0
404,5,4,AB,20220412,U,A_r,0.0,117,0.0
405,5,4,AB,20220412,U,B_r,0.0,117,0.0
406,5,4,AB,20220412,U,A&B,0.0,117,0.0
407,5,4,AB,20220412,U,AB_r,0.0,117,0.0
408,6,4,AB,20220412,U,U,1.0,172,172.0
409,6,4,AB,20220412,U,S,0.0,172,0.0
410,6,4,AB,20220412,U,A_r,0.0,172,0.0
411,6,4,AB,20220412,U,B_r,0.0,172,0.0
412,6,4,AB,20220412,U,A&B,0.0,172,0.0
413,6,4,AB,20220412,U,AB_r,0.0,172,0.0
414,7,4,AB,20220412,U,U,1.0,171,171.0
415,7,4,AB,20220412,U,S,0.0,171,0.0
416,7,4,AB,20220412,U,A_r,0.0,171,0.0
417,7,4,AB,20220412,U,B_r,0.0,171,0.0
418,7,4,AB,20220412,U,A&B,0.0,171,0.0
419,7,4,AB,20220412,U,AB_r,0.0,171,0.0
420,8,4,AB,20220412,U,U,1.0,182,182.0
421,8,4,AB,20220412,U,S,0.0,182,0.0
422,8,4,AB,20220412,U,A_r,0.0,182,0.0
423,8,4,AB,20220412,U,B_r,0.0,182,0.0
424,8,4,AB,20220412,U,A&B,0.0,182,0.0
425,8,4,AB,20220412,U,AB_r,0.0,182,0.0
426,9,4,AB,20220412,U,U,1.0,159,159.0
427,9,4,AB,20220412,U,S,0.0,159,0.0
428,9,4,AB,20220412,U,A_r,0.0,159,0.0
429,9,4,AB,20220412,U,B_r,0.0,159,0.0
430,9,4,AB,20220412,U,A&B,0.0,159,0.0
431,9,4,AB,20220412,U,AB_r,0.0,159,0.0
432,10,4,AB,20220412,U,U,1.0,151,151.0
433,10,4,AB,20220412,U,S,0.0,151,0.0
434,10,4,AB,20220412,U,A_r,0.0,151,0.0
435,10,4,AB,20220412,U,B_r,0.0,151,0.0
436,10,4,AB,20220412,U,A&B,0.0,151,0.0
437,10,4,AB,20220412,U,AB_r,0.0,151,0.0
438,11,4,AB,20220412,U,U,1.0,148,148.0
439,11,4,AB,20220412,U,S,0.0,148,0.0
440,11,4,AB,20220412,U,A_r,0.0,148,0.0
441,11,4,AB,20220412,U,B_r,0.0,148,0.0
442,11,4,AB,20220412,U,A&B,0.0,148,0.0
443,11,4,AB,20220412,U,AB_r,0.0,148,0.0
444,12,4,AB,20220412,U,U,1.0,144,144.0
445,12,4,AB,20220412,U,S,0.0,144,0.0
446,12,4,AB,20220412,U,A_r,0.0,144,0.0
447,12,4,AB,20220412,U,B_r,0.0,144,0.0
448,12,4,AB,20220412,U,A&B,0.0,144,0.0
449,12,4,AB,20220412,U,AB_r,0.0,144,0.0
450,13,4,AB,20220412,U,U,1.0,165,165.0
451,13,4,AB,20220412,U,S,0.0,165,0.0
452,13,4,AB,20220412,U,A_r,0.0,165,0.0
453,13,4,AB,20220412,U,B_r,0.0,165,0.0
454,13,4,AB,20220412,U,A&B,0.0,165,0.0
455,13,4,AB,20220412,U,AB_r,0.0,165,0.0
456,14,4,AB,20220412,U,U,1.0,132,132.0
457,14,4,AB,20220412,U,S,0.0,132,0.0
458,14,4,AB,20220412,U,A_r,0.0,132,0.0
459,14,4,AB,20220412,U,B_r,0.0,132,0.0
460,14,4,AB,20220412,U,A&B,0.0,132,0.0
461,14,4,AB,20220412,U,AB_r,0.0,132,0.0
462,2,2,A,20220412,S,U,1.0,1,1.0
463,2,2,A,20220412,S,S,0.0,1,0.0
464,2,2,A,20220412,S,A_r,0.0,1,0.0
465,2,2,A,20220412,S,B_r,0.0,1,0.0
466,2,2,A,20220412,S,A&B,0.0,1,0.0
467,2,2,A,20220412,S,AB_r,0.0,1,0.0
468,2,6,A,20220412,S,U,1.0,3,3.0
469,2,6,A,20220412,S,S,0.0,3,0.0
470,2,6,A,20220412,S,A_r,0.0,3,0.0
471,2,6,A,20220412,S,B_r,0.0,3,0.0
472,2,6,A,20220412,S,A&B,0.0,3,0.0
473,2,6,A,20220412,S,AB_r,0.0,3,0.0
474,3,6,A,20220412,S,U,0.8333333333333334,6,5.0
475,3,6,A,20220412,S,S,0.0,6,0.0
476,3,6,A,20220412,S,A_r,0.16666666666666666,6,1.0
477,3,6,A,20220412,S,B_r,0.0,6,0.0
478,3,6,A,20220412,S,A&B,0.0,6,0.0
479,3,6,A,20220412,S,AB_r,0.0,6,0.0
480,4,6,A,20220412,S,U,0.16666666666666666,6,1.0
481,4,6,A,20220412,S,S,0.0,6,0.0
482,4,6,A,20220412,S,A_r,0.8333333333333334,6,5.0
483,4,6,A,20220412,S,B_r,0.0,6,0.0
484,4,6,A,20220412,S,A&B,0.0,6,0.0
485,4,6,A,20220412,S,AB_r,0.0,6,0.0
486,5,5,A,20220412,S,U,0.125,8,1.0
487,5,5,A,20220412,S,S,0.0,8,0.0
488,5,5,A,20220412,S,A_r,0.875,8,7.0
489,5,5,A,20220412,S,B_r,0.0,8,0.0
490,5,5,A,20220412,S,A&B,0.0,8,0.0
491,5,5,A,20220412,S,AB_r,0.0,8,0.0
492,5,6,A,20220412,S,U,1.0,3,3.0
493,5,6,A,20220412,S,S,0.0,3,0.0
494,5,6,A,20220412,S,A_r,0.0,3,0.0
495,5,6,A,20220412,S,B_r,0.0,3,0.0
496,5,6,A,20220412,S,A&B,0.0,3,0.0
497,5,6,A,20220412,S,AB_r,0.0,3,0.0
