x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
18,890,22,0,0,0.0,0,97,103,108,146,25,108,0
18,1023,9,0,0,0.0,1,106,109,113,151,15,113,0
24,135,24,0,0,0.0,1,80,81,103,168,56,103,0
26,1034,266,12,24,0.5135083320975611,1,91,92,88,53,11,92,0
35,891,19,0,0,0.0,1,125,128,106,48,43,128,0
36,175,209,14,24,0.5821192788251799,1,95,99,90,61,23,99,0
36,952,264,0,0,0.0,1,117,116,119,184,6,119,0
36,1019,12,0,0,0.0,1,116,119,102,50,36,119,0
42,229,326,7,97,0.07170038824633501,1,130,138,140,136,18,140,0
42,1036,25,3,7,0.5325561983594874,1,109,115,99,58,35,115,0
61,890,83,8,14,0.6041710465886252,1,75,74,79,178,16,79,0
68,132,15,0,0,0.0,1,141,155,148,106,23,155,0
69,1071,117,5,29,0.1687837595834278,1,130,136,120,58,30,136,0
81,132,272,9,84,0.1100023213763861,1,142,147,129,54,31,147,0
87,1090,100,5,23,0.21425777474429045,1,130,133,124,56,17,133,0
102,1110,128,7,22,0.31438130183158325,1,95,99,87,56,30,99,0
110,102,151,9,23,0.41565894967370276,1,101,109,96,68,30,109,0
132,107,35,3,11,0.2942490907576064,1,121,130,125,103,17,130,0
158,107,9,0,0,0.0,1,130,140,131,89,18,140,0
191,107,237,4,75,0.05474644169355023,1,120,130,124,102,19,130,0
248,384,27,3,9,0.3377680191694517,0,146,157,140,70,27,157,0
251,517,1298,39,40,0.9592240247348988,0,137,146,119,56,47,146,21
256,1031,1610,44,44,0.9902253371319255,0,129,131,106,45,48,131,25
258,440,9,0,0,0.0,0,146,161,142,76,30,161,0
258,968,1679,43,46,0.9346082931849383,0,132,136,111,49,46,136,22
273,432,29,2,11,0.2615601952310304,1,147,162,143,76,29,162,0
276,109,9,0,0,0.0,1,134,144,140,110,17,144,0
277,310,36,3,9,0.39393874640134596,0,146,157,141,71,25,157,0
295,428,96,4,29,0.1464508966403909,1,144,159,140,76,30,159,0
316,430,12,0,0,0.0,1,147,162,143,76,29,162,0
320,972,1523,41,45,0.9180410002207127,0,133,137,112,49,46,137,23
322,1031,1611,43,45,0.9503444360453059,0,132,136,111,49,46,136,24
326,109,152,4,47,0.08900258587398054,1,133,141,137,106,14,141,0
329,433,57,3,22,0.13931200701063437,1,144,159,138,72,33,159,0
347,442,70,4,20,0.20210719286028905,1,146,161,140,72,33,161,0
366,110,9,0,0,0.0,1,141,147,139,74,13,147,0
369,469,149,6,38,0.15465771922569618,1,147,162,139,70,36,162,0
378,497,36,3,13,0.2183124102312063,1,152,168,142,68,39,168,0
382,1193,12,0,0,0.0,1,14,14,14,0,0,14,0
386,109,135,4,39,0.11593675559945174,1,135,141,141,127,10,141,0
586,554,27,4,6,0.6538193956905608,1,152,171,139,67,47,171,0
590,574,12,0,0,0.0,0,158,177,145,67,46,177,0
596,556,9,0,0,0.0,1,157,177,140,65,53,177,0
696,1137,305,6,73,0.08296828986498013,1,127,139,155,151,46,155,0
707,806,1504,40,45,0.8857622725478715,0,145,157,119,55,61,157,8
708,578,1884,46,49,0.9467926384747072,0,154,170,123,56,70,170,4
709,741,1832,45,49,0.9295956839005096,0,149,161,123,55,60,161,5
