x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
24,136,18,0,0,0.0,1,86,85,109,171,56,109,0
27,102,9,0,0,0.0,1,74,69,67,12,24,74,0
27,1034,272,13,28,0.4542849936255053,1,94,96,95,106,5,96,0
36,1021,9,0,0,0.0,1,110,115,110,85,11,115,0
41,181,397,19,35,0.5378607186329641,1,120,126,99,51,54,126,0
48,226,15,0,0,0.0,1,135,147,143,113,20,147,0
63,888,95,10,10,0.9617939592559216,1,73,73,79,170,19,79,0
68,126,33,4,8,0.4813446081352158,1,140,156,150,111,26,156,0
76,130,245,5,50,0.11543046771755534,1,141,146,140,77,10,146,0
92,1094,12,0,0,0.0,0,132,137,118,53,35,137,0
103,1109,128,9,22,0.42262553889463833,1,97,100,98,99,7,100,0
150,962,2229,51,53,0.9664833520161087,0,120,123,102,48,43,123,92
152,1025,1942,48,49,0.9854781172038771,0,123,126,105,48,42,126,93
155,114,21,0,0,0.0,1,137,151,144,106,23,151,0
208,905,1688,42,48,0.8929119426499647,0,126,131,108,51,44,131,91
210,965,1254,37,40,0.9285528082014903,0,128,133,111,52,42,133,90
212,1026,1681,40,50,0.7953760273338167,0,123,126,105,48,42,126,94
227,114,24,0,0,0.0,1,136,152,139,92,26,152,0
250,384,17,0,0,0.0,0,146,162,152,100,25,162,0
262,455,2417,51,57,0.9024082065083516,0,135,146,116,58,52,146,74
264,172,2108,50,51,0.9746207250841809,0,131,139,116,57,42,139,77
265,234,1964,47,50,0.940568915040957,0,132,140,119,58,38,140,76
267,966,1324,39,41,0.957862881496131,0,135,140,117,51,41,140,89
268,905,1672,42,48,0.8719790662779399,0,133,137,112,49,46,137,78
268,1026,1590,41,46,0.8902359818318507,0,129,133,110,49,44,133,88
277,310,35,4,9,0.45477159511457504,0,147,163,153,100,25,163,0
324,393,2494,51,59,0.8715337342084691,0,135,145,118,58,47,145,75
327,460,2207,50,54,0.9340054075934433,1,137,147,120,58,46,147,0
327,906,2074,49,52,0.9434338095677332,0,135,141,115,52,47,141,79
327,966,1563,40,46,0.870146248551084,0,132,137,114,51,42,137,80
328,173,1911,45,51,0.8920407369399875,0,134,142,119,57,41,142,63
329,235,2136,48,54,0.8845944061496346,0,134,143,122,60,37,143,64
329,1028,2032,47,52,0.9120627995008854,0,128,132,109,49,44,132,87
345,433,17,0,0,0.0,1,138,152,137,82,25,152,0
374,620,2366,53,54,0.964767511988825,0,139,150,116,56,57,150,73
374,684,1921,43,53,0.8139139021385664,0,138,149,115,56,58,149,31
375,481,37,2,14,0.1935954456367583,0,148,165,146,80,29,165,0
379,114,12,0,0,0.0,1,144,158,141,77,27,158,0
379,499,24,0,0,0.0,0,154,172,150,77,32,172,0
382,742,1780,42,51,0.8318324860376263,0,137,148,118,58,51,148,32
391,952,1086,36,36,0.9865964936448184,0,130,136,110,52,48,136,40
437,1111,49,5,12,0.4430871751420541,1,140,148,138,76,17,148,0
438,624,1944,46,51,0.8999527663862091,0,143,155,119,56,59,155,29
439,686,1905,47,49,0.9624517126212248,0,140,152,116,56,60,152,30
476,1114,698,23,63,0.36873740399689703,1,134,143,135,89,16,143,0
487,508,2405,53,56,0.9456042850775644,0,145,157,119,55,61,157,27
488,233,1799,44,49,0.9074094054903895,0,140,149,122,56,46,149,61
489,172,1894,47,48,0.9760568060597463,0,139,148,121,56,46,148,62
490,573,2015,47,52,0.9075347642437315,0,144,159,120,58,62,159,26
492,797,3434,64,66,0.9682692495594468,0,141,151,117,54,57,151,39
504,1116,68,4,18,0.21283622316261824,1,140,149,151,135,18,151,0
519,1109,12,0,0,0.0,1,139,150,143,100,18,150,0
550,231,2018,48,51,0.9575647398890159,0,142,151,122,55,48,151,60
550,508,1890,47,49,0.9695594039213103,0,143,158,117,58,66,158,28
552,169,2050,47,54,0.8762229006975242,0,141,150,121,55,49,150,59
554,572,2207,51,53,0.9626531076126663,0,145,160,117,57,68,160,25
574,1113,1037,10,122,0.0880242181128981,1,143,153,148,106,16,153,0
597,1026,2295,52,54,0.9630520019903067,0,131,136,113,51,43,136,36
601,967,1713,40,51,0.7841010084265783,0,132,141,114,56,48,141,35
604,907,2276,51,54,0.9411180968204262,0,134,143,114,55,51,143,34
629,1109,69,4,20,0.20925034537735035,1,142,152,145,97,16,152,0
642,1109,18,0,0,0.0,1,140,151,143,96,18,151,0
643,1116,12,0,0,0.0,1,141,152,154,134,21,154,0
653,1109,12,0,0,0.0,1,140,151,143,96,18,151,0
664,907,1678,44,46,0.9444299369962119,0,134,145,113,57,56,145,33
666,967,1797,44,49,0.8903261351636789,0,133,142,115,56,48,142,38
666,1030,2336,52,54,0.9530857384960227,0,129,137,113,56,44,137,37
695,1137,259,6,65,0.09498944231234135,1,130,142,158,151,45,158,0
711,740,2067,48,52,0.9074387176875309,0,146,161,120,58,64,161,6
713,230,1920,47,50,0.9566251021240195,0,145,155,120,54,57,155,57
715,508,2071,49,50,0.9790528094813481,0,152,168,121,56,71,168,3
715,572,2125,49,52,0.9409660455412562,0,153,169,124,57,67,169,4
716,170,1734,45,47,0.9597201706435802,0,143,153,119,54,56,153,58
716,679,2443,50,60,0.8224186038010827,0,146,162,113,56,77,162,5
717,806,1345,39,43,0.9033337601497684,0,139,151,111,55,67,151,7
730,1138,12,0,0,0.0,1,132,146,164,151,49,164,0
753,1137,9,0,0,0.0,0,138,149,168,154,45,168,0
771,339,2515,54,56,0.9575133237690462,0,149,161,121,55,63,161,14
776,512,1668,43,47,0.9166807972460848,0,154,170,123,56,70,170,2
778,170,1988,48,50,0.9681735241504036,0,145,155,120,54,57,155,16
778,234,1843,46,48,0.9631084762355326,0,145,155,120,54,57,155,15
778,802,2417,53,56,0.9509542770780144,0,144,156,118,55,62,156,8
779,572,1945,46,51,0.9005455772459037,0,151,170,124,60,69,170,1
779,735,2188,51,52,0.986883419397189,0,146,161,120,58,64,161,17
828,395,2000,47,51,0.9206278629916643,0,151,164,120,55,68,164,12
832,456,1883,45,50,0.9076878140013714,0,149,165,120,57,69,165,11
851,1139,12,0,0,0.0,0,130,145,169,153,58,169,0
869,1138,19,0,0,0.0,0,130,145,167,152,56,167,0
890,394,1818,45,52,0.8685889294862672,0,146,161,118,57,68,161,13
892,459,2001,48,50,0.95335333360891,0,147,163,118,57,70,163,10
892,567,2895,59,60,0.9752406083796991,0,143,162,116,60,72,162,9
910,1117,9,0,0,0.0,1,133,148,154,139,34,154,0
912,1137,207,4,57,0.0787081024056244,0,132,143,161,153,45,161,0
937,915,2309,52,54,0.9669896603251048,0,133,142,115,56,48,142,20
938,793,1090,35,38,0.9177637826631,0,137,148,114,56,58,148,18
938,851,1862,47,48,0.9623410854868583,0,135,146,112,56,59,146,19
