x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
17,1023,9,0,0,0.0,1,106,109,114,154,17,114,0
18,1079,186,8,32,0.25631681543074974,1,48,40,67,182,102,67,0
23,134,39,3,13,0.28336705827201336,1,76,75,129,170,106,129,0
27,1034,302,14,31,0.4492425459893939,1,89,90,87,56,8,90,0
35,176,214,11,26,0.43756764160911477,1,93,94,86,47,21,94,0
36,1021,9,0,0,0.0,1,118,119,107,46,25,119,0
40,192,57,5,12,0.4225348535372045,1,100,111,104,100,25,111,0
66,1069,86,4,23,0.19892274648763453,1,129,131,117,48,27,131,0
73,132,553,8,245,0.03454813756364157,1,138,150,130,68,34,150,0
79,1082,53,5,14,0.380293720936301,1,130,131,124,48,13,131,0
89,1092,62,4,16,0.2843695474669935,1,129,132,120,53,23,132,0
102,1109,142,8,24,0.35320463859976986,1,93,97,83,54,36,97,0
110,103,153,9,21,0.4661934511464306,1,98,102,91,57,27,102,0
138,109,81,4,24,0.20073285912108982,1,125,128,131,148,11,131,0
171,110,24,0,0,0.0,1,134,136,137,141,5,137,0
179,382,9,0,0,0.0,0,143,157,144,88,22,157,0
182,110,29,3,9,0.3727695226901878,1,131,140,138,118,16,140,0
247,383,14,0,0,0.0,0,143,157,143,85,22,157,0
256,112,44,4,34,0.12389598190859397,1,139,145,141,99,10,145,0
277,311,31,3,8,0.4454389787210719,0,143,153,142,81,18,153,0
295,113,24,3,8,0.3774460225548629,1,139,150,141,92,18,150,0
307,112,15,0,0,0.0,1,139,145,141,99,10,145,0
337,112,12,0,0,0.0,1,140,146,142,99,10,146,0
349,318,9,0,0,0.0,1,145,159,142,77,27,159,0
353,316,9,0,0,0.0,1,145,159,142,77,27,159,0
372,310,12,0,0,0.0,1,146,160,143,77,27,160,0
381,309,37,4,11,0.34654398452518453,1,147,161,144,77,26,161,0
396,310,15,0,0,0.0,1,146,161,142,76,30,161,0
420,317,145,7,36,0.21229948245089042,1,146,161,142,76,30,161,0
441,330,9,0,0,0.0,1,147,162,141,72,33,162,0
446,336,9,0,0,0.0,1,147,162,141,72,33,162,0
448,202,9,0,0,0.0,0,153,164,147,70,26,164,0
451,343,36,3,12,0.2495361744951232,1,148,163,142,72,32,163,0
459,360,70,3,24,0.13552377619987485,1,147,162,139,70,36,162,0
464,379,15,0,0,0.0,1,153,168,145,70,34,168,0
534,1114,2596,21,215,0.10003582419052243,1,140,148,142,95,13,148,0
586,555,25,4,6,0.7013418919655046,1,151,170,138,67,48,170,0
590,575,23,3,6,0.5264961093035386,0,154,173,145,71,41,173,0
596,557,9,0,0,0.0,1,154,173,141,67,47,173,0
696,1137,311,6,71,0.08412494150118084,1,129,141,158,152,46,158,0
738,1138,18,0,0,0.0,1,132,145,164,152,49,164,0
755,1138,12,0,0,0.0,1,134,146,172,156,56,172,0
763,1138,18,0,0,0.0,1,132,144,169,156,55,169,0
853,1138,24,2,9,0.296167591287939,0,134,146,172,156,56,172,0
871,1138,15,0,0,0.0,0,131,142,170,158,58,170,0
912,1138,221,4,66,0.06747922981956599,0,124,137,158,153,54,158,0
1182,1110,9,0,0,0.0,1,132,143,132,85,19,143,0
1216,108,51,0,0,0.0,1,139,148,133,68,25,148,0
1219,25,12,0,0,0.0,1,13,13,13,0,0,13,0
1306,109,30,0,0,0.0,1,133,137,116,50,39,137,0
1315,109,18,0,0,0.0,1,132,136,115,50,39,136,0
1333,109,15,0,0,0.0,1,132,136,113,49,43,136,0
1341,109,15,0,0,0.0,1,129,134,111,51,43,134,0
1351,109,29,3,9,0.3727695226901878,1,127,128,114,45,27,128,0
1367,110,48,0,0,0.0,1,125,128,114,51,27,128,0
1408,110,42,0,0,0.0,1,128,130,121,51,17,130,0
1421,1006,61,7,9,0.856004641663496,0,97,99,100,141,7,100,0
1424,708,16,0,0,0.0,0,134,148,131,77,29,148,0
1428,110,69,0,0,0.0,1,128,131,124,60,13,131,0
1506,110,198,0,0,0.0,1,124,125,120,50,10,125,0
1552,104,134,12,15,0.8442940889561814,1,88,95,89,91,18,95,0
1554,1110,101,8,13,0.6715870979147391,1,101,99,98,14,7,101,0
1566,304,1998,7,337,0.021909606584935237,1,116,118,118,127,4,118,0
1567,494,47,3,15,0.21594803696438902,1,127,137,125,77,22,137,0
1568,521,9,0,0,0.0,1,129,138,127,77,20,138,0
1568,532,48,6,8,0.8164060493066584,1,129,135,123,63,22,135,0
1568,546,40,5,8,0.672627673777312,1,129,135,125,68,18,135,0
1568,878,9,0,0,0.0,1,129,132,119,52,25,132,0
1570,915,71,8,14,0.5934398029737672,1,131,133,119,48,26,133,0
1571,587,24,0,0,0.0,1,129,140,130,88,20,140,0
1571,611,16,0,0,0.0,0,129,141,127,78,25,141,0
1571,627,32,0,0,0.0,0,129,140,126,75,25,140,0
1571,651,72,3,29,0.10972196862908415,0,132,139,124,62,27,139,0
1571,714,15,0,0,0.0,1,131,136,124,60,22,136,0
1571,727,68,3,23,0.1682646322171774,1,131,137,120,57,31,137,0
1571,767,48,3,16,0.21615191993264574,0,131,137,126,65,20,137,0
1571,789,36,3,13,0.2183124102312063,0,131,137,125,63,22,137,0
1571,1019,21,0,0,0.0,0,127,134,123,69,20,134,0
1571,1043,12,0,0,0.0,0,125,133,122,73,21,133,0
1572,597,9,0,0,0.0,1,129,139,132,97,18,139,0
1572,683,24,0,0,0.0,0,130,139,133,99,16,139,0
1572,813,33,0,0,0.0,1,130,137,123,63,26,137,0
1572,831,48,0,0,0.0,1,128,136,123,68,24,136,0
1572,851,24,0,0,0.0,0,128,136,122,66,26,136,0
1572,883,21,0,0,0.0,1,127,135,122,68,24,135,0
1572,953,9,0,0,0.0,1,127,133,122,65,21,133,0
1572,962,30,0,0,0.0,1,125,134,128,99,17,134,0
1572,1001,12,0,0,0.0,0,124,133,127,99,17,133,0
1577,121,245,12,25,0.5003752914161121,1,99,113,108,112,31,113,0
1580,1095,335,18,29,0.6227439533460711,1,96,107,116,146,43,116,0
1585,608,45,3,14,0.278234092549697,1,131,141,137,110,18,141,0
1586,524,81,0,0,0.0,1,132,143,142,123,19,143,0
1586,542,9,0,0,0.0,1,130,141,140,123,19,141,0
1586,562,18,0,0,0.0,1,131,141,140,123,18,141,0
1586,571,24,0,0,0.0,1,131,141,142,131,19,142,0
1586,581,12,0,0,0.0,1,132,142,141,123,17,142,0
1586,596,30,0,0,0.0,1,131,142,141,123,19,142,0
1586,629,12,0,0,0.0,1,131,141,142,131,19,142,0
1586,634,12,0,0,0.0,1,131,140,142,135,19,142,0
1586,667,207,4,62,0.06597950333502253,1,131,139,140,132,16,140,0
1586,700,15,0,0,0.0,1,132,140,141,132,16,141,0
1586,729,182,5,45,0.11425921463043302,1,128,137,134,113,16,137,0
1586,760,59,4,16,0.2879208214688612,1,128,138,139,131,20,139,0
1586,875,689,7,208,0.03573441433969038,1,129,138,137,122,16,138,0
1587,705,9,0,0,0.0,1,131,141,142,131,19,142,0
1587,983,20,0,0,0.0,1,125,133,135,135,18,135,0
1587,1036,386,6,98,0.06170199804974222,1,124,129,135,150,20,135,0
