x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
14,989,67,4,21,0.19279730616167942,1,121,128,142,155,37,142,0
14,1002,9,0,0,0.0,1,124,130,139,153,27,139,0
14,1009,21,3,6,0.5774471325813738,1,124,127,142,162,32,142,0
14,1018,35,4,8,0.5703668118629837,1,110,113,129,163,37,129,0
15,938,9,0,0,0.0,0,126,131,138,152,22,138,0
15,964,12,0,0,0.0,0,126,132,134,138,15,134,0
21,1030,330,15,25,0.6068829471205484,1,90,91,83,47,22,91,0
24,133,15,0,0,0.0,1,84,84,87,170,8,87,0
29,939,24,0,0,0.0,1,128,133,110,51,44,133,0
29,953,19,0,0,0.0,1,127,131,116,53,29,131,0
29,962,15,0,0,0.0,1,127,131,116,53,29,131,0
29,969,9,0,0,0.0,1,126,130,115,53,29,130,0
32,1015,42,5,8,0.6178716365512327,1,111,112,101,46,25,112,0
34,931,18,0,0,0.0,1,122,128,124,99,11,128,0
34,937,12,0,0,0.0,1,122,128,124,99,11,128,0
34,949,45,0,0,0.0,1,121,129,124,100,15,129,0
34,966,9,0,0,0.0,1,122,128,126,113,11,128,0
35,173,242,12,24,0.49149348635235734,1,96,100,86,54,35,100,0
40,1033,48,4,11,0.422141920522435,1,101,105,90,53,36,105,0
65,148,14,0,0,0.0,1,136,148,132,74,27,148,0
73,141,12,0,0,0.0,1,139,148,137,77,18,148,0
78,1081,243,5,53,0.10525783466552545,1,130,133,114,49,36,133,0
79,1092,9,0,0,0.0,1,131,137,125,63,22,137,0
81,133,9,0,0,0.0,1,137,149,136,81,22,149,0
85,130,9,0,0,0.0,1,140,148,133,65,25,148,0
99,1106,169,11,21,0.5467954291256992,1,97,99,88,50,28,99,0
112,99,184,9,24,0.3964400370469534,1,102,109,102,85,16,109,0
248,384,26,3,7,0.4796702459688438,0,144,156,140,74,26,156,0
253,1030,1603,39,48,0.8165445683518925,0,130,132,110,46,42,132,32
255,963,1702,41,53,0.7775414487508738,0,130,134,111,49,43,134,33
278,309,48,4,13,0.30210667272975256,0,148,158,147,81,17,158,0
318,1031,1661,41,48,0.8614039333036574,0,128,132,107,49,48,132,31
324,967,1808,45,49,0.9107095059181769,0,131,135,110,49,47,135,30
355,315,9,0,0,0.0,1,148,159,143,71,25,159,0
375,310,111,5,32,0.15963905219741265,1,147,158,141,70,27,158,0
397,310,12,0,0,0.0,1,148,162,145,77,26,162,0
425,319,179,16,48,0.3429706682101401,1,148,163,144,76,29,163,0
448,201,9,0,0,0.0,0,153,165,148,72,26,165,0
457,356,116,5,33,0.1530311671027251,1,152,167,144,70,35,167,0
465,381,18,0,0,0.0,1,153,168,145,70,34,168,0
465,395,21,0,0,0.0,0,154,170,144,68,38,170,0
496,728,97,7,15,0.47778319243410555,0,151,164,128,57,55,164,0
534,1111,2549,37,249,0.14873322289412405,1,141,148,137,69,18,148,0
586,554,27,4,6,0.6538193956905608,1,151,170,138,67,48,170,0
590,575,22,4,5,0.6910805278674148,0,153,173,139,67,50,173,0
596,557,12,0,0,0.0,1,152,172,135,65,54,172,0
602,406,1811,42,52,0.814547929402614,0,148,158,119,53,62,158,17
609,572,9,0,0,0.0,0,158,178,141,65,53,178,0
708,401,1885,46,50,0.9358456105152185,0,150,161,118,53,68,161,3
709,467,1811,45,49,0.9135341865627638,0,150,163,117,54,71,163,2
713,1136,533,6,136,0.04914976630807653,0,125,134,159,158,54,159,0
772,927,1663,43,46,0.9470504597852213,1,136,145,116,55,50,145,0
773,399,1793,44,50,0.8873348409959935,0,151,164,120,55,68,164,4
776,468,1850,46,51,0.8999708998647508,0,151,164,118,54,71,164,1
777,953,12,0,0,0.0,1,140,152,128,63,40,152,0
799,1136,58,3,20,0.18126595180302266,0,135,150,173,153,56,173,0
828,1137,18,0,0,0.0,1,137,149,171,155,50,171,0
888,1137,424,4,131,0.033873696286965155,1,129,140,164,156,54,164,0
933,353,1687,42,48,0.8757717004801553,0,150,161,118,53,68,161,5
935,291,1601,42,46,0.9312590717989437,0,149,157,116,50,66,157,8
942,1116,9,0,0,0.0,1,137,147,151,139,23,151,0
995,353,1480,41,43,0.945888815293508,0,148,159,117,53,67,159,6
996,292,1573,42,46,0.9131215949112771,0,148,156,117,51,63,156,7
1047,406,1419,39,43,0.9099271016856769,0,147,159,119,55,64,159,10
1048,467,1512,41,45,0.8991336458245792,0,147,160,116,55,70,160,9
1065,1114,2766,24,235,0.10424933910688212,1,136,145,138,94,15,145,0
1081,109,47,5,11,0.4178783899278336,1,152,165,148,75,26,165,0
1108,405,1231,35,43,0.8140845033407299,0,144,156,118,55,62,156,11
1109,466,1726,44,49,0.8979978416321912,0,143,155,115,55,65,155,12
1127,108,12,0,0,0.0,1,154,164,144,63,31,164,0
1159,352,1487,41,45,0.894626201248044,0,143,151,114,51,62,151,13
1161,288,1713,44,47,0.9380676559670167,0,143,148,116,49,55,148,18
1162,109,27,0,0,0.0,1,153,160,142,59,28,160,0
1221,29,9,0,0,0.0,1,15,15,14,42,17,15,0
1221,294,1312,37,43,0.8560877326065723,0,140,146,118,51,48,146,19
1221,352,1411,39,44,0.900240975888415,0,139,149,114,54,59,149,14
1235,111,291,4,78,0.05823120110726112,1,128,137,131,99,16,137,0
1252,1108,270,4,92,0.046186844143249625,1,106,107,101,49,14,107,0
1268,181,1520,40,49,0.81253152788821,0,140,145,115,49,52,145,21
1273,241,1233,36,41,0.8808746291587981,0,140,146,118,51,48,146,20
1276,296,914,30,38,0.792234662328886,0,140,146,118,51,48,146,16
1276,351,1101,34,39,0.8916210970682559,0,143,152,124,56,46,152,15
1301,112,45,0,0,0.0,1,132,133,129,53,7,133,0
1315,112,24,0,0,0.0,1,134,136,131,59,9,136,0
1315,1108,24,0,0,0.0,1,111,118,111,85,15,118,0
1331,181,1466,42,44,0.9463329779340248,0,138,144,115,51,51,144,22
1333,294,1051,35,39,0.9063116845973187,0,138,147,120,56,46,147,24
1333,356,1192,32,45,0.7126656252483696,0,137,146,119,56,47,146,25
1335,238,1431,40,43,0.9245984167923622,0,137,142,119,51,41,142,23
1386,293,1098,35,38,0.9184928677293633,0,135,141,115,52,47,141,27
