x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
8,1012,9,0,0,0.0,0,132,139,145,147,22,145,0
9,958,80,6,25,0.24040466453341774,1,138,142,145,145,12,145,0
9,984,42,0,0,0.0,1,138,141,146,154,13,146,0
22,129,96,5,19,0.2984682643014551,1,57,62,92,163,97,92,0
25,945,613,5,128,0.04359946833433664,1,132,136,122,54,26,136,0
25,1018,9,0,0,0.0,1,127,133,118,59,28,133,0
25,1032,424,15,36,0.4321646787765607,1,92,95,88,60,18,95,0
35,175,170,7,31,0.24786183987460006,1,96,111,103,104,34,111,0
40,191,58,5,13,0.37977777425973164,1,109,122,123,130,29,123,0
62,1068,9,0,0,0.0,1,131,137,125,63,22,137,0
68,1075,9,0,0,0.0,1,131,137,124,62,24,137,0
71,127,517,14,53,0.26238184114620294,1,142,153,135,68,29,153,0
79,1086,9,0,0,0.0,1,132,138,123,59,27,138,0
86,1092,23,3,8,0.39724047489633857,1,132,138,126,63,22,138,0
100,1108,108,7,20,0.36891522827362455,1,105,106,100,49,14,106,0
105,98,98,6,19,0.3347893802479611,1,106,113,100,65,29,113,0
111,111,19,0,0,0.0,1,119,130,133,136,26,133,0
118,1105,9,0,0,0.0,1,109,117,115,116,17,117,0
141,1104,14,0,0,0.0,1,115,119,122,145,14,122,0
153,292,1594,42,46,0.9215664504678953,0,136,144,120,56,42,144,215
154,860,1259,38,40,0.9553156311479866,0,133,138,118,53,36,138,206
155,352,1228,37,40,0.9404614879769152,0,136,145,117,56,49,145,214
157,409,907,31,35,0.881646488128744,0,138,147,120,56,46,147,213
157,468,1127,35,38,0.9077789315458407,0,139,147,123,56,41,147,212
169,110,318,6,93,0.07187642170367492,1,139,144,146,139,12,146,0
210,467,953,31,36,0.885967523119399,0,141,150,121,55,49,150,211
210,865,1556,40,47,0.8590653028505114,0,139,145,117,51,49,145,205
210,922,1583,42,47,0.8938064569103437,0,139,143,126,52,30,143,207
211,411,767,29,31,0.9386538575079291,0,142,151,123,56,47,151,200
213,296,1477,41,42,0.9793243210181455,0,137,145,121,56,42,145,216
216,356,1717,45,46,0.9660318912215731,0,140,148,124,56,41,148,241
264,523,760,28,32,0.8845776433456949,0,144,155,124,57,50,155,208
264,805,1278,37,41,0.8885923186103437,0,143,152,123,55,48,152,192
265,408,1048,35,36,0.9671494959680053,0,143,152,125,56,45,152,199
266,468,1304,38,41,0.9201991119570115,0,145,155,130,59,41,155,210
266,578,974,32,36,0.8953699553472361,0,146,156,129,58,44,156,188
266,692,1049,34,37,0.9148338115407108,0,140,148,124,56,41,148,190
266,749,1401,39,43,0.924919245160359,0,145,154,127,56,44,154,191
266,861,1174,36,39,0.9153595764273003,0,143,151,130,58,35,151,204
267,242,876,30,35,0.8662636962472318,0,133,141,118,57,41,141,168
268,631,1167,37,38,0.9602561113775638,0,140,149,122,56,46,149,189
278,310,34,3,11,0.3248297533264558,0,150,164,151,88,21,164,0
320,108,758,5,208,0.024209505450258614,1,126,139,137,120,23,139,0
322,807,1094,36,36,0.9734808902259063,0,147,155,131,56,39,155,160
323,243,1205,36,40,0.8896510687720124,0,135,144,117,56,47,144,167
323,635,1360,39,42,0.9410206195041407,0,146,157,123,56,55,157,186
323,864,1383,40,42,0.9527873554737596,0,143,151,127,56,40,151,202
323,919,1629,44,45,0.985560176711976,0,139,144,122,52,38,144,203
324,405,1159,37,38,0.9860272307578767,0,143,154,120,56,56,154,198
324,466,1326,39,40,0.9728874268609424,0,146,157,123,56,55,157,209
324,523,1057,35,36,0.9696526003032426,0,147,158,128,58,48,158,80
324,580,949,31,36,0.8870981319480871,0,147,158,124,56,54,158,187
324,752,1087,36,36,0.9857980843879537,0,148,157,130,56,43,157,104
325,185,1030,31,40,0.7630954278071719,0,138,143,120,51,41,143,176
325,690,1291,37,41,0.9003120297531327,0,147,156,127,55,47,156,201
378,240,710,27,31,0.9004211104668034,0,145,154,127,56,44,154,166
378,747,932,32,35,0.8990995489447401,0,153,163,136,58,42,163,103
379,295,1197,36,39,0.9224501325265602,0,141,150,121,55,49,150,165
379,352,950,32,35,0.9236133737484995,0,144,156,120,56,58,156,164
379,522,910,32,35,0.918376622379382,0,151,165,130,59,54,165,79
380,407,912,32,34,0.9625331448079419,0,148,159,129,58,48,159,163
380,578,944,32,35,0.9277737722581395,0,150,161,127,56,53,161,78
380,638,896,32,33,0.9536010075908187,0,150,160,123,53,58,160,185
381,183,1363,37,44,0.8424201974104611,0,142,149,116,51,56,149,175
381,809,1198,36,40,0.9078347574818064,0,147,156,129,56,44,156,159
382,463,931,32,35,0.9322803428727509,0,149,161,125,56,57,161,162
434,693,1094,36,37,0.9710879155686273,0,150,162,126,56,56,162,101
435,808,1377,40,41,0.9716675032079082,0,148,157,130,56,43,157,158
436,183,1267,36,42,0.8545735318115872,0,143,149,121,51,47,149,174
436,408,985,34,35,0.9671776680287799,0,151,163,127,56,56,163,93
436,636,1091,35,37,0.95162909642268,0,151,163,127,56,56,163,76
436,747,810,30,32,0.9330208149593675,0,149,160,126,56,54,160,102
437,240,685,26,31,0.8489616572565659,0,150,159,130,55,46,159,196
437,297,1101,34,39,0.8930034570010126,0,147,157,123,55,55,157,197
437,580,976,34,35,0.9643363178257219,0,150,165,126,58,60,165,77
438,355,1143,36,38,0.9336968109582117,0,151,161,126,54,55,161,94
438,521,1062,35,36,0.9662332111893434,0,151,163,125,55,59,163,161
440,464,819,29,34,0.8290931102653902,0,150,162,124,55,59,162,92
454,1133,57,0,0,0.0,1,140,142,168,166,42,168,0
488,921,1187,37,38,0.9547508477363676,0,140,148,125,57,39,148,156
492,468,841,30,34,0.8853212320692398,0,153,165,125,55,61,165,91
492,692,1141,37,37,0.9846195463622617,0,150,164,128,59,55,164,100
492,806,907,32,34,0.9540408133396547,0,149,159,132,58,43,159,157
493,240,872,30,34,0.8941777060913141,0,150,159,130,55,46,159,195
493,408,889,32,34,0.9451192665417123,0,152,164,124,55,62,164,96
493,582,268,17,22,0.7676889525053413,0,162,172,137,54,51,172,0
493,633,978,33,36,0.9020999609007708,0,153,168,127,58,62,168,75
493,749,1324,39,40,0.9733966015880233,0,150,163,133,60,46,163,99
494,182,1279,37,42,0.8803250254273406,0,147,154,121,51,54,154,173
494,293,772,29,33,0.8820359550159431,0,156,166,132,54,52,166,24
494,350,1264,38,40,0.9464942149390058,0,148,160,120,55,63,160,95
499,1134,36,0,0,0.0,1,137,144,173,161,53,173,0
547,180,1188,36,39,0.9232708057150709,0,148,155,121,51,55,155,172
547,524,1190,37,38,0.9657851263551815,0,151,164,120,55,68,164,89
547,808,1028,33,38,0.8899394174176555,0,147,157,123,55,55,157,153
548,694,1074,34,38,0.8946453360119384,0,151,163,125,55,59,163,97
548,922,1707,43,48,0.9064194967113315,0,138,146,122,56,41,146,155
549,580,1177,35,40,0.8896223100442304,0,149,162,119,55,67,162,73
549,748,1011,32,38,0.8578143896268373,0,151,162,130,57,50,162,98
549,861,622,26,28,0.9366562402163354,0,141,152,120,57,53,152,154
550,237,1090,36,37,0.966511584991066,0,149,159,123,54,57,159,171
550,634,1199,37,39,0.9680983782030648,0,151,163,123,55,62,163,74
551,298,987,33,36,0.9307772498129018,0,151,161,126,54,55,161,23
551,353,1149,36,39,0.9167992866207669,0,151,162,122,54,62,162,22
551,410,1051,35,36,0.9637821136771325,0,153,165,125,55,61,165,21
551,467,1101,35,39,0.9031682316679808,0,153,166,123,55,66,166,90
553,977,9,0,0,0.0,0,151,164,155,98,20,164,0
603,183,1059,35,36,0.9620094517868208,0,152,160,121,51,62,160,194
604,406,884,32,33,0.959650338571378,0,156,169,126,55,64,169,20
605,241,1188,37,38,0.970349538729736,0,154,164,127,53,57,164,170
607,466,1197,37,39,0.9641547003038574,0,155,169,120,54,73,169,8
641,1027,164,11,17,0.6828684164296652,0,114,119,112,72,15,119,0
662,184,1277,37,42,0.885423655742575,0,153,161,124,51,58,161,193
662,243,1419,40,43,0.9252693697032833,0,154,162,123,51,61,162,169
662,407,1197,38,38,0.9855653948773627,0,156,169,125,55,66,169,19
663,468,845,29,35,0.8351507474272734,0,157,173,128,57,66,173,7
712,808,1496,41,44,0.9178345306999158,0,150,161,127,56,53,161,28
715,583,1954,47,50,0.9354128854688052,0,153,169,124,57,67,169,17
716,295,973,33,35,0.9434251399498103,0,156,167,125,53,64,167,54
716,466,1225,37,41,0.9017363676748027,0,154,170,123,56,70,170,6
716,919,1261,38,40,0.9650016914640485,0,144,154,127,58,44,154,30
717,524,1169,36,39,0.9278098478550854,0,153,169,122,56,70,169,18
717,750,1432,41,42,0.9812333351987681,0,150,165,126,58,60,165,27
718,866,896,32,33,0.9883753588279633,0,149,160,128,57,51,160,29
719,239,1158,36,38,0.9429687808927321,0,157,166,125,51,62,166,55
720,182,1367,38,43,0.8885206295613283,0,153,161,124,51,58,161,136
720,350,1220,37,40,0.9225829342380503,0,154,167,122,54,68,167,53
720,411,1371,40,41,0.9582833177661688,0,156,169,122,54,70,169,5
772,749,1391,40,42,0.9613990949732785,0,150,162,124,55,59,162,26
774,182,1195,36,40,0.9032858028518289,0,154,162,123,51,61,162,135
