x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
14,1011,9,0,0,0.0,1,124,130,141,155,30,141,0
15,974,9,0,0,0.0,1,126,134,137,139,20,137,0
15,985,36,0,0,0.0,1,124,132,136,141,22,136,0
15,1021,34,5,7,0.7238419608628124,1,109,108,120,173,25,120,0
23,130,84,5,18,0.29173687056013076,1,64,51,91,183,112,91,0
23,1032,377,15,27,0.5706820905269865,1,90,93,85,58,21,93,0
24,1046,9,0,0,0.0,1,102,107,108,134,14,108,0
30,966,9,0,0,0.0,0,128,134,119,59,28,134,0
33,934,139,6,30,0.2120738238775359,1,118,129,115,75,27,129,0
33,953,9,0,0,0.0,1,124,136,118,70,33,136,0
36,178,298,13,26,0.527758878630938,1,99,105,96,70,21,105,0
64,1068,38,3,12,0.2742044720740785,1,129,134,119,56,28,134,0
70,132,12,0,0,0.0,0,140,152,152,127,20,152,0
75,1078,9,0,0,0.0,1,129,133,119,54,26,133,0
83,1087,48,4,12,0.36206724961772535,1,130,134,118,53,30,134,0
91,1094,14,0,0,0.0,1,131,135,119,53,30,135,0
101,1107,158,7,27,0.283693689877839,1,96,100,90,59,25,100,0
124,199,9,0,0,0.0,0,147,160,151,98,20,160,0
144,965,1583,42,45,0.9508068374287606,0,123,126,105,48,42,126,59
144,1025,1578,43,44,0.9664124031717383,0,123,125,103,46,44,125,60
155,923,243,16,17,0.9730474789873504,0,132,135,113,48,41,135,0
202,964,1410,38,44,0.8669833569080245,0,127,131,108,49,44,131,58
202,1030,1565,40,46,0.8796244976683425,0,123,125,104,46,42,125,61
248,384,31,3,9,0.3572782618928827,0,145,158,148,94,20,158,0
253,510,90,8,12,0.6182526365969758,1,143,158,139,76,30,158,0
253,528,151,12,13,0.9564951574007452,1,134,150,124,68,44,150,0
258,1027,1287,37,41,0.9116692840587282,0,129,133,110,49,44,133,56
260,964,1531,42,43,0.9790136934820006,0,132,136,113,49,43,136,57
268,578,212,13,20,0.6298603122251398,0,148,160,140,67,31,160,0
278,310,35,3,10,0.3432179669864986,0,146,159,149,94,20,159,0
315,574,749,26,39,0.6557419033483579,0,144,156,134,65,35,156,22
316,686,2613,56,56,0.9957683901132884,0,136,147,117,58,52,147,23
317,1029,1886,46,49,0.9517764030777497,0,129,133,110,49,44,133,55
318,971,1341,40,40,0.9891060069788693,0,131,135,110,49,47,135,54
324,517,395,17,28,0.6363279661701954,0,147,159,135,63,38,159,0
325,110,9,0,0,0.0,1,142,153,139,75,23,153,0
331,329,9,0,0,0.0,0,153,167,154,88,21,167,0
335,110,48,0,0,0.0,1,141,154,138,77,26,154,0
348,110,21,0,0,0.0,1,141,155,143,91,23,155,0
356,314,37,2,12,0.2315088439955206,1,148,164,151,92,24,164,0
363,748,353,16,28,0.5743045989076809,1,134,145,117,59,49,145,0
365,312,9,0,0,0.0,1,149,166,148,82,27,166,0
374,310,24,0,0,0.0,1,151,165,152,88,21,165,0
375,801,240,10,27,0.37550008732822376,0,141,149,128,58,35,149,0
382,739,208,13,19,0.6980597301299548,1,140,148,126,57,37,148,0
389,309,60,2,25,0.11154532417737915,1,149,165,152,92,24,165,0
405,105,9,0,0,0.0,1,143,154,138,71,26,154,0
417,315,121,4,39,0.11153235063505502,1,149,163,150,88,21,163,0
429,800,607,24,32,0.762101264248444,0,144,154,129,59,41,154,24
429,1109,9,0,0,0.0,1,136,146,136,85,17,146,0
436,325,20,0,0,0.0,1,147,164,146,82,27,164,0
448,340,62,3,20,0.1647044903729293,1,148,163,144,76,29,163,0
458,358,62,3,20,0.18244492936097972,1,151,166,147,76,29,166,0
462,370,15,0,0,0.0,1,149,166,147,80,29,166,0
463,379,28,3,11,0.2833389138668521,1,154,171,152,80,28,171,0
464,393,12,0,0,0.0,0,156,172,152,76,29,172,0
481,578,1668,44,45,0.985396101205599,0,146,161,122,58,61,161,20
484,513,1799,45,48,0.9400186958393102,0,146,158,120,55,61,158,19
536,457,862,31,33,0.9361454666209355,0,100,111,92,67,43,111,21
542,576,1769,46,47,0.974363558340849,0,147,160,120,56,63,160,17
543,519,1126,36,37,0.9741450545869416,0,147,162,123,58,61,162,18
587,555,9,0,0,0.0,0,155,176,145,71,44,176,0
649,1117,9,0,0,0.0,1,140,151,157,142,27,157,0
652,1110,21,3,8,0.37711663623277525,1,137,147,141,102,17,147,0
658,1110,9,0,0,0.0,1,135,147,144,116,20,147,0
700,1137,395,5,125,0.042782222060993746,1,126,135,153,155,44,153,0
707,397,2039,49,51,0.945968373319177,0,150,163,119,55,68,163,3
708,461,1774,45,47,0.9508312250728973,0,147,162,119,57,67,162,2
710,239,1391,40,41,0.967082448649702,0,149,159,122,53,59,159,6
711,178,1652,44,46,0.9514019842820378,0,145,155,120,54,57,155,7
713,752,49,7,7,0.8824552336879922,1,150,169,140,70,43,169,0
720,802,18,0,0,0.0,0,153,171,147,74,35,171,0
725,749,91,9,11,0.8297484902780543,1,153,167,142,66,38,167,0
759,1138,54,4,17,0.26054857522732383,1,133,146,166,153,50,166,0
762,748,441,16,38,0.4270931981170251,0,146,163,129,63,53,163,0
766,800,1105,33,46,0.726611917417944,0,148,163,130,61,51,163,9
768,237,1377,40,41,0.9793705273826264,0,144,154,117,53,61,154,5
768,466,1615,43,45,0.9598769993464178,0,148,164,120,57,68,164,1
770,178,1416,41,42,0.9647766179362443,0,148,155,121,51,55,155,8
770,403,1729,43,49,0.8962456258570956,0,152,165,122,55,66,165,4
798,1138,9,0,0,0.0,0,134,146,173,156,57,173,0
858,1138,15,0,0,0.0,1,132,144,168,155,54,168,0
872,1138,48,3,21,0.14903247342052967,1,130,143,167,155,56,167,0
910,1138,213,4,59,0.07568473158309542,1,124,137,156,152,52,156,0
929,290,2049,47,52,0.9089457780507754,0,149,159,122,53,59,159,28
931,971,1881,45,50,0.9036820659956619,0,133,143,118,59,44,143,10
933,352,1919,47,49,0.963089220903394,0,150,163,120,55,67,163,25
933,1034,1419,40,43,0.9431722727051343,0,130,138,117,58,38,138,13
936,920,125,9,19,0.46326151522645426,0,141,153,131,65,36,153,0
938,854,410,17,27,0.6286804509637003,0,137,149,122,61,46,149,0
942,1111,9,0,0,0.0,1,135,149,145,115,23,149,0
961,110,12,0,0,0.0,1,158,170,153,72,25,170,0
992,970,1496,41,44,0.9403091117389494,0,132,140,117,57,41,140,11
993,289,1698,43,47,0.9220430264750266,0,148,158,121,53,59,158,27
