x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
18,1023,9,0,0,0.0,1,110,113,119,155,19,119,0
27,103,12,0,0,0.0,1,70,67,81,179,44,81,0
27,1033,277,13,25,0.5177886987353905,1,94,98,96,106,10,98,0
37,909,9,0,0,0.0,1,131,136,127,66,16,136,0
37,940,174,0,0,0.0,1,134,134,124,42,19,134,0
38,179,278,15,29,0.5173553632823487,1,106,112,97,59,34,112,0
64,150,17,0,0,0.0,1,142,155,139,77,26,155,0
67,1069,20,0,0,0.0,1,134,143,132,77,19,143,0
79,130,356,8,71,0.11311640636237608,1,147,163,154,103,25,163,0
94,1094,12,0,0,0.0,0,137,143,129,60,24,143,0
103,1109,139,7,23,0.3168479155292248,1,98,103,94,66,22,103,0
112,102,178,9,26,0.3759794710345474,1,109,113,102,57,24,113,0
130,108,9,0,0,0.0,1,125,134,129,103,17,134,0
148,1026,1936,44,53,0.826238740979031,0,122,124,102,46,45,124,23
150,804,1128,31,45,0.6855987893763372,0,142,147,124,51,39,147,24
151,751,1436,36,49,0.7326984319755057,0,127,133,108,52,47,133,47
179,382,9,0,0,0.0,0,152,166,153,88,21,166,0
199,976,9,0,0,0.0,1,138,144,130,60,24,144,0
204,965,217,13,22,0.5770206558971647,1,142,147,127,53,34,147,0
207,743,547,21,31,0.681352884387597,0,140,148,117,53,53,148,46
208,802,1147,33,41,0.809657119193605,0,128,134,107,51,51,134,48
209,1029,2806,55,64,0.8605806823816607,0,126,128,106,46,43,128,22
216,966,15,0,0,0.0,1,143,147,130,52,29,147,0
247,383,22,4,5,0.6910805278674148,0,151,165,150,82,23,165,0
253,631,1899,45,53,0.8631231474683627,0,135,145,110,54,61,145,44
257,180,2101,49,52,0.9277848974973054,0,136,142,115,51,48,142,63
259,693,1977,48,51,0.9503314665997061,0,138,145,111,51,59,145,43
259,916,2403,52,56,0.9274169249332964,0,133,137,112,49,46,137,21
261,295,1838,46,48,0.9619240026002798,0,138,147,120,56,46,147,61
262,238,1542,40,46,0.8693958487525953,0,141,150,123,56,45,150,62
318,295,1384,40,42,0.945364944191184,0,147,156,129,56,44,156,60
321,355,2221,50,54,0.9289133884366818,0,143,150,121,52,49,150,76
321,628,2580,55,58,0.9520929393389196,0,143,151,114,51,62,151,45
322,696,2267,49,56,0.8634777614467937,0,143,150,116,51,57,150,42
323,916,2813,54,63,0.8617613425640683,0,132,136,109,48,50,136,20
324,179,2282,51,57,0.8847621878263733,0,144,148,121,48,46,148,64
325,238,1498,39,46,0.8436906230730632,0,145,154,127,56,44,154,75
375,294,1859,43,53,0.818068449145391,0,146,156,122,55,55,156,59
394,109,38,4,10,0.42905084880645555,1,145,153,148,100,13,153,0
431,355,2402,50,58,0.8668265225214928,0,144,154,119,54,57,154,57
433,627,873,24,42,0.582940806608724,0,135,142,108,51,61,142,0
433,687,1511,37,51,0.7347700051918911,0,143,154,122,57,52,154,41
436,289,2481,53,57,0.9435224814720632,0,141,151,116,54,59,151,58
536,1114,2475,21,203,0.10586503974002343,1,147,157,152,106,16,157,0
587,555,18,0,0,0.0,0,162,183,150,69,45,183,0
594,694,2244,48,56,0.8644891707051034,0,143,156,113,55,70,156,11
594,857,2161,50,52,0.9512521415282891,0,140,150,116,54,57,150,17
596,976,1051,29,46,0.6294179970046171,1,139,146,121,54,43,146,0
599,625,2159,47,56,0.8382449456396583,0,145,156,113,53,70,156,10
599,919,1738,46,46,0.9829021055048761,0,140,147,114,51,57,147,18
599,1033,1388,37,46,0.8028966297115777,0,134,139,117,52,40,139,19
618,979,16,0,0,0.0,1,149,159,134,59,40,159,0
645,1117,53,3,18,0.17875330754927637,1,148,158,159,131,17,159,0
658,976,518,23,26,0.884501992051971,0,125,132,105,53,52,132,15
658,1034,1314,36,44,0.8364808143644261,0,129,137,113,56,44,137,16
658,1111,24,0,0,0.0,1,142,155,146,98,21,155,0
659,697,2263,50,55,0.9110812401160883,0,148,161,117,55,69,161,12
661,858,2020,48,51,0.9321742661064121,0,141,151,114,53,62,151,13
662,922,2312,50,56,0.9023777460505275,0,140,146,118,51,48,146,14
663,628,2569,52,59,0.8870140550487493,0,148,161,115,54,72,161,9
696,1138,292,5,74,0.07423815833908862,0,130,143,157,149,43,157,0
744,1139,9,0,0,0.0,0,136,151,178,154,60,178,0
759,1139,15,0,0,0.0,1,138,153,179,154,58,179,0
766,1138,9,0,0,0.0,1,137,153,176,152,56,176,0
816,576,3563,57,80,0.7166266293665279,0,151,164,117,54,73,164,1
871,1139,15,0,0,0.0,1,136,149,171,154,52,171,0
879,1139,12,0,0,0.0,1,136,150,172,153,53,172,0
885,1139,9,0,0,0.0,1,136,148,173,156,54,173,0
887,513,3057,58,66,0.8674751444809887,0,149,163,114,54,76,163,3
887,580,2214,47,57,0.8187513545891302,0,149,163,114,54,76,163,2
916,1138,162,4,48,0.09314612008823508,0,133,148,171,153,56,171,0
932,747,2809,55,63,0.874565204852075,0,142,154,114,55,66,154,4
937,1031,3645,64,70,0.9233044161040976,0,128,137,110,56,50,137,65
991,863,2000,48,50,0.9628206079731764,0,140,150,115,54,59,150,7
994,806,1973,44,54,0.8120065204895652,0,143,155,117,55,62,155,6
998,744,2099,49,52,0.9378154877043914,0,143,155,115,55,65,155,5
1019,449,15,0,0,0.0,0,162,183,152,71,43,183,0
1052,862,1802,43,51,0.8368725840953382,0,139,149,115,55,58,149,8
1104,236,2254,49,56,0.881168663259191,0,142,149,115,51,58,149,73
1108,924,2494,53,58,0.9103416538145126,0,134,140,112,51,51,140,50
1113,859,2276,50,55,0.911840569815819,0,136,146,112,54,59,146,49
1128,1129,130,12,14,0.8447948219341509,1,122,130,141,152,34,141,0
1159,350,2007,47,51,0.9300888802806929,0,142,152,115,53,62,152,34
1160,583,2191,51,52,0.9822632331773876,0,141,153,113,55,66,153,25
1162,180,1728,44,47,0.9436599138415989,0,143,149,115,50,58,149,38
1163,514,1920,47,49,0.9692972150201103,0,140,152,112,55,67,152,33
1165,241,1700,45,46,0.9631646314718462,0,144,151,117,51,57,151,37
1194,106,12,0,0,0.0,1,154,163,144,62,29,163,0
1209,108,12,0,0,0.0,1,149,158,141,65,27,158,0
1219,181,1398,40,42,0.9379749595310496,0,142,149,116,51,56,149,39
1221,239,1611,43,46,0.9462555690415797,0,142,149,118,52,53,149,36
1222,348,2440,53,56,0.9499925610985834,0,139,149,112,53,63,149,35
1222,516,1641,42,47,0.8893681838074083,0,143,155,117,55,62,155,27
1222,581,1976,44,55,0.8109337198657097,0,141,151,114,53,62,151,26
1223,109,15,0,0,0.0,1,146,154,135,60,31,154,0
1271,180,1543,40,47,0.8569870315310126,0,143,147,122,49,43,147,40
1275,1037,1096,33,40,0.8269249558735154,0,127,135,112,57,43,135,55
1276,518,1807,41,53,0.7716475573059641,0,140,152,116,56,60,152,28
1278,855,864,28,38,0.7393681521570331,0,134,142,118,56,43,142,52
1278,916,2206,46,62,0.7374420792856106,0,130,138,114,56,44,138,51
1283,979,1742,43,49,0.8926981536273888,0,120,128,107,58,41,128,54
1315,323,9,0,0,0.0,0,151,166,145,72,32,166,0
1325,860,726,27,32,0.8607121549884476,0,123,132,103,55,56,132,53
1330,181,1557,41,46,0.9018172228325265,0,139,145,117,51,49,145,72
1330,242,1779,45,48,0.9370132228768696,0,141,147,119,51,48,147,74
1331,912,696,22,39,0.5648330626632951,0,131,139,118,58,38,139,0
1335,518,1995,48,50,0.9547103060666852,0,135,147,111,56,62,147,29
1336,580,2554,53,59,0.8956368089195229,0,133,143,109,54,60,143,30
1338,1034,2393,48,61,0.7931511774501844,0,116,121,101,53,42,121,56
1383,355,2123,50,52,0.9714146604437889,0,133,139,111,51,51,139,66
1384,292,1452,41,42,0.975330825961499,0,134,143,116,56,48,143,67
1386,184,1773,42,50,0.8393459275434396,0,139,143,118,49,44,143,71
1389,524,401,20,24,0.8298193193374076,0,139,150,120,58,51,150,0
1422,710,21,3,7,0.446617533148954,0,141,155,142,88,23,155,0
1443,293,1416,41,42,0.9718371345541829,0,135,141,115,52,47,141,68
1443,563,1791,45,48,0.9334996452148737,0,125,135,110,59,47,135,31
1444,240,1892,46,49,0.944741391930103,0,132,137,114,51,42,137,69
1449,176,1950,47,50,0.9460787712442594,0,132,136,111,49,46,136,70
1456,351,2224,50,54,0.9361541888701399,0,130,139,112,56,49,139,32
1482,111,15,0,0,0.0,1,136,141,125,55,28,141,0
1493,112,12,0,0,0.0,1,132,142,123,64,34,142,0
1509,111,65,6,16,0.38075682698975494,1,130,135,122,58,24,135,0
1544,108,232,19,60,0.31453358623694333,1,129,140,128,81,21,140,0
1555,1112,52,5,11,0.47203312395571084,0,109,110,106,53,9,110,0
1569,385,3509,52,993,0.052977639078885266,1,121,133,131,120,23,133,0
1569,713,9,0,0,0.0,1,137,145,132,68,22,145,0
1569,861,1237,9,226,0.04383078736539631,1,127,127,129,170,3,129,0
1569,986,15,0,0,0.0,1,131,137,133,99,11,137,0
1569,1001,9,0,0,0.0,0,132,139,133,91,12,139,0
1569,1014,9,0,0,0.0,0,132,138,136,113,11,138,0
1570,724,65,7,10,0.7256468907195553,1,134,141,134,85,12,141,0
1575,1080,581,35,94,0.37698752936363705,1,134,142,131,73,19,142,0
1587,562,26,4,7,0.5353053997924393,0,134,144,146,134,20,146,0
1587,632,9,0,0,0.0,1,137,148,145,115,18,148,0
1587,663,148,3,53,0.06523755111512135,1,138,148,148,127,17,148,0
1587,750,29,3,10,0.29117112412104984,1,137,146,146,127,15,146,0
1587,764,36,3,12,0.2940907013825497,1,138,147,146,122,15,147,0
1587,823,149,3,51,0.07111279966578544,1,136,144,147,139,19,147,0
1587,851,19,0,0,0.0,1,135,142,148,147,22,148,0
1587,1001,565,3,169,0.021582384370963045,1,134,141,149,150,25,149,0
1588,698,30,0,0,0.0,1,138,148,154,143,26,154,0
1588,719,57,0,0,0.0,1,137,147,148,131,18,148,0
1588,780,30,0,0,0.0,1,138,145,154,151,26,154,0
1588,794,27,0,0,0.0,1,138,146,150,141,20,150,0
1588,875,120,0,0,0.0,1,135,143,147,141,20,147,0
1588,905,36,0,0,0.0,1,134,142,147,143,22,147,0
1588,915,12,0,0,0.0,1,134,143,144,131,17,144,0
1588,1079,12,0,0,0.0,1,132,138,153,157,34,153,0
