,transfer_n,plate,antibiotic,exp,strain_x,strain_x_hat,mean,weight,mw
41,2,1,none,20210417,U,AB_r,0.0,38,0.0
42,3,1,none,20210417,U,U,0.9565217391304348,23,22.0
43,3,1,none,20210417,U,S,0.043478260869565216,23,1.0
44,3,1,none,20210417,U,A_r,0.0,23,0.0
45,3,1,none,20210417,U,B_r,0.0,23,0.0
46,3,1,none,20210417,U,A&B,0.0,23,0.0
47,3,1,none,20210417,U,AB_r,0.0,23,0.0
48,4,1,none,20210417,U,U,0.9444444444444444,18,17.0
49,4,1,none,20210417,U,S,0.05555555555555555,18,1.0
50,4,1,none,20210417,U,A_r,0.0,18,0.0
51,4,1,none,20210417,U,B_r,0.0,18,0.0
52,4,1,none,20210417,U,A&B,0.0,18,0.0
53,4,1,none,20210417,U,AB_r,0.0,18,0.0
54,5,1,none,20210417,U,U,0.84,25,21.0
55,5,1,none,20210417,U,S,0.16,25,4.0
56,5,1,none,20210417,U,A_r,0.0,25,0.0
57,5,1,none,20210417,U,B_r,0.0,25,0.0
58,5,1,none,20210417,U,A&B,0.0,25,0.0
59,5,1,none,20210417,U,AB_r,0.0,25,0.0
60,6,1,none,20210417,U,U,1.0,29,29.0
61,6,1,none,20210417,U,S,0.0,29,0.0
62,6,1,none,20210417,U,A_r,0.0,29,0.0
63,6,1,none,20210417,U,B_r,0.0,29,0.0
64,6,1,none,20210417,U,A&B,0.0,29,0.0
65,6,1,none,20210417,U,AB_r,0.0,29,0.0
66,7,1,none,20210417,U,U,1.0,24,24.0
67,7,1,none,20210417,U,S,0.0,24,0.0
68,7,1,none,20210417,U,A_r,0.0,24,0.0
69,7,1,none,20210417,U,B_r,0.0,24,0.0
70,7,1,none,20210417,U,A&B,0.0,24,0.0
71,7,1,none,20210417,U,AB_r,0.0,24,0.0
72,8,1,none,20210417,U,U,0.975,40,39.0
73,8,1,none,20210417,U,S,0.0,40,0.0
74,8,1,none,20210417,U,A_r,0.0,40,0.0
75,8,1,none,20210417,U,B_r,0.025,40,1.0
76,8,1,none,20210417,U,A&B,0.0,40,0.0
77,8,1,none,20210417,U,AB_r,0.0,40,0.0
78,9,1,none,20210417,U,U,0.8888888888888888,27,24.0
79,9,1,none,20210417,U,S,0.1111111111111111,27,3.0
80,9,1,none,20210417,U,A_r,0.0,27,0.0
81,9,1,none,20210417,U,B_r,0.0,27,0.0
82,9,1,none,20210417,U,A&B,0.0,27,0.0
83,9,1,none,20210417,U,AB_r,0.0,27,0.0
84,10,1,none,20210417,U,U,0.9166666666666666,24,22.0
85,10,1,none,20210417,U,S,0.08333333333333333,24,2.0
86,10,1,none,20210417,U,A_r,0.0,24,0.0
87,10,1,none,20210417,U,B_r,0.0,24,0.0
88,10,1,none,20210417,U,A&B,0.0,24,0.0
89,10,1,none,20210417,U,AB_r,0.0,24,0.0
90,11,1,none,20210417,U,U,1.0,20,20.0
91,11,1,none,20210417,U,S,0.0,20,0.0
92,11,1,none,20210417,U,A_r,0.0,20,0.0
93,11,1,none,20210417,U,B_r,0.0,20,0.0
94,11,1,none,20210417,U,A&B,0.0,20,0.0
95,11,1,none,20210417,U,AB_r,0.0,20,0.0
96,12,1,none,20210417,U,U,1.0,16,16.0
97,12,1,none,20210417,U,S,0.0,16,0.0
98,12,1,none,20210417,U,A_r,0.0,16,0.0
99,12,1,none,20210417,U,B_r,0.0,16,0.0
100,12,1,none,20210417,U,A&B,0.0,16,0.0
101,12,1,none,20210417,U,AB_r,0.0,16,0.0
102,13,1,none,20210417,U,U,0.8888888888888888,9,8.0
103,13,1,none,20210417,U,S,0.1111111111111111,9,1.0
104,13,1,none,20210417,U,A_r,0.0,9,0.0
105,13,1,none,20210417,U,B_r,0.0,9,0.0
106,13,1,none,20210417,U,A&B,0.0,9,0.0
107,13,1,none,20210417,U,AB_r,0.0,9,0.0
108,14,1,none,20210417,U,U,0.95,20,19.0
109,14,1,none,20210417,U,S,0.0,20,0.0
110,14,1,none,20210417,U,A_r,0.05,20,1.0
111,14,1,none,20210417,U,B_r,0.0,20,0.0
112,14,1,none,20210417,U,A&B,0.0,20,0.0
113,14,1,none,20210417,U,AB_r,0.0,20,0.0
114,15,1,none,20210417,U,U,0.8571428571428571,28,24.0
115,15,1,none,20210417,U,S,0.07142857142857142,28,2.0
116,15,1,none,20210417,U,A_r,0.03571428571428571,28,1.0
117,15,1,none,20210417,U,B_r,0.0,28,0.0
118,15,1,none,20210417,U,A&B,0.0,28,0.0
119,15,1,none,20210417,U,AB_r,0.03571428571428571,28,1.0
120,16,1,none,20210417,U,U,1.0,8,8.0
121,16,1,none,20210417,U,S,0.0,8,0.0
122,16,1,none,20210417,U,A_r,0.0,8,0.0
123,16,1,none,20210417,U,B_r,0.0,8,0.0
124,16,1,none,20210417,U,A&B,0.0,8,0.0
125,16,1,none,20210417,U,AB_r,0.0,8,0.0
126,17,1,none,20210417,U,U,0.6666666666666666,9,6.0
127,17,1,none,20210417,U,S,0.0,9,0.0
128,17,1,none,20210417,U,A_r,0.3333333333333333,9,3.0
129,17,1,none,20210417,U,B_r,0.0,9,0.0
130,17,1,none,20210417,U,A&B,0.0,9,0.0
131,17,1,none,20210417,U,AB_r,0.0,9,0.0
132,18,1,none,20210417,U,U,1.0,7,7.0
133,18,1,none,20210417,U,S,0.0,7,0.0
134,18,1,none,20210417,U,A_r,0.0,7,0.0
135,18,1,none,20210417,U,B_r,0.0,7,0.0
136,18,1,none,20210417,U,A&B,0.0,7,0.0
137,18,1,none,20210417,U,AB_r,0.0,7,0.0
138,2,2,A,20210417,U,U,0.993006993006993,286,284.0
139,2,2,A,20210417,U,S,0.0,286,0.0
140,2,2,A,20210417,U,A_r,0.006993006993006993,286,2.0
141,2,2,A,20210417,U,B_r,0.0,286,0.0
142,2,2,A,20210417,U,A&B,0.0,286,0.0
143,2,2,A,20210417,U,AB_r,0.0,286,0.0
144,2,5,A,20210417,U,U,0.9929078014184397,282,280.0
145,2,5,A,20210417,U,S,0.0,282,0.0
146,2,5,A,20210417,U,A_r,0.0070921985815602835,282,2.0
147,2,5,A,20210417,U,B_r,0.0,282,0.0
148,2,5,A,20210417,U,A&B,0.0,282,0.0
149,2,5,A,20210417,U,AB_r,0.0,282,0.0
150,2,6,A,20210417,U,U,1.0,102,102.0
151,2,6,A,20210417,U,S,0.0,102,0.0
152,2,6,A,20210417,U,A_r,0.0,102,0.0
153,2,6,A,20210417,U,B_r,0.0,102,0.0
154,2,6,A,20210417,U,A&B,0.0,102,0.0
155,2,6,A,20210417,U,AB_r,0.0,102,0.0
156,3,2,A,20210417,U,U,0.993103448275862,290,288.0
157,3,2,A,20210417,U,S,0.0,290,0.0
158,3,2,A,20210417,U,A_r,0.006896551724137931,290,2.0
159,3,2,A,20210417,U,B_r,0.0,290,0.0
160,3,2,A,20210417,U,A&B,0.0,290,0.0
161,3,2,A,20210417,U,AB_r,0.0,290,0.0
162,3,6,A,20210417,U,U,0.9865771812080537,149,147.0
163,3,6,A,20210417,U,S,0.0,149,0.0
164,3,6,A,20210417,U,A_r,0.013422818791946308,149,2.0
165,3,6,A,20210417,U,B_r,0.0,149,0.0
166,3,6,A,20210417,U,A&B,0.0,149,0.0
167,3,6,A,20210417,U,AB_r,0.0,149,0.0
168,4,2,A,20210417,U,U,1.0,291,291.0
169,4,2,A,20210417,U,S,0.0,291,0.0
170,4,2,A,20210417,U,A_r,0.0,291,0.0
171,4,2,A,20210417,U,B_r,0.0,291,0.0
172,4,2,A,20210417,U,A&B,0.0,291,0.0
173,4,2,A,20210417,U,AB_r,0.0,291,0.0
174,4,6,A,20210417,U,U,1.0,152,152.0
175,4,6,A,20210417,U,S,0.0,152,0.0
176,4,6,A,20210417,U,A_r,0.0,152,0.0
177,4,6,A,20210417,U,B_r,0.0,152,0.0
178,4,6,A,20210417,U,A&B,0.0,152,0.0
179,4,6,A,20210417,U,AB_r,0.0,152,0.0
180,5,2,A,20210417,U,U,0.9965635738831615,291,290.0
181,5,2,A,20210417,U,S,0.0,291,0.0
182,5,2,A,20210417,U,A_r,0.003436426116838488,291,1.0
183,5,2,A,20210417,U,B_r,0.0,291,0.0
184,5,2,A,20210417,U,A&B,0.0,291,0.0
185,5,2,A,20210417,U,AB_r,0.0,291,0.0
186,5,5,A,20210417,U,U,1.0,306,306.0
187,5,5,A,20210417,U,S,0.0,306,0.0
188,5,5,A,20210417,U,A_r,0.0,306,0.0
189,5,5,A,20210417,U,B_r,0.0,306,0.0
190,5,5,A,20210417,U,A&B,0.0,306,0.0
191,5,5,A,20210417,U,AB_r,0.0,306,0.0
192,5,6,A,20210417,U,U,0.9937888198757764,161,160.0
193,5,6,A,20210417,U,S,0.0,161,0.0
194,5,6,A,20210417,U,A_r,0.006211180124223602,161,0.9999999999999999
195,5,6,A,20210417,U,B_r,0.0,161,0.0
196,5,6,A,20210417,U,A&B,0.0,161,0.0
197,5,6,A,20210417,U,AB_r,0.0,161,0.0
198,6,2,A,20210417,U,U,0.9895104895104895,286,283.0
199,6,2,A,20210417,U,S,0.0,286,0.0
200,6,2,A,20210417,U,A_r,0.01048951048951049,286,3.0
201,6,2,A,20210417,U,B_r,0.0,286,0.0
202,6,2,A,20210417,U,A&B,0.0,286,0.0
203,6,2,A,20210417,U,AB_r,0.0,286,0.0
204,6,5,A,20210417,U,U,1.0,334,334.0
205,6,5,A,20210417,U,S,0.0,334,0.0
206,6,5,A,20210417,U,A_r,0.0,334,0.0
207,6,5,A,20210417,U,B_r,0.0,334,0.0
208,6,5,A,20210417,U,A&B,0.0,334,0.0
209,6,5,A,20210417,U,AB_r,0.0,334,0.0
210,6,6,A,20210417,U,U,1.0,125,125.0
211,6,6,A,20210417,U,S,0.0,125,0.0
212,6,6,A,20210417,U,A_r,0.0,125,0.0
213,6,6,A,20210417,U,B_r,0.0,125,0.0
214,6,6,A,20210417,U,A&B,0.0,125,0.0
215,6,6,A,20210417,U,AB_r,0.0,125,0.0
216,7,2,A,20210417,U,U,0.9962406015037594,266,265.0
217,7,2,A,20210417,U,S,0.0,266,0.0
218,7,2,A,20210417,U,A_r,0.0037593984962406013,266,1.0
219,7,2,A,20210417,U,B_r,0.0,266,0.0
220,7,2,A,20210417,U,A&B,0.0,266,0.0
221,7,2,A,20210417,U,AB_r,0.0,266,0.0
222,7,6,A,20210417,U,U,1.0,157,157.0
223,7,6,A,20210417,U,S,0.0,157,0.0
224,7,6,A,20210417,U,A_r,0.0,157,0.0
225,7,6,A,20210417,U,B_r,0.0,157,0.0
226,7,6,A,20210417,U,A&B,0.0,157,0.0
227,7,6,A,20210417,U,AB_r,0.0,157,0.0
228,8,2,A,20210417,U,U,0.9821428571428571,224,220.0
229,8,2,A,20210417,U,S,0.0,224,0.0
230,8,2,A,20210417,U,A_r,0.017857142857142856,224,4.0
231,8,2,A,20210417,U,B_r,0.0,224,0.0
232,8,2,A,20210417,U,A&B,0.0,224,0.0
233,8,2,A,20210417,U,AB_r,0.0,224,0.0
234,8,6,A,20210417,U,U,1.0,111,111.0
235,8,6,A,20210417,U,S,0.0,111,0.0
236,8,6,A,20210417,U,A_r,0.0,111,0.0
237,8,6,A,20210417,U,B_r,0.0,111,0.0
238,8,6,A,20210417,U,A&B,0.0,111,0.0
239,8,6,A,20210417,U,AB_r,0.0,111,0.0
240,9,2,A,20210417,U,U,1.0,223,223.0
241,9,2,A,20210417,U,S,0.0,223,0.0
242,9,2,A,20210417,U,A_r,0.0,223,0.0
243,9,2,A,20210417,U,B_r,0.0,223,0.0
244,9,2,A,20210417,U,A&B,0.0,223,0.0
245,9,2,A,20210417,U,AB_r,0.0,223,0.0
246,9,5,A,20210417,U,U,1.0,288,288.0
247,9,5,A,20210417,U,S,0.0,288,0.0
248,9,5,A,20210417,U,A_r,0.0,288,0.0
249,9,5,A,20210417,U,B_r,0.0,288,0.0
250,9,5,A,20210417,U,A&B,0.0,288,0.0
251,9,5,A,20210417,U,AB_r,0.0,288,0.0
252,10,2,A,20210417,U,U,0.9952153110047847,209,208.0
253,10,2,A,20210417,U,S,0.004784688995215311,209,1.0
254,10,2,A,20210417,U,A_r,0.0,209,0.0
255,10,2,A,20210417,U,B_r,0.0,209,0.0
256,10,2,A,20210417,U,A&B,0.0,209,0.0
257,10,2,A,20210417,U,AB_r,0.0,209,0.0
258,10,5,A,20210417,U,U,1.0,314,314.0
259,10,5,A,20210417,U,S,0.0,314,0.0
260,10,5,A,20210417,U,A_r,0.0,314,0.0
261,10,5,A,20210417,U,B_r,0.0,314,0.0
262,10,5,A,20210417,U,A&B,0.0,314,0.0
263,10,5,A,20210417,U,AB_r,0.0,314,0.0
264,11,2,A,20210417,U,U,0.9836065573770492,183,180.0
265,11,2,A,20210417,U,S,0.0,183,0.0
266,11,2,A,20210417,U,A_r,0.01639344262295082,183,3.0
267,11,2,A,20210417,U,B_r,0.0,183,0.0
268,11,2,A,20210417,U,A&B,0.0,183,0.0
269,11,2,A,20210417,U,AB_r,0.0,183,0.0
270,11,6,A,20210417,U,U,1.0,93,93.0
271,11,6,A,20210417,U,S,0.0,93,0.0
272,11,6,A,20210417,U,A_r,0.0,93,0.0
273,11,6,A,20210417,U,B_r,0.0,93,0.0
274,11,6,A,20210417,U,A&B,0.0,93,0.0
275,11,6,A,20210417,U,AB_r,0.0,93,0.0
276,12,2,A,20210417,U,U,0.9883720930232558,172,170.0
277,12,2,A,20210417,U,S,0.0,172,0.0
278,12,2,A,20210417,U,A_r,0.011627906976744186,172,2.0
279,12,2,A,20210417,U,B_r,0.0,172,0.0
280,12,2,A,20210417,U,A&B,0.0,172,0.0
281,12,2,A,20210417,U,AB_r,0.0,172,0.0
282,12,6,A,20210417,U,U,1.0,142,142.0
283,12,6,A,20210417,U,S,0.0,142,0.0
284,12,6,A,20210417,U,A_r,0.0,142,0.0
285,12,6,A,20210417,U,B_r,0.0,142,0.0
286,12,6,A,20210417,U,A&B,0.0,142,0.0
287,12,6,A,20210417,U,AB_r,0.0,142,0.0
288,13,2,A,20210417,U,U,0.9887640449438202,178,176.0
289,13,2,A,20210417,U,S,0.0,178,0.0
290,13,2,A,20210417,U,A_r,0.011235955056179775,178,2.0
291,13,2,A,20210417,U,B_r,0.0,178,0.0
292,13,2,A,20210417,U,A&B,0.0,178,0.0
293,13,2,A,20210417,U,AB_r,0.0,178,0.0
294,13,5,A,20210417,U,U,1.0,301,301.0
295,13,5,A,20210417,U,S,0.0,301,0.0
296,13,5,A,20210417,U,A_r,0.0,301,0.0
297,13,5,A,20210417,U,B_r,0.0,301,0.0
298,13,5,A,20210417,U,A&B,0.0,301,0.0
299,13,5,A,20210417,U,AB_r,0.0,301,0.0
300,13,6,A,20210417,U,U,0.99375,160,159.0
301,13,6,A,20210417,U,S,0.0,160,0.0
302,13,6,A,20210417,U,A_r,0.00625,160,1.0
303,13,6,A,20210417,U,B_r,0.0,160,0.0
304,13,6,A,20210417,U,A&B,0.0,160,0.0
305,13,6,A,20210417,U,AB_r,0.0,160,0.0
306,14,2,A,20210417,U,U,0.9572192513368984,187,179.0
307,14,2,A,20210417,U,S,0.0,187,0.0
308,14,2,A,20210417,U,A_r,0.0427807486631016,187,7.999999999999999
309,14,2,A,20210417,U,B_r,0.0,187,0.0
310,14,2,A,20210417,U,A&B,0.0,187,0.0
311,14,2,A,20210417,U,AB_r,0.0,187,0.0
312,14,5,A,20210417,U,U,1.0,294,294.0
313,14,5,A,20210417,U,S,0.0,294,0.0
314,14,5,A,20210417,U,A_r,0.0,294,0.0
315,14,5,A,20210417,U,B_r,0.0,294,0.0
316,14,5,A,20210417,U,A&B,0.0,294,0.0
317,14,5,A,20210417,U,AB_r,0.0,294,0.0
318,14,6,A,20210417,U,U,0.9870967741935484,155,153.0
319,14,6,A,20210417,U,S,0.0,155,0.0
320,14,6,A,20210417,U,A_r,0.012903225806451613,155,2.0
321,14,6,A,20210417,U,B_r,0.0,155,0.0
322,14,6,A,20210417,U,A&B,0.0,155,0.0
323,14,6,A,20210417,U,AB_r,0.0,155,0.0
324,15,2,A,20210417,U,U,0.9759036144578314,166,162.0
325,15,2,A,20210417,U,S,0.0,166,0.0
326,15,2,A,20210417,U,A_r,0.024096385542168676,166,4.0
327,15,2,A,20210417,U,B_r,0.0,166,0.0
328,15,2,A,20210417,U,A&B,0.0,166,0.0
329,15,2,A,20210417,U,AB_r,0.0,166,0.0
330,15,6,A,20210417,U,U,0.9936708860759493,158,157.0
331,15,6,A,20210417,U,S,0.0,158,0.0
332,15,6,A,20210417,U,A_r,0.006329113924050633,158,1.0
333,15,6,A,20210417,U,B_r,0.0,158,0.0
334,15,6,A,20210417,U,A&B,0.0,158,0.0
335,15,6,A,20210417,U,AB_r,0.0,158,0.0
336,16,6,A,20210417,U,U,1.0,163,163.0
337,16,6,A,20210417,U,S,0.0,163,0.0
338,16,6,A,20210417,U,A_r,0.0,163,0.0
339,16,6,A,20210417,U,B_r,0.0,163,0.0
340,16,6,A,20210417,U,A&B,0.0,163,0.0
341,16,6,A,20210417,U,AB_r,0.0,163,0.0
342,17,2,A,20210417,U,U,1.0,4,4.0
343,17,2,A,20210417,U,S,0.0,4,0.0
344,17,2,A,20210417,U,A_r,0.0,4,0.0
345,17,2,A,20210417,U,B_r,0.0,4,0.0
346,17,2,A,20210417,U,A&B,0.0,4,0.0
347,17,2,A,20210417,U,AB_r,0.0,4,0.0
348,17,5,A,20210417,U,U,1.0,282,282.0
349,17,5,A,20210417,U,S,0.0,282,0.0
350,17,5,A,20210417,U,A_r,0.0,282,0.0
351,17,5,A,20210417,U,B_r,0.0,282,0.0
352,17,5,A,20210417,U,A&B,0.0,282,0.0
353,17,5,A,20210417,U,AB_r,0.0,282,0.0
354,17,6,A,20210417,U,U,1.0,117,117.0
355,17,6,A,20210417,U,S,0.0,117,0.0
356,17,6,A,20210417,U,A_r,0.0,117,0.0
357,17,6,A,20210417,U,B_r,0.0,117,0.0
358,17,6,A,20210417,U,A&B,0.0,117,0.0
359,17,6,A,20210417,U,AB_r,0.0,117,0.0
360,18,2,A,20210417,U,U,0.9519230769230769,104,99.0
361,18,2,A,20210417,U,S,0.0,104,0.0
362,18,2,A,20210417,U,A_r,0.04807692307692308,104,5.0
363,18,2,A,20210417,U,B_r,0.0,104,0.0
364,18,2,A,20210417,U,A&B,0.0,104,0.0
365,18,2,A,20210417,U,AB_r,0.0,104,0.0
366,18,5,A,20210417,U,U,1.0,304,304.0
367,18,5,A,20210417,U,S,0.0,304,0.0
368,18,5,A,20210417,U,A_r,0.0,304,0.0
369,18,5,A,20210417,U,B_r,0.0,304,0.0
370,18,5,A,20210417,U,A&B,0.0,304,0.0
371,18,5,A,20210417,U,AB_r,0.0,304,0.0
372,18,6,A,20210417,U,U,1.0,158,158.0
373,18,6,A,20210417,U,S,0.0,158,0.0
374,18,6,A,20210417,U,A_r,0.0,158,0.0
375,18,6,A,20210417,U,B_r,0.0,158,0.0
376,18,6,A,20210417,U,A&B,0.0,158,0.0
377,18,6,A,20210417,U,AB_r,0.0,158,0.0
378,2,3,B,20210417,U,U,1.0,169,169.0
379,2,3,B,20210417,U,S,0.0,169,0.0
380,2,3,B,20210417,U,A_r,0.0,169,0.0
381,2,3,B,20210417,U,B_r,0.0,169,0.0
382,2,3,B,20210417,U,A&B,0.0,169,0.0
383,2,3,B,20210417,U,AB_r,0.0,169,0.0
384,2,6,B,20210417,U,U,1.0,131,131.0
385,2,6,B,20210417,U,S,0.0,131,0.0
386,2,6,B,20210417,U,A_r,0.0,131,0.0
387,2,6,B,20210417,U,B_r,0.0,131,0.0
388,2,6,B,20210417,U,A&B,0.0,131,0.0
389,2,6,B,20210417,U,AB_r,0.0,131,0.0
390,3,3,B,20210417,U,U,1.0,279,279.0
391,3,3,B,20210417,U,S,0.0,279,0.0
392,3,3,B,20210417,U,A_r,0.0,279,0.0
393,3,3,B,20210417,U,B_r,0.0,279,0.0
394,3,3,B,20210417,U,A&B,0.0,279,0.0
395,3,3,B,20210417,U,AB_r,0.0,279,0.0
396,3,5,B,20210417,U,U,1.0,289,289.0
397,3,5,B,20210417,U,S,0.0,289,0.0
398,3,5,B,20210417,U,A_r,0.0,289,0.0
399,3,5,B,20210417,U,B_r,0.0,289,0.0
400,3,5,B,20210417,U,A&B,0.0,289,0.0
401,3,5,B,20210417,U,AB_r,0.0,289,0.0
402,3,6,B,20210417,U,U,1.0,134,134.0
403,3,6,B,20210417,U,S,0.0,134,0.0
404,3,6,B,20210417,U,A_r,0.0,134,0.0
405,3,6,B,20210417,U,B_r,0.0,134,0.0
406,3,6,B,20210417,U,A&B,0.0,134,0.0
407,3,6,B,20210417,U,AB_r,0.0,134,0.0
408,4,3,B,20210417,U,U,1.0,294,294.0
409,4,3,B,20210417,U,S,0.0,294,0.0
410,4,3,B,20210417,U,A_r,0.0,294,0.0
411,4,3,B,20210417,U,B_r,0.0,294,0.0
412,4,3,B,20210417,U,A&B,0.0,294,0.0
413,4,3,B,20210417,U,AB_r,0.0,294,0.0
414,4,5,B,20210417,U,U,1.0,293,293.0
415,4,5,B,20210417,U,S,0.0,293,0.0
416,4,5,B,20210417,U,A_r,0.0,293,0.0
417,4,5,B,20210417,U,B_r,0.0,293,0.0
418,4,5,B,20210417,U,A&B,0.0,293,0.0
419,4,5,B,20210417,U,AB_r,0.0,293,0.0
420,4,6,B,20210417,U,U,1.0,139,139.0
421,4,6,B,20210417,U,S,0.0,139,0.0
422,4,6,B,20210417,U,A_r,0.0,139,0.0
423,4,6,B,20210417,U,B_r,0.0,139,0.0
424,4,6,B,20210417,U,A&B,0.0,139,0.0
425,4,6,B,20210417,U,AB_r,0.0,139,0.0
426,5,3,B,20210417,U,U,1.0,286,286.0
427,5,3,B,20210417,U,S,0.0,286,0.0
428,5,3,B,20210417,U,A_r,0.0,286,0.0
429,5,3,B,20210417,U,B_r,0.0,286,0.0
430,5,3,B,20210417,U,A&B,0.0,286,0.0
431,5,3,B,20210417,U,AB_r,0.0,286,0.0
432,5,6,B,20210417,U,U,1.0,137,137.0
433,5,6,B,20210417,U,S,0.0,137,0.0
434,5,6,B,20210417,U,A_r,0.0,137,0.0
435,5,6,B,20210417,U,B_r,0.0,137,0.0
436,5,6,B,20210417,U,A&B,0.0,137,0.0
437,5,6,B,20210417,U,AB_r,0.0,137,0.0
438,6,3,B,20210417,U,U,0.9967741935483871,310,309.0
439,6,3,B,20210417,U,S,0.0,310,0.0
440,6,3,B,20210417,U,A_r,0.0,310,0.0
441,6,3,B,20210417,U,B_r,0.0032258064516129032,310,1.0
442,6,3,B,20210417,U,A&B,0.0,310,0.0
443,6,3,B,20210417,U,AB_r,0.0,310,0.0
444,6,6,B,20210417,U,U,1.0,194,194.0
445,6,6,B,20210417,U,S,0.0,194,0.0
446,6,6,B,20210417,U,A_r,0.0,194,0.0
447,6,6,B,20210417,U,B_r,0.0,194,0.0
448,6,6,B,20210417,U,A&B,0.0,194,0.0
449,6,6,B,20210417,U,AB_r,0.0,194,0.0
450,7,3,B,20210417,U,U,0.9923664122137404,262,260.0
451,7,3,B,20210417,U,S,0.0,262,0.0
452,7,3,B,20210417,U,A_r,0.0,262,0.0
453,7,3,B,20210417,U,B_r,0.007633587786259542,262,2.0
454,7,3,B,20210417,U,A&B,0.0,262,0.0
455,7,3,B,20210417,U,AB_r,0.0,262,0.0
456,7,5,B,20210417,U,U,1.0,314,314.0
457,7,5,B,20210417,U,S,0.0,314,0.0
458,7,5,B,20210417,U,A_r,0.0,314,0.0
459,7,5,B,20210417,U,B_r,0.0,314,0.0
460,7,5,B,20210417,U,A&B,0.0,314,0.0
461,7,5,B,20210417,U,AB_r,0.0,314,0.0
462,7,6,B,20210417,U,U,1.0,139,139.0
463,7,6,B,20210417,U,S,0.0,139,0.0
464,7,6,B,20210417,U,A_r,0.0,139,0.0
465,7,6,B,20210417,U,B_r,0.0,139,0.0
466,7,6,B,20210417,U,A&B,0.0,139,0.0
467,7,6,B,20210417,U,AB_r,0.0,139,0.0
468,8,3,B,20210417,U,U,0.9910313901345291,223,221.0
469,8,3,B,20210417,U,S,0.0,223,0.0
470,8,3,B,20210417,U,A_r,0.0,223,0.0
471,8,3,B,20210417,U,B_r,0.008968609865470852,223,2.0
472,8,3,B,20210417,U,A&B,0.0,223,0.0
473,8,3,B,20210417,U,AB_r,0.0,223,0.0
474,8,5,B,20210417,U,U,1.0,265,265.0
475,8,5,B,20210417,U,S,0.0,265,0.0
476,8,5,B,20210417,U,A_r,0.0,265,0.0
477,8,5,B,20210417,U,B_r,0.0,265,0.0
478,8,5,B,20210417,U,A&B,0.0,265,0.0
479,8,5,B,20210417,U,AB_r,0.0,265,0.0
480,8,6,B,20210417,U,U,1.0,146,146.0
481,8,6,B,20210417,U,S,0.0,146,0.0
482,8,6,B,20210417,U,A_r,0.0,146,0.0
483,8,6,B,20210417,U,B_r,0.0,146,0.0
484,8,6,B,20210417,U,A&B,0.0,146,0.0
485,8,6,B,20210417,U,AB_r,0.0,146,0.0
486,9,3,B,20210417,U,U,0.9957805907172996,237,236.0
487,9,3,B,20210417,U,S,0.0,237,0.0
488,9,3,B,20210417,U,A_r,0.0,237,0.0
489,9,3,B,20210417,U,B_r,0.004219409282700422,237,0.9999999999999999
490,9,3,B,20210417,U,A&B,0.0,237,0.0
491,9,3,B,20210417,U,AB_r,0.0,237,0.0
