,transfer_n,plate,antibiotic,exp,strain_x,strain_x_hat,mean,weight,mw
107,1,6,A,20210417,A_r,AB_r,0.0,8,0.0
108,1,3,B,20210417,A_r,U,0.041666666666666664,24,1.0
109,1,3,B,20210417,A_r,S,0.9166666666666666,24,22.0
110,1,3,B,20210417,A_r,A_r,0.041666666666666664,24,1.0
111,1,3,B,20210417,A_r,B_r,0.0,24,0.0
112,1,3,B,20210417,A_r,A&B,0.0,24,0.0
113,1,3,B,20210417,A_r,AB_r,0.0,24,0.0
114,1,6,B,20210417,A_r,U,0.4666666666666667,15,7.0
115,1,6,B,20210417,A_r,S,0.5333333333333333,15,8.0
116,1,6,B,20210417,A_r,A_r,0.0,15,0.0
117,1,6,B,20210417,A_r,B_r,0.0,15,0.0
118,1,6,B,20210417,A_r,A&B,0.0,15,0.0
119,1,6,B,20210417,A_r,AB_r,0.0,15,0.0
120,1,4,AB,20210417,A_r,U,0.3333333333333333,24,8.0
121,1,4,AB,20210417,A_r,S,0.625,24,15.0
122,1,4,AB,20210417,A_r,A_r,0.041666666666666664,24,1.0
123,1,4,AB,20210417,A_r,B_r,0.0,24,0.0
124,1,4,AB,20210417,A_r,A&B,0.0,24,0.0
125,1,4,AB,20210417,A_r,AB_r,0.0,24,0.0
126,1,1,none,20210417,B_r,U,0.0,16,0.0
127,1,1,none,20210417,B_r,S,0.0,16,0.0
128,1,1,none,20210417,B_r,A_r,0.0,16,0.0
129,1,1,none,20210417,B_r,B_r,1.0,16,16.0
130,1,1,none,20210417,B_r,A&B,0.0,16,0.0
131,1,1,none,20210417,B_r,AB_r,0.0,16,0.0
132,1,2,A,20210417,B_r,U,1.0,16,16.0
133,1,2,A,20210417,B_r,S,0.0,16,0.0
134,1,2,A,20210417,B_r,A_r,0.0,16,0.0
135,1,2,A,20210417,B_r,B_r,0.0,16,0.0
136,1,2,A,20210417,B_r,A&B,0.0,16,0.0
137,1,2,A,20210417,B_r,AB_r,0.0,16,0.0
138,1,5,A,20210417,B_r,U,1.0,14,14.0
139,1,5,A,20210417,B_r,S,0.0,14,0.0
140,1,5,A,20210417,B_r,A_r,0.0,14,0.0
141,1,5,A,20210417,B_r,B_r,0.0,14,0.0
142,1,5,A,20210417,B_r,A&B,0.0,14,0.0
143,1,5,A,20210417,B_r,AB_r,0.0,14,0.0
144,1,6,A,20210417,B_r,U,1.0,8,8.0
145,1,6,A,20210417,B_r,S,0.0,8,0.0
146,1,6,A,20210417,B_r,A_r,0.0,8,0.0
147,1,6,A,20210417,B_r,B_r,0.0,8,0.0
148,1,6,A,20210417,B_r,A&B,0.0,8,0.0
149,1,6,A,20210417,B_r,AB_r,0.0,8,0.0
150,1,3,B,20210417,B_r,U,0.0,16,0.0
151,1,3,B,20210417,B_r,S,0.0,16,0.0
152,1,3,B,20210417,B_r,A_r,0.0,16,0.0
153,1,3,B,20210417,B_r,B_r,1.0,16,16.0
154,1,3,B,20210417,B_r,A&B,0.0,16,0.0
155,1,3,B,20210417,B_r,AB_r,0.0,16,0.0
156,1,6,B,20210417,B_r,U,0.0,8,0.0
157,1,6,B,20210417,B_r,S,0.0,8,0.0
158,1,6,B,20210417,B_r,A_r,0.0,8,0.0
159,1,6,B,20210417,B_r,B_r,1.0,8,8.0
160,1,6,B,20210417,B_r,A&B,0.0,8,0.0
161,1,6,B,20210417,B_r,AB_r,0.0,8,0.0
162,1,4,AB,20210417,B_r,U,0.8571428571428571,14,12.0
163,1,4,AB,20210417,B_r,S,0.14285714285714285,14,2.0
164,1,4,AB,20210417,B_r,A_r,0.0,14,0.0
165,1,4,AB,20210417,B_r,B_r,0.0,14,0.0
166,1,4,AB,20210417,B_r,A&B,0.0,14,0.0
167,1,4,AB,20210417,B_r,AB_r,0.0,14,0.0
