x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
15,921,9,0,0,0.0,1,143,153,134,64,31,153,0
15,938,15,0,0,0.0,1,147,149,135,48,23,149,0
21,959,925,12,110,0.11682852778476611,1,140,145,125,53,35,145,0
22,129,112,6,20,0.32611461839091777,1,55,63,73,151,62,73,0
22,1034,316,13,38,0.33905066567029474,1,105,104,92,39,31,105,0
24,325,9,0,0,0.0,1,115,125,101,60,48,125,0
24,890,9,0,0,0.0,1,140,145,119,50,45,145,0
31,1016,112,7,21,0.320008983063892,1,120,126,134,151,26,134,0
35,172,206,16,27,0.6231269526050003,1,144,154,142,77,19,154,0
68,1085,416,12,43,0.27917720537304885,1,142,145,127,49,31,145,0
72,127,522,15,51,0.3081661134977709,1,153,164,148,71,24,164,0
98,1103,183,18,21,0.8638734679551006,1,122,144,155,141,54,155,0
103,96,84,6,16,0.3618535946778492,1,118,124,120,99,12,124,0
106,112,57,5,12,0.4583052135788433,1,139,153,160,141,33,160,0
111,556,9,0,0,0.0,0,152,164,142,65,34,164,0
268,105,1519,8,306,0.027780127100223786,1,108,113,159,165,81,159,0
269,1104,1652,5,345,0.017257049884738973,1,111,109,96,36,34,111,0
283,637,24,0,0,0.0,0,150,162,138,63,37,162,0
298,206,9,0,0,0.0,0,162,173,156,70,25,173,0
353,169,30,4,7,0.6717031808925723,0,156,167,151,71,24,167,0
383,352,19,0,0,0.0,0,163,178,153,68,35,178,0
416,1108,15,0,0,0.0,1,136,143,149,147,22,149,0
436,1105,146,5,32,0.16594913325887126,1,139,150,146,112,18,150,0
555,163,12,0,0,0.0,0,170,183,157,63,36,183,0
636,571,15,0,0,0.0,0,167,190,148,65,56,190,0
677,770,16,0,0,0.0,0,165,184,152,67,44,184,0
721,1136,612,7,136,0.05309192889464695,1,134,148,167,151,50,167,0
869,1136,631,5,145,0.03629903876162243,1,140,145,167,162,41,167,0
950,1106,72,4,20,0.2318725953175807,1,137,151,151,127,23,151,0
953,552,23,4,5,0.8660254144230933,0,157,180,138,65,59,180,0
963,1107,18,0,0,0.0,1,140,154,148,109,23,154,0
1030,1106,486,4,128,0.03785850983735788,1,139,151,143,99,20,151,0
1075,110,12,0,0,0.0,1,172,185,178,104,17,185,0
1168,1105,92,4,22,0.21446748150719414,1,138,151,142,98,21,151,0
1221,1104,224,4,60,0.07891725577915655,1,125,134,132,118,17,134,0
1263,1105,48,0,0,0.0,1,129,137,134,111,14,137,0
1273,456,12,0,0,0.0,0,160,178,152,71,37,178,0
1283,1105,24,0,0,0.0,1,128,137,134,113,16,137,0
1295,1105,9,0,0,0.0,1,128,137,134,113,16,137,0
1521,1104,12,0,0,0.0,1,119,116,126,182,20,126,0
1535,1103,63,4,17,0.2415512476391253,1,126,130,118,56,23,130,0
1554,1115,16,0,0,0.0,1,108,104,105,244,9,108,0
1562,99,20,0,0,0.0,0,108,110,103,54,16,110,0
1576,485,15,0,0,0.0,1,140,153,132,68,34,153,0
1576,510,129,4,38,0.10674689724110749,1,143,153,128,59,41,153,0
1576,532,18,0,0,0.0,1,141,154,130,65,39,154,0
1576,612,27,0,0,0.0,1,138,150,130,68,34,150,0
1577,471,70,5,16,0.3161272077058229,1,144,153,134,62,31,153,0
1577,490,18,0,0,0.0,1,140,152,134,70,30,152,0
1577,542,9,0,0,0.0,1,139,151,131,68,33,151,0
1580,253,3077,18,327,0.0577344972999296,1,147,158,143,73,24,158,0
1584,659,12,0,0,0.0,1,145,154,138,66,26,154,0
1585,340,9,0,0,0.0,1,146,158,142,74,25,158,0
1586,385,49,4,14,0.3244523273805359,1,147,156,144,74,19,156,0
1586,396,9,0,0,0.0,1,147,156,144,74,19,156,0
1586,405,12,0,0,0.0,1,146,158,140,70,29,158,0
1588,256,187,7,34,0.21242594307506482,1,148,161,151,94,20,161,0
1589,291,29,3,9,0.3727695226901878,1,149,161,157,113,19,161,0
1589,321,221,9,45,0.203760053149987,1,148,161,154,104,20,161,0
1590,282,18,0,0,0.0,1,146,159,167,143,32,167,0
1590,412,37,6,9,0.7476113297296044,1,146,160,161,130,23,161,0
1590,507,24,0,0,0.0,1,146,159,158,124,20,159,0
1590,659,12,0,0,0.0,1,145,158,157,124,20,158,0
1591,382,24,0,0,0.0,1,147,160,167,142,30,167,0
1591,393,30,0,0,0.0,1,145,160,167,141,33,167,0
1591,403,12,0,0,0.0,1,145,160,167,141,33,167,0
1591,427,18,0,0,0.0,1,144,159,166,141,33,166,0
1591,435,24,0,0,0.0,1,146,160,165,138,29,165,0
1591,448,12,0,0,0.0,1,146,160,165,138,29,165,0
1591,462,57,0,0,0.0,1,146,160,164,136,27,164,0
1591,481,12,0,0,0.0,0,148,157,166,148,27,166,0
1591,518,21,0,0,0.0,1,145,158,165,142,30,165,0
1591,597,76,5,19,0.27311975609703476,0,137,153,142,98,26,153,0
