x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
23,1031,403,16,34,0.4925714900069559,1,111,111,99,42,27,111,0
24,128,30,0,0,0.0,1,108,96,90,14,42,108,0
34,174,169,7,27,0.278555397119821,1,117,123,109,60,29,123,0
34,793,27,4,5,0.8372554908567224,1,133,134,125,47,17,134,0
39,189,43,4,11,0.3702232721123247,1,131,139,146,147,26,146,0
41,255,93,0,0,0.0,1,165,170,163,72,10,170,0
68,1084,431,14,46,0.3035456724002417,1,156,154,129,39,44,156,0
71,128,563,15,51,0.2980413840209999,1,171,177,159,56,25,177,0
81,587,50,4,11,0.42845442930767524,0,137,137,122,42,27,137,0
101,1105,192,10,27,0.39813114396921007,1,110,112,102,50,22,112,0
110,104,187,9,30,0.3272412842526665,1,123,123,120,42,6,123,0
111,556,9,0,0,0.0,0,168,176,155,58,30,176,0
116,1101,34,3,11,0.29558476868816597,1,130,129,118,38,23,130,0
120,254,9,0,0,0.0,0,183,192,175,65,22,192,0
125,202,15,0,0,0.0,1,183,192,175,65,22,192,0
132,238,86,6,17,0.35735118233306057,1,186,193,177,61,21,193,0
143,195,206,11,25,0.45075906074482847,1,187,196,177,62,24,196,0
143,236,217,12,21,0.5972564642595668,1,188,195,179,61,20,195,0
160,195,15,0,0,0.0,1,190,194,179,53,19,194,0
163,110,24,0,0,0.0,1,171,175,164,57,16,175,0
167,368,37,5,7,0.7803787581388635,0,156,165,146,62,29,165,0
171,110,12,0,0,0.0,1,169,173,164,61,13,173,0
180,219,32,0,0,0.0,1,190,196,182,60,18,196,0
182,177,9,0,0,0.0,1,188,195,177,59,23,195,0
185,174,48,5,11,0.4878111533946808,1,188,195,179,61,20,195,0
185,219,16,0,0,0.0,1,189,196,181,62,19,196,0
187,227,16,0,0,0.0,1,189,196,180,61,20,196,0
193,110,15,0,0,0.0,1,172,176,168,63,11,176,0
195,235,44,7,12,0.5636416913950437,1,184,195,178,69,22,195,0
197,221,134,12,16,0.7553312940791016,1,191,198,180,59,23,198,0
200,182,254,19,24,0.7968337255362419,1,189,196,180,61,20,196,0
202,234,59,5,14,0.4085723416554213,1,192,196,181,53,19,196,0
210,192,15,0,0,0.0,1,193,196,179,50,22,196,0
218,174,12,0,0,0.0,1,189,196,180,61,20,196,0
220,185,58,7,9,0.7223004709457294,1,189,196,180,61,20,196,0
230,220,31,4,8,0.5112894687733559,1,191,198,180,59,23,198,0
233,111,9,0,0,0.0,1,172,175,165,55,14,175,0
239,176,160,11,24,0.4700118823520275,1,189,196,180,61,20,196,0
241,220,21,4,5,0.7715446419758838,1,191,199,178,58,26,199,0
250,232,334,17,27,0.6224577038909164,1,192,199,183,61,20,199,0
251,221,24,0,0,0.0,1,192,198,186,63,15,198,0
257,187,263,12,34,0.3621512512472543,1,191,198,180,59,23,198,0
258,218,12,0,0,0.0,1,191,200,181,62,24,200,0
261,176,9,0,0,0.0,1,189,196,178,59,23,196,0
275,187,61,7,11,0.6594449549504278,1,191,198,182,61,20,198,0
284,637,23,4,5,0.8660254144230933,0,170,178,154,56,34,178,0
286,194,9,0,0,0.0,1,193,196,178,49,23,196,0
293,183,21,3,8,0.37711663623277525,1,191,198,180,59,23,198,0
310,187,379,19,27,0.6897325540525048,1,192,199,181,59,23,199,0
312,235,214,12,29,0.4242232580028576,1,193,200,182,59,22,200,0
319,226,42,8,8,0.9852912942642144,1,194,202,181,58,26,202,0
326,109,31,0,0,0.0,1,168,174,166,74,11,174,0
326,192,17,0,0,0.0,1,191,198,182,61,20,198,0
328,178,20,0,0,0.0,1,192,199,181,59,23,199,0
329,241,12,0,0,0.0,1,193,200,182,59,22,200,0
332,234,20,0,0,0.0,1,194,201,183,59,22,201,0
335,177,28,5,7,0.6950536556286591,1,192,199,181,59,23,199,0
336,185,21,4,5,0.7625519210846293,1,193,200,182,59,22,200,0
337,227,24,0,0,0.0,1,195,203,182,58,26,203,0
340,109,52,3,17,0.19780146202762802,1,170,178,167,73,15,178,0
342,246,9,0,0,0.0,1,192,201,182,62,24,201,0
344,193,9,0,0,0.0,1,195,200,184,55,20,200,0
345,189,9,0,0,0.0,1,194,201,183,59,22,201,0
346,240,42,5,10,0.4861082014230342,1,194,203,183,61,25,203,0
354,172,61,5,14,0.40679541306817274,1,182,186,169,52,23,186,0
376,1193,12,0,0,0.0,1,17,17,15,42,30,17,0
