x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
23,129,59,5,14,0.3750489071925512,1,106,86,93,240,48,106,0
24,1034,319,13,34,0.38734744347098865,1,122,119,98,37,50,122,0
28,967,947,12,117,0.10607604244088849,1,154,156,132,46,39,156,0
35,173,190,12,25,0.49400495829014923,1,148,160,140,67,31,160,0
35,914,129,6,37,0.1748583360165083,1,154,153,150,31,6,154,0
35,937,12,0,0,0.0,1,152,154,140,48,23,154,0
38,235,598,11,102,0.11523799487690115,1,151,161,162,131,17,162,0
61,1069,63,4,16,0.2508760702621591,1,158,158,134,42,38,158,0
73,129,513,8,57,0.15012123255494586,1,172,177,158,53,27,177,0
81,1089,96,4,24,0.17999551006277825,1,161,156,130,35,49,161,0
99,1103,162,16,18,0.885053577000718,1,145,150,141,66,15,150,0
105,99,71,6,13,0.4584576196790127,1,135,136,121,45,28,136,0
108,111,26,4,6,0.6007143185754669,1,165,164,160,34,7,165,0
111,556,15,0,0,0.0,0,172,181,154,56,38,181,0
118,230,9,0,0,0.0,0,183,191,170,58,28,191,0
119,245,18,0,0,0.0,0,178,186,165,58,28,186,0
141,219,16,0,0,0.0,1,188,193,170,51,30,193,0
147,229,9,0,0,0.0,1,186,194,173,58,27,194,0
155,222,115,9,20,0.4692451230091388,1,189,194,174,53,26,194,0
165,182,12,0,0,0.0,0,190,194,177,52,22,194,0
166,217,12,0,0,0.0,1,188,196,175,58,27,196,0
172,223,96,12,13,0.8822672305616022,1,189,197,176,58,27,197,0
180,219,32,3,5,0.7071067759647455,1,188,196,175,58,27,196,0
187,173,52,4,15,0.27082968827639714,1,188,195,177,59,23,195,0
194,165,19,0,0,0.0,1,190,195,175,53,26,195,0
195,217,9,0,0,0.0,0,189,197,176,58,27,197,0
198,177,12,0,0,0.0,0,189,195,178,57,22,195,0
199,1105,774,6,191,0.0328063940727214,1,123,111,111,0,24,123,0
211,225,9,0,0,0.0,1,191,195,178,52,22,195,0
216,230,9,0,0,0.0,1,189,193,176,52,22,193,0
220,206,9,0,0,0.0,0,189,197,176,58,27,197,0
222,218,27,3,7,0.5135507312919649,1,190,198,177,58,27,198,0
225,167,9,0,0,0.0,1,189,196,178,59,23,196,0
230,172,9,0,0,0.0,1,189,196,178,59,23,196,0
231,222,16,0,0,0.0,1,189,197,176,58,27,197,0
236,225,9,0,0,0.0,1,190,197,179,59,23,197,0
240,220,30,4,7,0.5692644620196612,1,189,197,176,58,27,197,0
248,171,58,8,9,0.8451542228883193,1,189,196,178,59,23,196,0
255,163,9,0,0,0.0,1,192,196,178,51,23,196,0
259,217,12,0,0,0.0,1,190,198,177,58,27,198,0
264,105,1573,6,348,0.01822988978646316,1,121,121,127,170,12,127,0
267,222,37,4,8,0.502338215733104,1,190,198,177,58,27,198,0
283,564,12,0,0,0.0,0,184,193,164,55,38,193,0
283,637,19,0,0,0.0,0,180,186,158,51,38,186,0
301,209,70,8,12,0.6422804537373442,1,192,197,177,53,25,197,0
301,1106,15,0,0,0.0,1,142,133,126,18,28,142,0
305,162,9,0,0,0.0,0,192,200,179,58,26,200,0
307,203,14,0,0,0.0,1,194,199,177,52,28,199,0
322,206,30,0,0,0.0,0,196,201,181,53,25,201,0
330,166,12,0,0,0.0,0,194,202,181,58,26,202,0
347,215,175,13,23,0.5587074912549558,1,196,204,183,58,26,204,0
350,197,15,0,0,0.0,1,196,201,181,53,25,201,0
354,170,62,6,10,0.6128343565209494,0,181,186,166,53,27,186,0
356,1106,279,0,0,0.0,1,146,145,132,39,24,146,0
377,163,16,0,0,0.0,0,197,202,180,52,27,202,0
377,206,9,0,0,0.0,1,198,203,181,52,27,203,0
377,1194,9,0,0,0.0,1,18,18,18,0,0,18,0
382,211,63,6,22,0.30334966699102733,1,198,203,183,53,25,203,0
383,352,9,0,0,0.0,0,190,199,172,56,34,199,0
395,14,20,0,0,0.0,1,18,18,18,0,0,18,0
403,211,16,0,0,0.0,0,199,204,181,51,28,204,0
422,207,45,0,0,0.0,0,201,206,183,51,28,206,0
452,850,15,0,0,0.0,0,182,188,162,52,35,188,0
459,199,12,0,0,0.0,0,201,208,184,54,29,208,0
459,1118,28,4,7,0.6364543964263945,1,175,177,172,59,7,177,0
473,211,9,0,0,0.0,1,203,208,185,51,28,208,0
476,13,24,4,6,0.7016431770771415,1,31,24,20,15,90,31,0
478,1,63,4,43,0.09455147718004453,0,28,25,18,29,91,28,0
482,209,9,0,0,0.0,1,203,208,185,51,28,208,0
488,209,9,0,0,0.0,1,203,208,185,51,28,208,0
495,202,17,0,0,0.0,1,204,209,186,51,28,209,0
510,1133,9,0,0,0.0,1,168,177,197,156,37,197,0
526,1017,9,0,0,0.0,0,181,184,165,49,26,184,0
