x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
8,961,474,4,131,0.03800493771786828,0,154,157,157,127,4,157,0
9,898,9,0,0,0.0,1,161,156,162,205,9,162,0
22,129,40,4,12,0.33879195558124225,1,113,85,101,230,63,113,0
22,1032,366,15,29,0.5386881416934288,1,113,111,98,36,33,113,0
26,893,12,0,0,0.0,1,154,157,130,47,43,157,0
26,945,505,5,105,0.0557080664684347,1,154,152,132,38,36,154,0
26,1013,12,0,0,0.0,0,153,153,127,42,43,153,0
31,175,215,10,30,0.3425693650213573,1,118,120,96,46,51,120,0
38,190,29,3,7,0.4809637596718434,1,136,141,125,55,28,141,0
60,1065,9,0,0,0.0,0,155,154,132,40,37,155,0
72,129,593,8,67,0.13070670388548242,1,169,177,152,56,36,177,0
81,1087,9,0,0,0.0,1,163,150,137,21,40,163,0
88,1093,36,4,8,0.5269762744442551,1,155,153,138,37,27,155,0
93,241,22,4,6,0.6875326753841516,1,180,188,167,58,28,188,0
97,249,24,4,6,0.5833408016559015,1,183,187,170,52,23,187,0
101,1107,118,7,21,0.3756646544576992,1,117,115,100,37,37,117,0
106,101,127,7,21,0.3680542651701621,1,125,128,105,48,45,128,0
111,556,15,0,0,0.0,0,167,172,149,51,34,172,0
119,289,1023,27,48,0.5695759088419488,0,184,188,171,52,23,188,0
127,109,18,0,0,0.0,1,156,161,149,60,19,161,0
141,235,1679,27,81,0.33247048156799297,1,186,194,173,58,27,194,0
142,328,12,0,0,0.0,1,184,186,174,49,16,186,0
151,325,21,3,6,0.5774471325813738,1,184,189,169,53,26,189,0
157,298,9,0,0,0.0,1,184,193,170,59,30,193,0
163,109,24,0,0,0.0,1,161,166,160,77,9,166,0
163,301,16,0,0,0.0,1,186,191,171,53,26,191,0
165,257,15,0,0,0.0,1,186,191,169,52,29,191,0
169,282,260,16,26,0.6292574826238951,1,187,192,170,52,29,192,0
169,299,16,0,0,0.0,1,185,190,170,53,26,190,0
173,1049,15,0,0,0.0,0,164,163,145,40,29,164,0
180,221,18,0,0,0.0,1,187,192,169,51,30,192,0
181,234,9,0,0,0.0,1,187,192,170,52,29,192,0
183,177,9,0,0,0.0,0,185,190,168,52,29,190,0
193,231,15,0,0,0.0,1,186,191,169,52,29,191,0
196,225,9,0,0,0.0,1,186,191,169,52,29,191,0
203,109,24,0,0,0.0,1,163,166,159,60,10,166,0
203,233,16,0,0,0.0,1,187,192,170,52,29,192,0
210,109,9,0,0,0.0,1,162,166,152,54,21,166,0
214,229,95,7,15,0.49078876953099715,1,185,190,168,52,29,190,0
215,855,9,0,0,0.0,0,174,176,152,46,34,176,0
216,177,12,0,0,0.0,1,187,190,169,48,28,190,0
221,184,39,6,13,0.44255320865383774,1,186,189,168,48,28,189,0
222,219,9,0,0,0.0,1,187,192,170,52,29,192,0
227,232,9,0,0,0.0,1,187,192,170,52,29,192,0
228,222,39,6,11,0.5582701428004148,1,188,191,172,49,25,191,0
230,187,9,0,0,0.0,1,188,192,169,49,30,192,0
231,109,48,0,0,0.0,1,162,166,152,54,21,166,0
231,227,12,0,0,0.0,1,186,191,169,52,29,191,0
234,171,54,5,13,0.39250804904979736,1,185,190,168,52,29,190,0
235,188,22,4,5,0.8660254144230933,1,187,191,168,49,30,191,0
241,220,9,0,0,0.0,1,188,192,169,49,30,192,0
246,230,19,0,0,0.0,1,188,192,169,49,30,192,0
249,109,45,0,0,0.0,1,161,165,151,54,21,165,0
249,175,159,17,23,0.735303360485116,1,186,191,168,51,30,191,0
259,216,15,0,0,0.0,1,187,191,164,48,36,191,0
259,227,24,0,0,0.0,1,188,191,170,48,28,191,0
261,109,9,0,0,0.0,1,162,164,151,49,20,164,0
263,222,12,0,0,0.0,1,187,190,170,48,26,190,0
265,185,9,0,0,0.0,1,188,191,164,47,36,191,0
267,109,24,0,0,0.0,1,160,162,149,49,20,162,0
275,109,12,0,0,0.0,1,161,164,155,56,13,164,0
283,637,20,0,0,0.0,0,171,178,145,51,47,178,0
284,220,65,7,12,0.6218940523872057,1,189,193,170,49,30,193,0
285,109,12,0,0,0.0,1,161,164,155,56,13,164,0
285,170,15,0,0,0.0,1,188,192,169,49,30,192,0
290,171,12,0,0,0.0,1,186,187,163,44,32,187,0
291,213,18,0,0,0.0,1,188,192,167,49,33,192,0
298,207,31,5,6,0.7740206769541834,1,184,187,164,48,31,187,0
304,166,12,0,0,0.0,0,188,192,167,49,33,192,0
306,109,66,0,0,0.0,1,161,164,155,56,13,164,0
326,208,15,0,0,0.0,0,189,194,171,51,30,194,0
340,165,74,7,10,0.7402867096049764,0,176,180,155,49,35,180,0
348,216,107,14,15,0.9008166672191068,1,192,196,173,49,29,196,0
350,202,15,0,0,0.0,1,188,192,170,50,29,192,0
371,214,24,0,0,0.0,0,191,195,170,49,32,195,0
377,172,9,0,0,0.0,0,190,194,167,48,35,194,0
382,352,17,0,0,0.0,0,184,190,158,50,42,190,0
