x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
15,922,20,0,0,0.0,1,141,148,129,58,32,148,0
15,977,18,0,0,0.0,1,139,148,126,59,37,148,0
16,930,9,0,0,0.0,1,140,149,122,56,46,149,0
23,1010,44,4,11,0.36348431875275167,1,143,136,106,34,65,143,0
24,1035,348,15,37,0.3966243200151152,1,100,101,88,45,32,101,0
33,174,210,17,27,0.6103571910197,1,110,133,114,92,44,133,0
69,1085,436,6,334,0.020318247552173013,1,141,142,124,44,32,142,0
71,127,593,13,229,0.0602326573917483,1,152,161,138,59,36,161,0
97,1104,190,15,21,0.7501690805165792,1,126,139,138,124,23,139,0
102,97,81,5,17,0.3235425491488453,1,112,117,111,77,13,117,0
108,112,32,5,7,0.6899593116457537,1,136,146,138,93,17,146,0
110,556,9,0,0,0.0,0,148,158,133,59,40,158,0
267,106,1442,5,341,0.015944006250922873,1,108,119,125,142,34,125,0
273,1107,1548,7,301,0.024001081698916182,1,90,92,107,165,40,107,0
282,637,16,0,0,0.0,0,151,164,134,60,46,164,0
353,170,29,0,0,0.0,0,153,163,139,60,37,163,0
451,851,12,0,0,0.0,0,155,165,138,58,41,165,0
555,163,12,0,0,0.0,0,168,181,151,60,42,181,0
636,571,16,0,0,0.0,0,164,186,140,62,63,186,0
677,771,19,0,0,0.0,0,164,182,144,62,53,182,0
724,1136,613,9,141,0.06613103726923755,1,135,148,167,152,48,167,0
826,354,2669,56,59,0.9477254882890724,0,158,169,111,50,87,169,1
831,280,2229,50,55,0.9067466494635248,0,156,164,113,49,79,164,4
837,689,4383,71,76,0.9310642471311578,1,150,163,110,52,82,163,0
868,1136,678,6,153,0.041293399649571905,1,140,144,166,163,39,166,0
871,702,12,0,0,0.0,1,162,176,127,54,70,176,0
899,356,2265,49,56,0.8816573244245236,0,157,167,114,50,80,167,2
900,285,2468,51,58,0.8838008002184959,0,154,164,114,51,77,164,3
953,552,22,4,6,0.6875326753841516,0,151,172,129,63,63,172,0
1129,536,9,0,0,0.0,0,164,185,146,65,53,185,0
1277,1107,1251,5,270,0.02168292172691054,1,100,104,104,127,9,104,0
1445,1106,15,0,0,0.0,1,120,127,124,109,14,127,0
1455,1106,39,0,0,0.0,1,122,132,127,106,19,132,0
1502,1105,9,0,0,0.0,1,125,130,124,77,11,130,0
1511,1105,12,0,0,0.0,1,125,127,128,141,5,128,0
1520,1105,33,0,0,0.0,1,122,123,121,63,4,123,0
1537,1105,65,3,21,0.16850042403728793,1,118,118,125,170,14,125,0
1554,1106,42,5,9,0.529688063042961,1,104,100,105,204,12,105,0
1556,100,44,3,13,0.26195519730286193,1,113,112,107,35,13,113,0
1563,1092,96,6,17,0.35121807016982415,1,125,127,121,56,12,127,0
1580,118,226,16,17,0.9471763000534974,1,132,140,126,66,25,140,0
1582,197,12,0,0,0.0,1,147,156,130,57,42,156,0
1582,310,21,4,5,0.7715446419758838,1,148,154,134,55,33,154,0
1583,164,18,0,0,0.0,1,148,155,130,54,41,155,0
1583,330,9,0,0,0.0,1,147,154,132,56,36,154,0
1584,289,9,0,0,0.0,1,145,155,139,69,26,155,0
1584,300,12,0,0,0.0,1,147,156,140,66,26,156,0
1587,210,862,8,139,0.062105975733978525,1,148,157,152,103,14,157,0
1588,314,150,24,57,0.4202729025948335,1,146,159,152,104,20,159,0
1589,354,42,5,11,0.4443871944046032,1,146,157,158,131,19,158,0
1590,345,9,0,0,0.0,1,145,157,163,141,28,163,0
1590,370,15,0,0,0.0,1,145,157,160,135,23,160,0
