x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
9,990,9,0,0,0.0,0,145,152,155,140,16,155,0
9,1013,9,0,0,0.0,0,146,150,150,127,6,150,0
22,1034,325,13,35,0.3664872991171575,1,104,105,97,47,19,105,0
24,952,624,5,133,0.04139486417655099,1,140,148,125,57,39,148,0
32,175,200,11,27,0.4105316521679209,1,106,118,107,88,25,118,0
32,316,517,19,34,0.5751061232507723,1,129,136,118,59,33,136,0
32,1022,29,3,8,0.4352648107481398,1,111,115,111,85,8,115,0
39,190,22,3,6,0.5481891660498611,1,130,143,136,104,23,143,0
39,427,35,5,7,0.683873168823571,1,125,140,134,110,27,140,0
41,251,12,0,0,0.0,1,150,160,172,150,32,172,0
41,348,18,0,0,0.0,1,131,142,138,112,19,142,0
61,148,24,3,7,0.46552145818153856,1,155,166,154,81,18,166,0
64,1084,9,0,0,0.0,1,146,153,140,65,21,153,0
71,1082,249,9,45,0.20207073175526497,1,144,149,126,51,39,149,0
72,1091,9,0,0,0.0,1,145,152,134,59,30,152,0
79,129,194,5,45,0.1182578850691294,1,155,166,164,119,16,166,0
100,1106,125,11,19,0.6088581513097449,1,127,134,116,59,34,134,0
107,101,151,8,26,0.3110638612806914,1,116,126,112,72,28,126,0
111,556,12,0,0,0.0,0,157,171,154,77,25,171,0
119,245,14,0,0,0.0,0,162,177,170,107,21,177,0
121,1102,41,4,11,0.3757161060521874,1,114,110,111,244,8,114,0
145,1102,24,0,0,0.0,1,132,129,131,226,5,132,0
151,688,3204,56,73,0.7653477041468287,0,147,155,121,52,55,155,78
155,398,2040,49,51,0.9547999327704039,0,146,157,125,57,51,157,40
156,468,2116,50,51,0.9858244249784607,0,147,156,127,55,47,156,72
215,463,1558,40,47,0.8557502378880055,0,156,166,136,56,46,166,71
217,399,1526,39,47,0.82867745983525,0,152,162,131,56,48,162,39
219,686,2684,51,66,0.7661773392100936,1,149,159,124,54,56,159,0
265,805,2229,51,53,0.9587396033715708,0,148,154,120,49,56,154,48
266,580,2113,49,52,0.9506419003075541,0,155,165,128,53,57,165,68
266,741,1735,42,50,0.8367271791300135,0,154,161,127,51,53,161,47
267,290,2434,53,57,0.9193328125692506,0,149,160,132,59,44,160,79
267,518,1713,42,49,0.8533261600094233,0,159,171,135,56,53,171,69
271,460,1364,39,42,0.9281696955063378,0,158,169,135,56,51,169,70
272,404,1043,34,36,0.9350969433462495,0,153,163,131,55,50,163,38
284,637,23,4,5,0.8660254144230933,0,153,169,143,68,39,169,0
299,207,9,0,0,0.0,0,167,183,173,100,22,183,0
304,1104,9,0,0,0.0,1,127,134,131,109,13,134,0
317,1104,64,4,20,0.23249487392665164,1,127,134,133,121,13,134,0
325,401,1443,38,46,0.845776110322349,0,157,168,134,56,51,168,37
326,738,1891,42,55,0.7722246787946081,0,155,165,130,54,54,165,46
327,461,1277,38,40,0.9555607587635103,0,163,175,139,56,52,175,23
328,810,1621,40,50,0.7986697900552754,0,151,158,124,51,54,158,52
330,516,1447,41,42,0.9750336356308085,0,164,176,140,56,52,176,24
332,580,2358,51,55,0.9299806261364437,0,155,171,132,59,58,171,67
334,293,2153,49,54,0.904413855658742,0,152,162,134,57,44,162,80
372,1105,558,7,97,0.07858931485467158,1,109,103,102,6,16,109,0
382,108,9,0,0,0.0,1,154,167,159,101,19,167,0
384,182,3218,61,65,0.9391404670104752,0,153,162,135,56,42,162,107
