x,y,size,min-diam,max-diam,circularity,min-distance,red,green,blue,hue,saturation,value,selected
8,995,21,0,0,0.0,1,142,151,152,131,16,152,0
32,1021,30,3,8,0.4571732173018139,1,118,116,113,25,10,118,0
34,173,188,10,30,0.331230594780982,1,129,145,142,119,28,145,0
41,219,286,12,79,0.15271620257505295,1,139,148,145,113,15,148,0
66,1084,477,13,49,0.2719426692369726,1,142,145,119,47,45,145,0
69,126,640,8,201,0.03986075569124573,1,146,158,132,62,41,158,0
99,1106,168,11,25,0.4412267403394489,1,110,118,116,116,17,118,0
102,95,74,5,14,0.3941498771905361,1,115,121,110,65,23,121,0
110,111,29,5,6,0.8368325844376749,1,127,136,141,142,25,141,0
111,556,15,0,0,0.0,0,151,163,145,70,28,163,0
119,1101,25,3,8,0.3908932365676933,1,104,106,112,159,18,112,0
253,584,19,0,0,0.0,0,148,163,140,70,35,163,0
284,637,23,4,5,0.8660254144230933,0,150,165,142,70,35,165,0
354,170,26,4,5,0.8042568026372745,0,155,167,145,65,33,167,0
383,353,9,0,0,0.0,0,166,181,158,70,32,181,0
452,850,9,0,0,0.0,0,153,168,147,72,31,168,0
505,397,9,0,0,0.0,0,174,193,165,71,36,193,0
556,163,9,0,0,0.0,0,173,185,161,63,33,185,0
637,571,12,0,0,0.0,0,169,193,161,74,42,193,0
667,1139,18,0,0,0.0,1,139,153,178,154,55,178,0
677,770,12,0,0,0.0,0,171,191,164,73,36,191,0
678,1139,9,0,0,0.0,1,142,157,175,150,48,175,0
696,1139,81,0,0,0.0,1,139,153,172,151,48,172,0
715,1139,12,0,0,0.0,1,140,153,173,153,48,173,0
729,1139,9,0,0,0.0,0,139,151,178,156,55,178,0
759,841,96,6,18,0.34719961514215975,0,165,183,161,77,30,183,0
789,705,9,0,0,0.0,0,175,198,170,77,36,198,0
854,524,145,10,15,0.6880251047890867,0,159,183,149,72,47,183,0
960,556,20,0,0,0.0,0,159,182,152,75,42,182,0
1061,1001,15,0,0,0.0,0,151,165,152,88,21,165,0
1082,1125,9,0,0,0.0,1,151,166,166,127,23,166,0
1211,1109,79,3,25,0.1481388473411644,1,129,137,135,116,14,137,0
1328,219,9,0,0,0.0,0,161,172,156,71,23,172,0
1466,199,4033,404,740,0.5454183684095018,1,165,175,164,81,16,175,0
1552,1110,48,7,9,0.726914816935971,1,95,98,100,144,12,100,0
1564,857,152,4,41,0.1039580718187194,1,136,140,148,155,20,148,0
1565,577,70,4,21,0.2073237475963776,1,135,143,140,111,14,143,0
1565,745,569,3,195,0.017465488578960516,1,136,144,147,139,19,147,0
1566,594,18,0,0,0.0,1,133,142,148,144,25,148,0
1566,653,9,0,0,0.0,1,136,140,152,159,26,152,0
1568,627,282,14,38,0.3786128004748953,1,131,136,132,93,9,136,0
1571,170,33,3,11,0.3039053671530007,1,146,157,138,67,30,157,0
1571,190,86,5,23,0.21597600071963605,1,147,155,140,65,24,155,0
1572,210,39,0,0,0.0,1,148,154,143,65,18,154,0
1572,221,9,0,0,0.0,1,147,153,143,68,16,153,0
1572,227,28,3,10,0.34613075826415723,1,145,155,145,85,16,155,0
1572,237,12,0,0,0.0,1,144,155,145,88,18,155,0
1572,257,12,0,0,0.0,1,143,154,137,69,28,154,0
1572,267,24,0,0,0.0,1,145,156,139,70,27,156,0
1572,1017,1208,35,180,0.19417577498637906,1,143,146,136,55,17,146,0
1573,287,56,4,20,0.20464982021523134,1,145,156,137,67,31,156,0
1573,308,70,4,18,0.23796055389212445,1,144,156,136,68,32,156,0
1573,323,21,4,5,0.7715446419758838,1,144,156,136,68,32,156,0
1573,433,12,0,0,0.0,1,141,156,137,76,31,156,0
1573,683,16,0,0,0.0,1,147,149,135,48,23,149,0
1573,845,413,4,107,0.043528535321989366,1,143,151,135,63,27,151,0
1574,331,27,3,13,0.24011151092662247,1,144,155,138,69,27,155,0
1574,357,76,4,22,0.19586395611301266,1,143,155,135,67,32,155,0
1574,402,137,3,57,0.0566429312590154,1,142,157,138,76,30,157,0
1574,518,61,3,20,0.18530334009006907,1,142,154,135,69,31,154,0
1574,579,9,0,0,0.0,1,145,152,138,63,23,152,0
1574,585,9,0,0,0.0,1,145,151,137,60,23,151,0
1574,612,9,0,0,0.0,1,142,150,135,65,25,150,0
1574,668,9,0,0,0.0,1,145,152,136,61,26,152,0
1574,702,42,4,13,0.32798459472073477,1,142,153,137,71,26,153,0
1574,731,24,0,0,0.0,1,148,150,137,49,22,150,0
1574,738,9,0,0,0.0,1,142,151,136,67,25,151,0
